Shādibak al-Jakamī 782	raʾs nawba (small) (sulṭān)
Shādibak al-Jakamī 782	ʾamīr 010 (al-Qāhira/Cairo)
Shādibak al-Jakamī 782	ʾamīr 040 (al-Qāhira/Cairo)
Sawinjbughā al-Yūnusī al-Nāṣirī 783	ʾamīr 010 (al-Qāhira/Cairo)
Sawinjbughā al-Yūnusī al-Nāṣirī 783	barīdīya
Sawinjbughā al-Yūnusī al-Nāṣirī 783	ʾamīr 020 (al-Qāhira/Cairo)
Sawinjbughā al-Yūnusī al-Nāṣirī 783	ʾamīr (general)
Sawinjbughā al-Yūnusī al-Nāṣirī 783	ʾamīr 040 (al-Qāhira/Cairo)
Ḥamīd al-Dīn 790	qāḍī ʿaskar
Kasbāy al-Muʾayyadī 799	ʾamīr 010 (al-Qāhira/Cairo)
Kasbāy al-Muʾayyadī 799	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Kasbāy al-Muʾayyadī 799	ʾamīr 040 (al-Qāhira/Cairo)
Kasbāy al-Muʾayyadī 799	baṭṭāl
Kasbāy al-Muʾayyadī 799	khāṣṣakīya (sulṭān)
Shāhīn 800	mamālīk sulṭānīya (sulṭān)
ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	ʾamīr 080 (al-Qāhira/Cairo)
ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	ʾamīr 100 (al-Qāhira/Cairo)
ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	baṭṭāl
ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	muʿallim rammāḥa
ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	ʾamīr 010 (al-Qāhira/Cairo)
ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	ʾamīr 040 (al-Qāhira/Cairo)
Kizil Bughā 807	ʾamīr (Ḥamā)
Jānibak al-Nāṣirī 811	baṭṭāl
Jānibak al-Nāṣirī 811	ʾamīr 040 (Dimashq/Damascus)
ʾAyitmish al-Muʾayyadī  815	ʾamīr 010 (al-Qāhira/Cairo)
ʾAyitmish al-Muʾayyadī  815	mamālīk sulṭānīya (sulṭān)
ʾAyitmish al-Muʾayyadī  815	khāṣṣakīya (sulṭān)
ʾAyitmish al-Muʾayyadī  815	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn al-Bardabakī 817	ʾamīr 010 (al-Qāhira/Cairo)
Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	ʾamīr 
Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	ʾamīr 040 (Dimashq/Damascus)
Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	khāṣṣakīya (sulṭān)
Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	jund
Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	ʾatābak ʿasākir (Ghazza/Gaza)
Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	mamālīk sulṭānīya (sulṭān)
al-Manṣūr ʿUthmān b. Jaqmaq 819	ʾamīr 100 (al-Qāhira/Cairo)
al-Manṣūr ʿUthmān b. Jaqmaq 819	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlī Bāy al-ʾAshrafī 820	baṭṭāl
ʿAlī Bāy al-ʾAshrafī 820	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlī Bāy al-ʾAshrafī 820	ʾamīr 040 (al-Qāhira/Cairo)
ʿAlī Bāy al-ʾAshrafī 820	ʾamīr 
ʿAlī Bāy al-ʾAshrafī 820	ʾamīr 020 (Dimashq/Damascus)
Sūdun al-Yūsufī 823	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-Yashbakī 844	ʾamīr 010 (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr 100 (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr kabīr (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	mamālīk sulṭānīya (sulṭān)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr 010 (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr 100 (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr 040 (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾatābak ʿasākir (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾatābak ʿasākir (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr kabīr (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr 040 (al-Qāhira/Cairo)
al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	khāṣṣakīya (sulṭān)
Yūnus al-Ruknī 856	baṭṭāl
Yūnus al-Ruknī 856	ʾatābak ʿasākir (Dimashq/Damascus)
Yūnus al-Ruknī 856	ʾamīr 040 (al-Qāhira/Cairo)
Yūnus al-Ruknī 856	ʾamīr 100 (Dimashq/Damascus)
Qānī Bāy al-ʾAʿmash 859	ʾamīr 010 (al-Qāhira/Cairo)
Qānī Bāy al-ʾAʿmash 859	khāṣṣakīya (sulṭān)
Ṭūkh min Timrāz Buynī Bāziq 860	ʾamīr 040 (al-Qāhira/Cairo)
Ṭūkh min Timrāz Buynī Bāziq 860	ʾamīr 100 (al-Qāhira/Cairo)
Ṭūkh min Timrāz Buynī Bāziq 860	ʾamīr 100 (al-Qāhira/Cairo)
Ṭūkh min Timrāz Buynī Bāziq 860	baṭṭāl
Ṭūkh min Timrāz Buynī Bāziq 860	ʾamīr 010 (al-Qāhira/Cairo)
Ṭūkh min Timrāz Buynī Bāziq 860	ʾatābak ʿasākir (Ḥamā)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾamīr silāḥ (sulṭān)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾamīr 100 (al-Qāhira/Cairo)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾamīr 010 (al-Qāhira/Cairo)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	muqaddam ʿaskar
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾatābak ʿasākir (al-Qāhira/Cairo)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾamīr 100 (Dimashq/Damascus)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	mamālīk sulṭānīya (sulṭān)
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	jund
al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	khāṣṣakīya (sulṭān)
Yūnus al-ʾĀqbāy  862	ʾamīr 100 (al-Qāhira/Cairo)
Yūnus al-ʾĀqbāy  862	muqaddam ʿaskar
Qurqmās al-ʾAshrafī al-Jalab 863	ʾamīr 100 (al-Qāhira/Cairo)
Qurqmās al-ʾAshrafī al-Jalab 863	ʾamīr 040 (al-Qāhira/Cairo)
Qurqmās al-ʾAshrafī al-Jalab 863	baṭṭāl
Jānibak al-Ẓāhirī Nāʾib Jidda 869	ʾamīr 040 (al-Qāhira/Cairo)
Jānibak al-Ẓāhirī Nāʾib Jidda 869	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-Ẓāhirī Nāʾib Jidda 869	muqaddam ʿaskar
Jānibak al-Ẓāhirī Nāʾib Jidda 869	khāṣṣakīya (sulṭān)
Jānibak al-Ẓāhirī Nāʾib Jidda 869	ʾamīr (general)
ʾUzbak min Ṭuṭukh al-Sāqī 876	ʾamīr 010 (al-Qāhira/Cairo)
ʾUzbak min Ṭuṭukh al-Sāqī 876	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzbak min Ṭuṭukh al-Sāqī 876	muqaddam ʿaskar
ʾUzbak min Ṭuṭukh al-Sāqī 876	ʾatābak ʿasākir (al-Qāhira/Cairo)
ʾUzbak min Ṭuṭukh al-Sāqī 876	ʾamīr 040 (al-Qāhira/Cairo)
Sunqur al-ʿĀʾiq 877	ʾamīr 010 (al-Qāhira/Cairo)
Jānim al-Sāqī al-Ẓāhirī 878	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn al-ʾAfram* al-Ẓāhirī 879	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn al-ʾAfram* al-Ẓāhirī 879	ʾamīr 100 (al-Qāhira/Cairo)
Ṭughān 888	baṭṭāl
Ṭughān 888	ʾamīr 100 (al-Qāhira/Cairo)
Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 020 (al-Qāhira/Cairo)
Timrāz al-ʾĪnālī al-ʾAshrafī 889	baṭṭāl
Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 010 (al-Qāhira/Cairo)
Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 040 (al-Qāhira/Cairo)
Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 100 (Ḥalab/Aleppo)
Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 100 (Dimashq/Damascus)
ʾAsanbāy al-Jamālī al-Ẓāhirī 890	baṭṭāl
ʾAsanbāy al-Jamālī al-Ẓāhirī 890	ʾamīr 010 (al-Qāhira/Cairo)
ʾAsanbāy al-Jamālī al-Ẓāhirī 890	khāṣṣakīya (sulṭān)
Jānibak min Qijmās al-ʾAshrafī 891	ʾamīr 040 (al-Qāhira/Cairo)
Jānibak min Qijmās al-ʾAshrafī 891	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak min Qijmās al-ʾAshrafī 891	ʾamīr 010 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī al-ʾAshqar 892	ʾamīr 020 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī al-ʾAshqar 892	ʾamīr 040 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī al-ʾAshqar 892	ʾamīr 010 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī al-ʾAshqar 892	khāṣṣakīya (sulṭān)
Khayrbak al-Muʾayyadī al-ʾAshqar 892	ʾamīr 010 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī al-ʾAshqar 892	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Barsbāy al-Bajāsī 894	ʾamīr 100 (al-Qāhira/Cairo)
Barsbāy al-Bajāsī 894	ʾamīr 010 (al-Qāhira/Cairo)
Barsbāy al-Bajāsī 894	mamlūk sayfī
Barsbāy al-Bajāsī 894	mamālīk sulṭānīya (sulṭān)
Barsbāy al-Bajāsī 894	ʾamīr (general)
Ṭūkh 895	ʾamīr 100 (al-Qāhira/Cairo)
Ṭūkh 895	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī al-Ẓarīf 900	ʾamīr 040 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī al-Ẓarīf 900	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī al-Ẓarīf 900	khāṣṣakīya (sulṭān)
Jānibak al-ʾAshrafī al-Ẓarīf 900	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī al-Ẓarīf 900	muʿallim rammāḥa
Birdibak al-ʾAshrafī 901	ʾamīr 010 (al-Qāhira/Cairo)
Birdibak al-ʾAshrafī 901	ʾamīr 040 (al-Qāhira/Cairo)
Birdibak al-ʾAshrafī 901	baṭṭāl
Yashbak al-ʾAshqar al-ʾAshrafī 903	jund
Yashbak al-ʾAshqar al-ʾAshrafī 903	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak al-ʾAshqar al-ʾAshrafī 903	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Yashbak al-ʾAshqar al-ʾAshrafī 903	khāṣṣakīya (sulṭān)
Sunqur al-Ẓāhirī  904	ʾamīr 010 (al-Qāhira/Cairo)
Kumushbughā Ṭūlū 906	ʾamīr 040 (Dimashq/Damascus)
Shaʿbān b. al-Yaghmūrī 907	ʾamīr Turkumān
ʾUzbak al-Ẓāhīrī al-Dawādār 914	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzbak al-Ẓāhīrī al-Dawādār 914	baṭṭāl
ʾUzbak al-Ẓāhīrī al-Dawādār 914	mamālīk sulṭānīya (sulṭān)
ʾUzbak al-Ẓāhīrī al-Dawādār 914	ʾamīr 100 (Dimashq/Damascus)
ʾUzbak al-Ẓāhīrī al-Dawādār 914	ʾamīr 005 (Dimashq/Damascus)
ʾUzbak al-Ẓāhīrī al-Dawādār 914	baṭṭāl
Yashbak al-Muʾayyadī al-Ṣūfī 919	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak al-Muʾayyadī al-Ṣūfī 919	ʾamīr 100 (Ḥalab/Aleppo)
Yashbak al-Muʾayyadī al-Ṣūfī 919	ʾatābak ʿasākir (Dimashq/Damascus)
Yashbak al-Muʾayyadī al-Ṣūfī 919	baṭṭāl
Yashbak al-Muʾayyadī al-Ṣūfī 919	ʾatābak ʿasākir (Dimashq/Damascus)
Yashbak al-Muʾayyadī al-Ṣūfī 919	ʾamīr kabīr (Ḥalab/Aleppo)
Yashbak al-Muʾayyadī al-Ṣūfī 919	khāṣṣakīya (sulṭān)
Yashbak al-Muʾayyadī al-Ṣūfī 919	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak al-Muʾayyadī al-Ṣūfī 919	muqaddam mamālīk sulṭānīya (Makka/Mecca)
Taghrī Birdī al-Muʾayyadī 930	ʾamīr (general)
Taghrī Birdī al-Muʾayyadī 930	ʾamīr 040 (al-Qāhira/Cairo)
Taghrī Birdī al-Muʾayyadī 930	ʾamīr 100 (al-Qāhira/Cairo)
Taghrī Birdī al-Muʾayyadī 930	ʾamīr 010 (al-Qāhira/Cairo)
Qūzī al-Sāqī al-Ẓāhirī 932	ʾamīr 010 (al-Qāhira/Cairo)
Nūkār al-Nāṣirī 933	ʾamīr 010 (al-Qāhira/Cairo)
Nūkār al-Nāṣirī 933	ʾamīr 010 (al-Qāhira/Cairo)
Nūkār al-Nāṣirī 933	khāṣṣakīya (sulṭān)
Samām al-Ḥasanī al-Ẓāhirī 934	ʾamīr 010 (al-Qāhira/Cairo)
Samām al-Ḥasanī al-Ẓāhirī 934	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak ʾĀnālī 942	ʾamīr 100 (al-Qāhira/Cairo)
Sanaṭbāy  943	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak al-Ẓāhirī 944	ʾamīr 010 (al-Qāhira/Cairo)
Muqbil al-Ḥusāmī al-Dawādār 946	ʾamīr 040 (al-Qāhira/Cairo)
Muqbil al-Ḥusāmī al-Dawādār 946	ʾatābak ʿasākir (Dimashq/Damascus)
Muqbil al-Ḥusāmī al-Dawādār 946	ʾamīr 100 (al-Qāhira/Cairo)
ʾĪnāl al-Ẓāhirī 947	ʾamīr (Ṭarābulis/Tripoli)
Yarshbāy al-ʾĪnālī  949	ʾamīr 040 (al-Qāhira/Cairo)
Yarshbāy al-ʾĪnālī  949	bāsh mamālīk sulṭānīya (Makka/Mecca)
Yarshbāy al-ʾĪnālī  949	bāsh mamālīk sulṭānīya (Makka/Mecca)
Yarshbāy al-ʾĪnālī  949	khāṣṣakīya (sulṭān)
Yarshbāy al-ʾĪnālī  949	ʾamīr 010 (al-Qāhira/Cairo)
Fāris al-Dawādār 956	ʾamīr 100 (al-Qāhira/Cairo)
Fāris al-Dawādār 956	ʾamīr 040 (al-Qāhira/Cairo)
Fāris al-Dawādār 956	ʾamīr 100 (al-Qāhira/Cairo)
ʾAsandamur al-Nūrī al-Ẓāhirī 957	ʾamīr 100 (al-Qāhira/Cairo)
ʾAsandamur al-Nūrī al-Ẓāhirī 957	baṭṭāl
ʾAsandamur al-Nūrī al-Ẓāhirī 957	ʾamīr 010 (al-Qāhira/Cairo)
ʾAsandamur al-Nūrī al-Ẓāhirī 957	ʾamīr 040 (al-Qāhira/Cairo)
ʾAsandamur al-Nūrī al-Ẓāhirī 957	ʾamīr 100 (Dimashq/Damascus)
Taghrī Birdī al-Qillāwī 969	ʾamīr 100 (al-Qāhira/Cairo)
Tanam al-Ḥusaynī al-ʾAshrafī 971	ʾamīr 010 (al-Qāhira/Cairo)
Tanam al-Ḥusaynī al-ʾAshrafī 971	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Tanam al-Ḥusaynī al-ʾAshrafī 971	ʾamīr 040 (al-Qāhira/Cairo)
Qalamṭāy al-ʾIsḥāqī al-ʾAshrafī 972	ʾamīr 010 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī 974	ʾatābak ʿasākir (Dimashq/Damascus)
Khayrbak al-Muʾayyadī 974	ʾamīr 100 (al-Qāhira/Cairo)
Khayrbak al-Muʾayyadī 974	ʾamīr 100 (Dimashq/Damascus)
Khayrbak al-Muʾayyadī 974	khāṣṣakīya (sulṭān)
Khayrbak al-Muʾayyadī 974	ʾamīr 040 (Dimashq/Damascus)
Khayrbak al-Muʾayyadī 974	ʾamīr 020 (Dimashq/Damascus)
Khayrbak al-Muʾayyadī 974	ʾamīr (general)
Qānī Bak al-Maḥmūdī 978	ʾamīr 100 (Dimashq/Damascus)
Qānī Bak al-Maḥmūdī 978	baṭṭāl
Qānī Bak al-Maḥmūdī 978	ʾamīr 100 (al-Qāhira/Cairo)
Qānī Bak al-Maḥmūdī 978	muqaddam ʿaskar
Qānī Bak al-Maḥmūdī 978	khāṣṣakīya (sulṭān)
Qānī Bak al-Maḥmūdī 978	ʾamīr 040 (Dimashq/Damascus)
Qānī Bak al-Maḥmūdī 978	ʾamīr 010 (al-Qāhira/Cairo)
Qānim Ṭāz al-ʾAshrafī 979	ʾamīr 010 (al-Qāhira/Cairo)
Qānim Ṭāz al-ʾAshrafī 979	ʾamīr 040 (al-Qāhira/Cairo)
ʾIyās al-Muḥammadī al-Nāṣirī 985	ʾatābak (Ṭarābulus)
Khushkaldī al-Qawāmī al-Nāṣirī 986	ʾamīr 010 (al-Qāhira/Cairo)
Khushkaldī al-Qawāmī al-Nāṣirī 986	ʾamīr 040 (al-Qāhira/Cairo)
Khushkaldī al-Qawāmī al-Nāṣirī 986	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Ḥaṭaṭ al-Nāṣirī 987	ʾatābak (Ṭarābulus)
Ḥaṭaṭ al-Nāṣirī 987	ʾamīr 020 (Ṭarābulis/Tripoli)
Ḥaṭaṭ al-Nāṣirī 987	baṭṭāl
Birdibak al-ʾAshrafī 990	baṭṭāl
Birdibak al-ʾAshrafī 990	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlī b. al-ʾAhnāsī 996	baṭṭāl
ʾIftikhār al-Dīn Yāqūt 997	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
ʾIftikhār al-Dīn Yāqūt 997	ʾamīr majlis (sulṭān)
Batkhāṣ al-ʿUthmānī al-Ẓāhirī Barqūq 1002	ʾamīr 010 (al-Qāhira/Cairo)
Timrāz al-Nāṣirī 1003	ʾamīr 040 (al-Qāhira/Cairo)
Timrāz al-Nāṣirī 1003	muʿallim rammāḥa
Timrāz al-Nāṣirī 1003	ʾamīr 100 (al-Qāhira/Cairo)
Timrāz al-Nāṣirī 1003	baṭṭāl
Timrāz al-Nāṣirī 1003	ʾamīr majlis (sulṭān)
ʾUljāy al-Yūsufī 1004	ʾatābak ʿasākir (al-Qāhira/Cairo)
Jānibak al-Khāzindār al-Dawādār 1006	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-Khāzindār al-Dawādār 1006	ʾamīr 040 (al-Qāhira/Cairo)
Wabīr al-Ḥasanī 1007	ʾamīr (Yanbuʿ)
ʾAsandamur al-ʾIsʿardī 1008	ʾamīr 010 (al-Qāhira/Cairo)
ʾAsandamur al-ʾIsʿardī 1008	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
ʾAsandamur al-ʾIsʿardī 1008	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Luʾluʾ al-Rūmī al-ʾAshrafī 1009	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
Luʾluʾ al-Rūmī al-ʾAshrafī 1009	ʾamīr 010 (al-Qāhira/Cairo)
ʿAnbar 1010	jund
ʿAnbar 1010	baṭṭāl
Jānibak 1013	ʾamīr rakb thānī (al-Qāhira/Cairo)
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	baṭṭāl
ʿAlī Bāy al-Muʾayyadī 1023	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlī Bāy al-Muʾayyadī 1023	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlī Bāy al-Muʾayyadī 1023	baṭṭāl
ʿAlī Bāy al-Muʾayyadī 1023	ʾatābak ʿasākir (Ḥalab/Aleppo)
ʿAlī Bāy al-Muʾayyadī 1023	ʾamīr 100 (Ḥalab/Aleppo)
ʿAlī Bāy al-Muʾayyadī 1023	ʾatābak ʿasākir (Ḥalab/Aleppo)
ʿAlī Bāy al-Muʾayyadī 1023	ʾamīr kabīr (Ḥalab/Aleppo)
ʿAlī Bāy al-Muʾayyadī 1023	ʾamīr 010 (al-Qāhira/Cairo)
ʿAlī Bāy al-Muʾayyadī 1023	ʾamīr 100 (Ḥalab/Aleppo)
ʾĀqbirdī al-Sāqī al-Ẓāhirī 1024	ʾatābak ʿasākir (Ḥalab/Aleppo)
Qāsim b. Jumʿa al-Qasāsī  1025	ʾamīr 100 (al-Qāhira/Cairo)
Qāsim b. Jumʿa al-Qasāsī  1025	ʾamīr 040 (al-Qāhira/Cairo)
Yashbak al-Bajāsī 1026	ʾamīr 100 (al-Qāhira/Cairo)
Yashbak al-Bajāsī 1026	ʾamīr 100 (Ḥalab/Aleppo)
Yashbak al-Bajāsī 1026	ʾamīr (Ṣafad/Safed)
Yashbak al-Bajāsī 1026	ʾatābak ʿasākir (Ḥalab/Aleppo)
Yashbak al-Bajāsī 1026	ʾamīr (Ḥalab/Aleppo)
Yashbak al-Bajāsī 1026	baṭṭāl
Khushkaldī al-Zaynī ʿAbd al-Raḥmān b. al-Kuwayz 1029	ʾamīr 040 (Dimashq/Damascus)
ʾĪnāl al-Nawrūzī 1031	ʾamīr 100 (al-Qāhira/Cairo)
ʾĪnāl al-Nawrūzī 1031	ʾamīr (Dimashq/Damascus)
Qānī Bāy al-Jakamī Ṭāz 1034	mamālīk sulṭānīya (sulṭān)
ʾIbrāhīm al-Sūbīnī 1039	baṭṭāl
Muḥammad b. Barakāt 1040	ʾamīr (Makka/Mecca)
mamālīk ẓāhirīya Jaqmaq(īya) 1042	ʾamīr 100 (al-Qāhira/Cairo)
mamālīk ẓāhirīya Jaqmaq(īya) 1042	ʾamīr 040 (al-Qāhira/Cairo)
mamālīk ẓāhirīya Jaqmaq(īya) 1042	ʾamīr 010 (al-Qāhira/Cairo)
mamālīk ẓāhirīya Jaqmaq(īya) 1042	khāṣṣakīya (sulṭān)
Zayn al-Dīn Murjān al-Maḥmūdī 1043	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
Zayn al-Dīn Murjān al-Maḥmūdī 1043	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Jānibak al-Tājī al-Muʾayyadī 1062	khāṣṣakīya (sulṭān)
Yashbak al-Nawrūzī 1063	ʾamīr 100 (Dimashq/Damascus)
Yashbak al-Nawrūzī 1063	baṭṭāl
Yashbak al-Nawrūzī 1063	ʾamīr (Dimashq/Damascus)
ʾArghun Shāh al-ʾAshrafī 1067	ʾamīr 005 (al-Qāhira/Cairo)
ʾArghun Shāh al-ʾAshrafī 1067	ʾamīr 010 (al-Qāhira/Cairo)
Tanbak al-ʾAshrafī 1068	ʾamīr 005 (al-Qāhira/Cairo)
Tanbak al-ʾAshrafī 1068	ʾamīr 010 (al-Qāhira/Cairo)
Tanbak al-ʾAshrafī 1068	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Qānim al-Tājir 1075	ʾamīr 010 (al-Qāhira/Cairo)
Qānim al-Tājir 1075	ʾamīr 100 (al-Qāhira/Cairo)
Qānim al-Tājir 1075	muqaddam ʿaskar
Qānim al-Tājir 1075	ʾamīr 010 (al-Qāhira/Cairo)
Qānim al-Tājir 1075	ʾatābak ʿasākir (al-Qāhira/Cairo)
Qānim al-Tājir 1075	khāṣṣakīya (sulṭān)
Qānim al-Tājir 1075	ʾamīr 040 (al-Qāhira/Cairo)
Muḥammad b. Barsbāy 1084	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-Nāṣirī al-Murtadd 1088	ʾamīr 040 (al-Qāhira/Cairo)
Jānibak al-Nāṣirī al-Murtadd 1088	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-Nāṣirī al-Murtadd 1088	baṭṭāl
Jānibak al-Nāṣirī al-Murtadd 1088	ʾamīr 010 (al-Qāhira/Cairo)
Yūnus al-ʿAlāʾī 1089	ʾamīr 100 (al-Qāhira/Cairo)
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	ʾamīr 040 (al-Qāhira/Cairo)
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	ʾamīr 100 (al-Qāhira/Cairo)
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	ʾamīr 010 (al-Qāhira/Cairo)
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	ʾatābak ʿasākir (al-Qāhira/Cairo)
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	ʾamīr 010 (al-Qāhira/Cairo)
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	baṭṭāl
al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	ʾamīr 020 (al-Qāhira/Cairo)
Birdibak al-Ẓāhirī al-Bajmaqdār 1091	ʾamīr 040 (al-Qāhira/Cairo)
Birdibak al-Ẓāhirī al-Bajmaqdār 1091	ʾamīr 100 (al-Qāhira/Cairo)
Birdibak al-Ẓāhirī al-Bajmaqdār 1091	ʾamīr 010 (al-Qāhira/Cairo)
Birdibak al-Ẓāhirī al-Bajmaqdār 1091	baṭṭāl
Birdibak al-Ẓāhirī al-Bajmaqdār 1091	ʾamīr 010 (al-Qāhira/Cairo)
Birdibak al-Ẓāhirī al-Bajmaqdār 1091	khāṣṣakīya (sulṭān)
ʾIftikhār al-Dīn Mithqāl 1099	muqaddam mamālīk (al-Qāhira/Cairo)
Ḥājj ʾĪnāl al-Yashbakī 1105	ʾamīr 100 (Dimashq/Damascus)
Qānṣūh al-Muḥammadī al-ʾAshrafī 1106	ʾamīr 010 (al-Qāhira/Cairo)
Qānṣūh al-Muḥammadī al-ʾAshrafī 1106	ʾatābak ʿasākir (Ḥalab/Aleppo)
Khayrbak al-Nawrūzī 1107	ʾamīr (Ṣafad/Safed)
Khayrbak al-Nawrūzī 1107	ʾamīr 100 (Dimashq/Damascus)
Khayrbak al-Nawrūzī 1107	baṭṭāl
Khayrbak al-Nawrūzī 1107	ʾatābak ʿasākir (Ṣafad/Safed)
Sunqur Qirq Shibuq* al-ʾAshrafī al-Khāṣṣakī 1108	ʾamīr 010 (al-Qāhira/Cairo)
Sunqur Qirq Shibuq* al-ʾAshrafī al-Khāṣṣakī 1108	baṭṭāl
Sunqur Qirq Shibuq* al-ʾAshrafī al-Khāṣṣakī 1108	ʾamīr 040 (al-Qāhira/Cairo)
Nāṣir al-Dīn b. Būwālī 1109	baṭṭāl
Nāṣir al-Dīn b. Būwālī 1109	jund balṣīya
