al-Ẓāhir Barqūq 4	ustādh of	Shaykh al-Sulaymānī al-Musarṭin 1817
al-Ẓāhir Barqūq 4	ustādh of	Shaykh al-Ḥasanī al-Majnūn 4310
al-Ẓāhir Barqūq 4	ustādh of	Ṣarghitmish al-Muḥammadī 1943
al-Ẓāhir Barqūq 4	ustādh of	Ṣuruq al-Ẓāhirī 1945
al-Ẓāhir Barqūq 4	ustādh of	ʿAllān al-Yaḥyāwī 1955
al-Ẓāhir Barqūq 4	ustādh of	ʿAlī Bāy al-Ẓāhirī 1959
al-Ẓāhir Barqūq 4	ustādh of	Fāris al-Quṭluqjāwī al-Ḥājib 3696
al-Ẓāhir Barqūq 4	ustādh of	Fayrūz al-Nawrūzī 708
al-Ẓāhir Barqūq 4	ustādh of	Qujājaq al-Ẓāhirī 1834
al-Ẓāhir Barqūq 4	ustādh of	Qujuq al-Shaʿbānī 1963
al-Ẓāhir Barqūq 4	ustādh of	Qujaq al-Ẓāhirī 4430
al-Ẓāhir Barqūq 4	ustādh of	Qarājā al-Ẓāhirī al-Dawādār 1835
al-Ẓāhir Barqūq 4	ustādh of	Qarā Sunqur al-Ẓāhirī 1965
al-Ẓāhir Barqūq 4	ustādh of	Qurqmās al-Rammāḥ 1805
al-Ẓāhir Barqūq 4	ustādh of	Quṭuj min Timrāz al-Ẓāhirī 216
al-Ẓāhir Barqūq 4	ustādh of	Qalamṭāy al-Dawādār 1765
al-Ẓāhir Barqūq 4	ustādh of	Kizil al-Nāṣirī 1975
al-Ẓāhir Barqūq 4	ustādh of	Kizil al-ʿAjamī 1976
al-Ẓāhir Barqūq 4	ustādh of	Kasaw al-Ẓāhirī 1977
al-Ẓāhir Barqūq 4	ustādh of	Kumushbughā al-ʾAshrafī 1979
al-Ẓāhir Barqūq 4	ustādh of	Kumushbughā al-Jamālī 1980
al-Ẓāhir Barqūq 4	ustādh of	Kumushbughā al-Faysī 311
al-Ẓāhir Barqūq 4	ustādh of	Kumushbughā al-ʾAḥmadī 2981
al-Ẓāhir Barqūq 4	ustādh of	Kumushbughā min Ḥajjī 1982
al-Ẓāhir Barqūq 4	ustādh of	Kumushbughā ʾAmīr ʿAshara 3468
al-Ẓāhir Barqūq 4	ustādh of	Muqbil al-Rūmī al-Ẓāhirī 1992
al-Ẓāhir Barqūq 4	ustādh of	Manklī Bughā al-ʿAjamī 240
al-Ẓāhir Barqūq 4	ustādh of	ʾIftikhār al-Dīn Yāqūt 997
al-Ẓāhir Barqūq 4	ustādh of	Yashbak al-Shaʿbānī 2010
al-Ẓāhir Barqūq 4	ustādh of	Yashbak al-Mūsāwī 1840
al-Ẓāhir Barqūq 4	ustādh of	Yashbak b.ʾUzdamur 77
al-Ẓāhir Barqūq 4	ustādh of	ʾUzdamur ʾAkhū ʾĪnāl al-Yūsufī 1856
al-Ẓāhir Barqūq 4	ustādh of	Yaʿqūb Shāh al-Kumushbughāwī 1783
al-Ẓāhir Barqūq 4	ustādh of	Yūnus Balṭā al-Rammāḥ 2020
al-Ẓāhir Barqūq 4	ustādh of	Yūnus al-ʾAsʿardī al-Rammāḥ 1724
al-Ẓāhir Barqūq 4	ustādh of	Sayf al-Dīn ʾAbū Yazīd al-Ẓāhirī 4670
al-Ẓāhir Barqūq 4	ustādh of	ʾAbrak al-Maḥmūdī 1742
al-Ẓāhir Barqūq 4	ustādh of	ʾArghūn Shāh al-ʾIbrāhīmī 1770
al-Ẓāhir Barqūq 4	ustādh of	ʾUrunbughā al-Ẓāhirī 1854
al-Ẓāhir Barqūq 4	ustādh of	ʾUzbak Khāṣṣ Kharjī 1855
al-Ẓāhir Barqūq 4	ustādh of	ʾUzbak al-Ramaḍānī 1808
al-Ẓāhir Barqūq 4	ustādh of	ʾĀqbāy al-Ḥājib 1831
al-Ẓāhir Barqūq 4	ustādh of	ʾĀqbughā al-ʾUṭrūsh 2742
al-Ẓāhir Barqūq 4	ustādh of	ʾĀqbughā al-Ṭūlūtamurī al-Lakkāsh 1784
al-Ẓāhir Barqūq 4	ustādh of	Buṭā al-Ṭūlūtamurī 1730
al-Ẓāhir Barqūq 4	makhdūm of	al-Ẓāhir Jaqmaq 2
al-Ẓāhir Barqūq 4	makhdūm of	al-Muʾayyad Shaykh 12
al-Ẓāhir Barqūq 4	makhdūm of	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846
al-Ẓāhir Barqūq 4	makhdūm of	ʾAlṭunbughā al-Qurmushī 221
al-Ẓāhir Barqūq 4	makhdūm of	ʾAlṭunbughā al-Ṣaghīr 1266
al-Ẓāhir Barqūq 4	makhdūm of	Yūnus al-ʿAlāʾī  753
al-Ẓāhir Barqūq 4	makhdūm of	Baybughā al-Bahādurī 1882
al-Ẓāhir Barqūq 4	makhdūm of	Baysaq al-Shaykhī al-Ẓāhirī 1885
al-Ẓāhir Barqūq 4	makhdūm of	Baysaq al-Shaykhī al-Ẓāhirī 1885
al-Ẓāhir Barqūq 4	makhdūm of	Timurbughā al-ʾAfḍalī Minṭāsh 1894
al-Ẓāhir Barqūq 4	makhdūm of	Jarkas al-Khalīlī 1704
al-Ẓāhir Barqūq 4	makhdūm of	Ṣandal al-Manjakī 1775
al-Ẓāhir Barqūq 4	makhdūm of	Kāfūr al-Ṣarghitmishī 1972
al-Ẓāhir Barqūq 4	master (khāṣṣakī) of	khāṣṣakiya Barqūq 2331
al-Ẓāhir Barqūq 4	master (khāṣṣakī) of	al-Muʾayyad Shaykh 12
al-Ẓāhir Barqūq 4	master (khāṣṣakī) of	Taghrī Birdī al-Bashbughāwī  1889
al-Ẓāhir Barqūq 4	master (khāṣṣakī) of	Nawrūz al-Ḥāfiẓī 35
al-Ẓāhir Barqūq 4	master (khāṣṣakī) of	Yalbughā al-Nāṣirī al-Ẓāhirī 39
