source	target	weight
Qūzī al-Shaʿbānī 2188	ʾĀqbughā al-ṣaghīr al-Sulṭānī  2087	1
Qūzī al-Shaʿbānī 2188	ʾĪnāl al-Yūsufī al-ʾAtābak 3	1
Qūzī al-Shaʿbānī 2188	ʾĪnāl min Khujā ʿAlī al-Ẓāhirī 2055	1
Qūzī al-Shaʿbānī 2188	ʿAbd al-Raḥmān b. Makānis  2511	1
Qūzī al-Shaʿbānī 2188	ʿAllān al-Yaḥyāwī 1955	1
Qūzī al-Shaʿbānī 2188	ʿAlāʾ al-Dīn al-Sayrāmī 2329	1
Qūzī al-Shaʿbānī 2188	ʿAlāʾ al-Dīn ʿAlī al-Muqayrī 2789	1
Qūzī al-Shaʿbānī 2188	ʿAlī Bāshā 3171	1
Qūzī al-Shaʿbānī 2188	Ḥasan b. ʿAlī al-Kujkunī 1773	1
Qūzī al-Shaʿbānī 2188	Ṭurunṭāy Nāʾib Dimashq 1950	1
Qūzī al-Shaʿbānī 2188	Ṭūghān al-Nāṣirī 1767	1
Qūzī al-Sāqī al-Ẓāhirī 932	Tanam al-Muʾayyadī 227	1
Qūzī al-Sāqī al-Ẓāhirī 932	Timurbughā al-Ẓāhirī 754	1
Qūzī al-Sāqī al-Ẓāhirī 932	Yashbak al-Nāṣirī 3648	1
Qūzī al-Sāqī al-Ẓāhirī 932	Yashbak al-Ẓāhirī Jaqmaq 3568	1
Qūzī al-Sāqī al-Ẓāhirī 932	Yūnus al-ʾĀqbāʾī  696	1
Qūzī al-Sāqī al-Ẓāhirī 932	al-Sayfī Sūdūn 2508	1
Qūzī al-Sāqī al-Ẓāhirī 932	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	1
Qūzī al-Sāqī al-Ẓāhirī 932	mamālīk (Zayn al-Dīn Yaḥyā) 1145	1
Qūzī al-Sāqī al-Ẓāhirī 932	ʾIbrāhīm b. al-Hayṣam 321	1
Qūzī al-Sāqī al-Ẓāhirī 932	ʿAlam al-Dīn Ṣāliḥ al-Bulqīnī 2440	1
Qūzī al-Sāqī al-Ẓāhirī 932	ʿUmar b. Shaykh 2354	1
Qūzī al-Sāqī al-Ẓāhirī 932	ʿĪsā b. Yūsuf b. ʿUmar al-Hawwārī 575	1
Ramaḍān al-Sayfī 2636	Sarbughā al-Nāṣirī 2604	1
Ramaḍān al-Sayfī 2636	Shaykhūn al-Ṣarghitmishī 2619	1
Ramaḍān al-Sayfī 2636	Sunqur al-Sayfī 2650	1
Ramaḍān al-Sayfī 2636	Sūdūn al-Shaykhūnī 1753	1
Ramaḍān al-Sayfī 2636	Tankiz al-ʾAʿwar al-ʾAshrafī 2605	1
Ramaḍān al-Sayfī 2636	Timur al-ʾAshrafī 2657	1
Ramaḍān al-Sayfī 2636	Timurbughā al-Karīmī 2599	1
Ramaḍān al-Sayfī 2636	Timurbughā al-Manjakī 2168	1
Ramaḍān al-Sayfī 2636	Tukā al-ʾAshrafī 1893	1
Ramaḍān al-Sayfī 2636	Tumantamur al-ʾAshrafī 1716	1
Ramaḍān al-Sayfī 2636	Tunkuz  al-ʿUthmānī 1715	1
Ramaḍān al-Sayfī 2636	Yalbughā al-Turkumānī 2653	1
Ramaḍān al-Sayfī 2636	Yalbughā al-Zaynī al-ʾAʿwar 2425	1
Ramaḍān al-Sayfī 2636	Yaʿqūb Shāh al-Kumushbughāwī 1783	1
Ramaḍān al-Sayfī 2636	Yāyjī  al-ʾAshrafī 2632	1
Ramaḍān al-Sayfī 2636	al-Malik al-Manṣūr Ḥājjī 2409	1
Ramaḍān al-Sayfī 2636	ʾAbū Bakr b. Sunqur 1799	1
Ramaḍān al-Sayfī 2636	ʾAljibughā al-Sayfī 2665	1
Ramaḍān al-Sayfī 2636	ʾAlṭunbughā al-Jarbughāwī 2205	1
Ramaḍān al-Sayfī 2636	ʾAlṭunbughā al-ʾAshqar 2661	1
Ramaḍān al-Sayfī 2636	ʾAlṭunbughā al-ʾIbrāhīmī 2663	1
Ramaḍān al-Sayfī 2636	ʾAlṭunbughā al-Ḥalabī 1862	1
Ramaḍān al-Sayfī 2636	ʾAlṭunbughā al-Ṭāzī 2621	1
Ramaḍān al-Sayfī 2636	ʾAmīr Ḥājj b. Mughulṭāy 1771	1
Ramaḍān al-Sayfī 2636	ʾArghūn Shāh al-Baklamishī 2660	1
Ramaḍān al-Sayfī 2636	ʾArghūn Shāh al-Sayfī Taghrī Birdī 2611	1
Ramaḍān al-Sayfī 2636	ʾArghūn al-Zaynī 2656	1
Ramaḍān al-Sayfī 2636	ʾAsanbughā al-Tājī 2131	1
Ramaḍān al-Sayfī 2636	ʾAsandamur al-Yūnusī 1858	1
Ramaḍān al-Sayfī 2636	ʾAsandamur ibn Yaʿqūb Shāh 2594	1
Ramaḍān al-Sayfī 2636	ʾAydakār al-ʿUmarī 1869	1
Ramaḍān al-Sayfī 2636	ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	1
Ramaḍān al-Sayfī 2636	ʾIbrāhīm ibn Yūsuf ibn Burlughī 2644	1
Ramaḍān al-Sayfī 2636	ʾIbrāhīm ibn Ṭashtamur al-Dawādār 1740	1
Ramaḍān al-Sayfī 2636	ʾIlyās al-ʾAshrafī 2617	1
Ramaḍān al-Sayfī 2636	ʾIsmāʿīl al-Sayfī 2622	1
Ramaḍān al-Sayfī 2636	ʾUrunbughā al-ʾAshrafī 2654	1
Ramaḍān al-Sayfī 2636	ʾĀq Kabak al-Sayfī 2634	1
Ramaḍān al-Sayfī 2636	ʾĀqbughā al-Manjakī 2607	1
Ramaḍān al-Sayfī 2636	ʾĀqsunqur al-ʾAshrafī 2648	1
Ramaḍān al-Sayfī 2636	ʾĀrūshbughā Ṣulghayh 2603	1
Ramaḍān al-Sayfī 2636	ʿAbd al-Raḥmān b. Manklī Bughā 1745	1
Ramaḍān al-Sayfī 2636	ʿAlī al-Jaruktamirī 2057	1
Ramaḍān al-Sayfī 2636	Ḥusayn b. ʿAlī b. al-Kūrānī 1727	1
Ramaḍān al-Sayfī 2636	Ḥājjī al-Yalbughāwī 2655	1
Ramaḍān al-Sayfī 2636	Ṣadr al-Dīn al-Munāwī 2561	1
Ramaḍān al-Sayfī 2636	Ṣarāy Tamur al-Timurbāʾī 1942	1
Ramaḍān al-Sayfī 2636	Ṣarāy al-Sayfī 2662	1
Ramaḍān al-Sayfī 2636	Ṣarāytamur al-Sharafī al-ṣaghīr 2646	1
Ramaḍān al-Sayfī 2636	Ṣarāytamur al-ʾAshrafī 2606	1
Ramaḍān al-Sayfī 2636	Ṭashbughā al-Minṭāshī 2616	1
Ramaḍān al-Sayfī 2636	Ṭaybars al-Sayfī 2612	1
Samām al-Ḥasanī al-Ẓāhirī 934	Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	1
Samām al-Ḥasanī al-Ẓāhirī 934	Shams al-Dīn Manṣūr b. al-Ṣafī 1275	1
Samām al-Ḥasanī al-Ẓāhirī 934	Sharaf al-Dīn al-ʾAnṣārī 1054	1
Samām al-Ḥasanī al-Ẓāhirī 934	Shādibak al-Ṣārimī  1156	1
Samām al-Ḥasanī al-Ẓāhirī 934	Sunqur Qirq Shibuq* al-ʾAshrafī al-Khāṣṣakī 1108	1
Samām al-Ḥasanī al-Ẓāhirī 934	Sūdūn Qarāqāsh al-ʾĪnālī 232	1
Samām al-Ḥasanī al-Ẓāhirī 934	Sūdūn al-Silāḥdār 1273	1
Samām al-Ḥasanī al-Ẓāhirī 934	Sūdūn al-ʾAfram* al-Ẓāhirī 879	1
Samām al-Ḥasanī al-Ẓāhirī 934	Taghrī Birdī al-Sayfī Yakhshibāy 1475	1
Samām al-Ḥasanī al-Ẓāhirī 934	Taghrī Birdī b. Yūnus 1263	1
Samām al-Ḥasanī al-Ẓāhirī 934	Tanam al-Ḥusaynī al-ʾAshrafī 971	1
Samām al-Ḥasanī al-Ẓāhirī 934	Tanbak al-ʾAshrafī 1068	1
Samām al-Ḥasanī al-Ẓāhirī 934	Tanbak al-Ẓāhirī 592	1
Samām al-Ḥasanī al-Ẓāhirī 934	Timrāz al-ʾĪnālī al-ʾAshrafī 889	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yarshubāy al-ʾĪnālī  949	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yashbak al-Bajāsī 1026	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yashbak al-Faqīh 509	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yashbak al-Nāṣirī 3648	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yashbak al-ʾAshqar al-ʾAshrafī 903	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yashbak al-Ẓāhirī 944	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yūnus al-ʾĀqbāy  862	1
Samām al-Ḥasanī al-Ẓāhirī 934	Yūnus al-ʿAlāʾī  753	1
Samām al-Ḥasanī al-Ẓāhirī 934	Zayn al-Dīn Murjān al-Maḥmūdī 1043	1
Samām al-Ḥasanī al-Ẓāhirī 934	Zayn al-Dīn Yaḥyā 118	1
Samām al-Ḥasanī al-Ẓāhirī 934	Zayn al-Dīn ʾAbū Bakr b. Muzhir  1293	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Badrī Ḥasan b. al-Ṭūlūnī 896	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Mustanjid bi-llāh Yūsuf 1097	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Nāṣirī Muḥammad b. ʾĪnāl 1152	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Sayfī Qānī Bāy al-Yūsufī  1149	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-ʾAshraf Barsbāy 24	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-ʾAshraf Qāytbāy  1262	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-ʾAshrafīya Barsbāy 82	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Ẓāhir Jaqmaq 2	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	1
Samām al-Ḥasanī al-Ẓāhirī 934	al-Ẓāhir Ṭaṭar 441	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾAmīrza b. Ḥasan al-Dūkārī al-Turkumānī 897	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾArghun Shāh al-ʾAshrafī 1067	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾAḥmad b. ʾIsmāʿīl al-Hawwārī 1460	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾIbrāhīm b. al-Hayṣam 321	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾIyās al-Muḥammadī al-Nāṣirī 985	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾUrunbughā al-Nāṣirī 539	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾUzbak min Ṭuṭukh al-Sāqī 876	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾĀqbirdī al-Sāqī al-Ẓāhirī 1024	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʾĀqbāy al-Sayfī Jār Quṭlū 1137	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʿAbd al-Raḥmān b. al-Kuwayz 608	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʿAlī b. al-ʾAhnāsī 996	1
Samām al-Ḥasanī al-Ẓāhirī 934	ʿIzz al-Dīn ʾAḥmad al-Ḥanbalī 964	1
Samām al-Ḥasanī al-Ẓāhirī 934	Ḥusām al-Dīn b. Ḥurayz 1178	1
Samām al-Ḥasanī al-Ẓāhirī 934	Ḥuṭaṭ al-Nāṣirī 987	1
Samām al-Ḥasanī al-Ẓāhirī 934	Ḥājj ʾĪnāl al-Yashbakī 1105	1
Samām al-Ḥasanī al-Ẓāhirī 934	Ṭūkh min Timrāz Buynī Bāziq 860	1
Sarbughā al-Nāṣirī 2604	Shaykhūn al-Ṣarghitmishī 2619	1
Sarbughā al-Nāṣirī 2604	Sunqur al-Sayfī 2650	1
Sarbughā al-Nāṣirī 2604	Sūdūn al-Shaykhūnī 1753	1
Sarbughā al-Nāṣirī 2604	Tankiz al-ʾAʿwar al-ʾAshrafī 2605	1
Sarbughā al-Nāṣirī 2604	Timur al-ʾAshrafī 2657	1
Sarbughā al-Nāṣirī 2604	Timurbughā al-Karīmī 2599	1
Sarbughā al-Nāṣirī 2604	Timurbughā al-Manjakī 2168	1
Sarbughā al-Nāṣirī 2604	Tukā al-ʾAshrafī 1893	1
Sarbughā al-Nāṣirī 2604	Tumantamur al-ʾAshrafī 1716	1
Sarbughā al-Nāṣirī 2604	Tunkuz  al-ʿUthmānī 1715	1
Sarbughā al-Nāṣirī 2604	Yalbughā al-Turkumānī 2653	1
Sarbughā al-Nāṣirī 2604	Yalbughā al-Zaynī al-ʾAʿwar 2425	1
Sarbughā al-Nāṣirī 2604	Yaʿqūb Shāh al-Kumushbughāwī 1783	1
Sarbughā al-Nāṣirī 2604	Yāyjī  al-ʾAshrafī 2632	1
Sarbughā al-Nāṣirī 2604	al-Malik al-Manṣūr Ḥājjī 2409	1
Sarbughā al-Nāṣirī 2604	ʾAbū Bakr b. Sunqur 1799	1
Sarbughā al-Nāṣirī 2604	ʾAljibughā al-Sayfī 2665	1
Sarbughā al-Nāṣirī 2604	ʾAlṭunbughā al-Jarbughāwī 2205	1
Sarbughā al-Nāṣirī 2604	ʾAlṭunbughā al-ʾAshqar 2661	1
Sarbughā al-Nāṣirī 2604	ʾAlṭunbughā al-ʾIbrāhīmī 2663	1
Sarbughā al-Nāṣirī 2604	ʾAlṭunbughā al-Ḥalabī 1862	1
Sarbughā al-Nāṣirī 2604	ʾAlṭunbughā al-Ṭāzī 2621	1
Sarbughā al-Nāṣirī 2604	ʾAmīr Ḥājj b. Mughulṭāy 1771	1
Sarbughā al-Nāṣirī 2604	ʾArghūn Shāh al-Baklamishī 2660	1
Sarbughā al-Nāṣirī 2604	ʾArghūn Shāh al-Sayfī Taghrī Birdī 2611	1
Sarbughā al-Nāṣirī 2604	ʾArghūn al-Zaynī 2656	1
Sarbughā al-Nāṣirī 2604	ʾAsanbughā al-Tājī 2131	1
Sarbughā al-Nāṣirī 2604	ʾAsandamur al-Yūnusī 1858	1
Sarbughā al-Nāṣirī 2604	ʾAsandamur ibn Yaʿqūb Shāh 2594	1
Sarbughā al-Nāṣirī 2604	ʾAydakār al-ʿUmarī 1869	1
Sarbughā al-Nāṣirī 2604	ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	1
Sarbughā al-Nāṣirī 2604	ʾIbrāhīm ibn Yūsuf ibn Burlughī 2644	1
Sarbughā al-Nāṣirī 2604	ʾIbrāhīm ibn Ṭashtamur al-Dawādār 1740	1
Sarbughā al-Nāṣirī 2604	ʾIlyās al-ʾAshrafī 2617	1
Sarbughā al-Nāṣirī 2604	ʾIsmāʿīl al-Sayfī 2622	1
Sarbughā al-Nāṣirī 2604	ʾUrunbughā al-ʾAshrafī 2654	1
Sarbughā al-Nāṣirī 2604	ʾĀq Kabak al-Sayfī 2634	1
Sarbughā al-Nāṣirī 2604	ʾĀqbughā al-Manjakī 2607	1
Sarbughā al-Nāṣirī 2604	ʾĀqsunqur al-ʾAshrafī 2648	1
Sarbughā al-Nāṣirī 2604	ʾĀrūshbughā Ṣulghayh 2603	1
Sarbughā al-Nāṣirī 2604	ʿAbd al-Raḥmān b. Manklī Bughā 1745	1
Sarbughā al-Nāṣirī 2604	ʿAlī al-Jaruktamirī 2057	1
Sarbughā al-Nāṣirī 2604	Ḥusayn b. ʿAlī b. al-Kūrānī 1727	1
Sarbughā al-Nāṣirī 2604	Ḥājjī al-Yalbughāwī 2655	1
Sarbughā al-Nāṣirī 2604	Ṣadr al-Dīn al-Munāwī 2561	1
Sarbughā al-Nāṣirī 2604	Ṣarāy Tamur al-Timurbāʾī 1942	1
Sarbughā al-Nāṣirī 2604	Ṣarāy al-Sayfī 2662	1
Sarbughā al-Nāṣirī 2604	Ṣarāytamur al-Sharafī al-ṣaghīr 2646	1
Sarbughā al-Nāṣirī 2604	Ṣarāytamur al-ʾAshrafī 2606	1
Sarbughā al-Nāṣirī 2604	Ṭashbughā al-Minṭāshī 2616	1
Sarbughā al-Nāṣirī 2604	Ṭaybars al-Sayfī 2612	1
Sayf al-Dīn al-Qāsimī 438	Shams al-Dīn Muḥammad al-Dīrī 508	1
Sayf al-Dīn al-Qāsimī 438	Shams al-Dīn al-Basāṭī  78	1
Sayf al-Dīn al-Qāsimī 438	Shams al-Dīn al-Harawī 401	1
Sayf al-Dīn al-Qāsimī 438	Shaʿbān b. al-Yaghmūrī 907	1
Sayf al-Dīn al-Qāsimī 438	Shāhīn 724	1
Sayf al-Dīn al-Qāsimī 438	Shāhīn al-Zardkāsh 310	1
Sayf al-Dīn al-Qāsimī 438	Shāhīn al-ʾAfram 41	1
Sayf al-Dīn al-Qāsimī 438	Shāhīn al-ʾArghūn Shāwī 814	1
Sayf al-Dīn al-Qāsimī 438	Shāhīn b. ʿAbd al-ʿAzīz 806	1
Sayf al-Dīn al-Qāsimī 438	Sunqur al-Muʾayyadī 1016	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn Qarāṣaqal 257	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn al-Lakkāshī 1670	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn al-Qāḍī 246	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn al-ʾAsandamurī 309	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn al-ʾAshqar 43	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn al-Ḥamawī 1642	1
Sayf al-Dīn al-Qāsimī 438	Sūdūn min ʿAbd al-Raḥmān 259	1
Sayf al-Dīn al-Qāsimī 438	Taghrī Birdī Sayyidī al-Ṣaghīr 65	1
Sayf al-Dīn al-Qāsimī 438	Tanam al-Muʾayyadī 227	1
Sayf al-Dīn al-Qāsimī 438	Tanbak Miyiq 308	1
Sayf al-Dīn al-Qāsimī 438	Tanbak al-Bajāsī  212	1
Sayf al-Dīn al-Qāsimī 438	Timrāz 827	1
Sayf al-Dīn al-Qāsimī 438	Tumān Tamur ʾAruq* 300	1
Sayf al-Dīn al-Qāsimī 438	Tāj al-Dīn Tāj al-Shawīkī 116	1
Sayf al-Dīn al-Qāsimī 438	Yalbughā al-Nāṣirī al-Ẓāhirī 39	1
Sayf al-Dīn al-Qāsimī 438	Yalkhujā min Māmish 652	1
Sayf al-Dīn al-Qāsimī 438	Yashbak al-Jakamī 3222	1
Sayf al-Dīn al-Qāsimī 438	Yashbak al-Yūsufī al-Muʾayyadī 249	1
Sayf al-Dīn al-Qāsimī 438	Yūnus al-Ruknī 856	1
Sayf al-Dīn al-Qāsimī 438	Yūsuf al -Ḥijāzī 1532	1
Sayf al-Dīn al-Qāsimī 438	Zayn al-Dīn Khushqadam al-Yashbakī 2601	1
Sayf al-Dīn al-Qāsimī 438	al-Malaṭī 1228	1
Sayf al-Dīn al-Qāsimī 438	al-Muʿtaḍid bi-llāh  258	1
Sayf al-Dīn al-Qāsimī 438	al-Muẓaffar ʾAḥmad b. Shaykh 1364	1
Sayf al-Dīn al-Qāsimī 438	al-Turk 171	1
Sayf al-Dīn al-Qāsimī 438	al-ʾAshraf Barsbāy 24	1
Sayf al-Dīn al-Qāsimī 438	al-Ẓāhir Barqūq 4	1
Sayf al-Dīn al-Qāsimī 438	al-Ẓāhir Jaqmaq 2	1
Sayf al-Dīn al-Qāsimī 438	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	1
Sayf al-Dīn al-Qāsimī 438	al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	1
Sayf al-Dīn al-Qāsimī 438	al-Ẓāhir Ṭaṭar 441	1
Sayf al-Dīn al-Qāsimī 438	faqīh / fuqahāʾ 760	1
Sayf al-Dīn al-Qāsimī 438	ʾAlṭunbugha al-Jāmūs 1017	1
Sayf al-Dīn al-Qāsimī 438	ʾAlṭunbughā al-Jakamī 770	1
Sayf al-Dīn al-Qāsimī 438	ʾAlṭunbughā al-Marqabī  97	1
Sayf al-Dīn al-Qāsimī 438	ʾAlṭunbughā al-Qurmushī 221	1
Sayf al-Dīn al-Qāsimī 438	ʾAlṭunbughā al-ʿUthmānī 117	1
Sayf al-Dīn al-Qāsimī 438	ʾAlṭunbughā al-Ṣaghīr 1266	1
Sayf al-Dīn al-Qāsimī 438	ʾAqbāy al-Khāzindār al-Muʾayyadī 301	1
Sayf al-Dīn al-Qāsimī 438	ʾArghūn Shāh al-ʾAʿwar 390	1
Sayf al-Dīn al-Qāsimī 438	ʾAḥmad 752	1
Sayf al-Dīn al-Qāsimī 438	ʾAḥmad al-Ṣafadī 488	1
Sayf al-Dīn al-Qāsimī 438	ʾAḥmad b. al-ʿAjamī 61	1
Sayf al-Dīn al-Qāsimī 438	ʾIbrāhīm b. al-Muʾayyad Shaykh 217	1
Sayf al-Dīn al-Qāsimī 438	ʾUzdamur Shāyā  700	1
Sayf al-Dīn al-Qāsimī 438	ʾUzdamur al-Nāṣirī al-Ẓāhirī 1590	1
Sayf al-Dīn al-Qāsimī 438	ʾĀqbirdī al-Muʾayyadī al-Minqār* 426	1
Sayf al-Dīn al-Qāsimī 438	ʾĀqbughā al-Timrāzī  25	1
Sayf al-Dīn al-Qāsimī 438	ʾĪnāl al-Jakamī 126	1
Sayf al-Dīn al-Qāsimī 438	ʾĪnāl al-ʾAzʿarī al-ʾArghizī 425	1
Sayf al-Dīn al-Qāsimī 438	ʾĪnāl al-Ṣaṣlānī 115	1
Sayf al-Dīn al-Qāsimī 438	ʿAbd al-Bāsiṭ al-Dimashqī 80	1
Sayf al-Dīn al-Qāsimī 438	ʿAbd al-Razzāq b. al-Hayṣam 183	1
Sayf al-Dīn al-Qāsimī 438	ʿAbd al-Raḥmān al-Tafhanī 984	1
Sayf al-Dīn al-Qāsimī 438	ʿAlī Bāy al-Muʾayyadī 1023	1
Sayf al-Dīn al-Qāsimī 438	ʿAlī b. Dulghādir 66	1
Sayf al-Dīn al-Qāsimī 438	ʿUmar Shāh al-Bābīrī 830	1
Sayf al-Dīn al-Qāsimī 438	ʿUmar al-Bahādurī 1369	1
Sayf al-Dīn al-Qāsimī 438	ʿUmar b. Shahrī 684	1
Sayf al-Dīn al-Qāsimī 438	Ḥaditha b. Sayf 429	1
Sayf al-Dīn al-Qāsimī 438	Ḥamza b. Dulghādir 765	1
Sayf al-Dīn al-Qāsimī 438	Ḥasan b. Bashāra* 388	1
Sayf al-Dīn al-Qāsimī 438	Ḥasan b. Muḥibb al-Dīn 70	1
Sayf al-Dīn al-Qāsimī 438	Ḥasan b. ʿAjlān al-Ḥasanī 334	1
Sayf al-Dīn al-Qāsimī 438	Ṣadr al-Dīn b. al-ʾĀdamī  114	1
Sayf al-Dīn al-Qāsimī 438	Ṣalāḥ al-Dīn b. Naṣr Allāh 522	1
Sayf al-Dīn al-Qāsimī 438	Ṣumāy al-Ḥasanī 281	1
Sayf al-Dīn al-Qāsimī 438	Ṣārūkhān 742	1
Sayf al-Dīn al-Qāsimī 438	ṣināʿī / ṣanāʾiʿ 3061	1
Sayf al-Dīn al-Qāsimī 438	Ṭarabāy al-Ẓāhirī 294	1
Sayf al-Dīn al-Qāsimī 438	Ṭughān 888	1
Sayf al-Dīn al-Qāsimī 438	Ṭūghān al-ʾAmīr ʾĀkhūr 107	1
Sayf al-Dīn al-Qāsimī 438	Ṭūghān al-Ḥasanī 40	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Shams al-Dīn Manṣūr b. al-Ṣafī 1275	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Sharaf al-Dīn al-ʾAnṣārī 1054	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Shādibak al-Ṣārimī  1156	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Sunqur Qirq Shibuq* al-ʾAshrafī al-Khāṣṣakī 1108	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Sūdūn Qarāqāsh al-ʾĪnālī 232	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Sūdūn al-Silāḥdār 1273	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Sūdūn al-ʾAfram* al-Ẓāhirī 879	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Taghrī Birdī al-Sayfī Yakhshibāy 1475	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Taghrī Birdī b. Yūnus 1263	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Tanam al-Ḥusaynī al-ʾAshrafī 971	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Tanbak al-ʾAshrafī 1068	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Tanbak al-Ẓāhirī 592	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Timrāz al-ʾĪnālī al-ʾAshrafī 889	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yarshubāy al-ʾĪnālī  949	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yashbak al-Bajāsī 1026	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yashbak al-Faqīh 509	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yashbak al-Nāṣirī 3648	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yashbak al-ʾAshqar al-ʾAshrafī 903	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yashbak al-Ẓāhirī 944	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yūnus al-ʾĀqbāy  862	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Yūnus al-ʿAlāʾī  753	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Zayn al-Dīn Murjān al-Maḥmūdī 1043	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Zayn al-Dīn Yaḥyā 118	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	Zayn al-Dīn ʾAbū Bakr b. Muzhir  1293	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Badrī Ḥasan b. al-Ṭūlūnī 896	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Mustanjid bi-llāh Yūsuf 1097	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Nāṣirī Muḥammad b. ʾĪnāl 1152	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Sayfī Qānī Bāy al-Yūsufī  1149	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-ʾAshraf Barsbāy 24	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-ʾAshraf Qāytbāy  1262	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-ʾAshrafīya Barsbāy 82	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Ẓāhir Jaqmaq 2	1
Saʿd al-Dīn Faraj b. al-Naḥḥāl 1022	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	1
