Kamāl al-Dīn b. al-Bārizī 99	parent of	Fāṭima bt. al-Bārizī 3673
Kamāl al-Dīn b. al-Bārizī 99	parent of	Zaynab bt. al-Bārizī 4062
Kamāl al-Dīn b. al-Bārizī 99	sibling of	Mughul bint al-Bārizī 319
Kamāl al-Dīn b. al-Bārizī 99	sibling of	ʾAḥmad b. al-Bārizī 2495
Kamāl al-Dīn b. al-Bārizī 99	relative of	Khadīja bt al-Ẓāhir Jaqmaq 2320
Taghrī Birmish al-Turkmānī 110	sibling of	Ḥasan Shāh 3249
ʿAqīl b. Wabīr 113	nephew of	Muqbil al-Ḥasanī 647
ʿAqīl b. Wabīr 113	relative of	Ṣurdāḥ b. Muqbil 3876
Tāj al-Dīn Tāj al-Shawīkī 116	sibling of	ʿUmar 122
Tāj al-Dīn Tāj al-Shawīkī 116	sibling of	ʿUmar 122
Tāj al-Dīn Tāj al-Shawīkī 116	relative of	ḥafīd Tāj al-Shawīkī 4089
Zayn al-Dīn Yaḥyā 118	relative of	Muḥammad b. ʿAbd al-Razzāq 363
Zayn al-Dīn Yaḥyā 118	relative of	Fakhr al-Dīn b. ʾAbi l-Faraj 214
Zayn al-Dīn Yaḥyā 118	relative of	ʿAbd al-Ghanī b. ʾAbī al-Faraj 1923
Muḥammad al-Ṣaghīr 120	parent of	ʿAbd al-ʿAzīz b. Muḥammad al-Ṣaghīr 1151
ʿUmar 122	sibling of	Tāj al-Dīn Tāj al-Shawīkī 116
ʿUmar 122	sibling of	Tāj al-Dīn Tāj al-Shawīkī 116
ʾĪnāl al-Jakamī 126	sibling of	Sūdūn al-Jakamī 20
Muḥammad b. Qāsim 132	sibling of	ʾAkh Ibn Qāsim 3455
Muḥammad b. Qāsim 132	relative of	qarīb Walī al-Dīn b. Qāsim 3143
Jahān Shāh b. Qarā Yūsuf 140	parent of	Pir Buḍagh b. Jahān Shāh 3239
Jahān Shāh b. Qarā Yūsuf 140	sibling of	ʾIskandar b. Qarā Yūsuf 141
Jahān Shāh b. Qarā Yūsuf 140	sibling of	ʾIsbahān 3052
Jahān Shāh b. Qarā Yūsuf 140	sibling of	Shāh Muḥammad b. Qarā Yūsuf 341
Jahān Shāh b. Qarā Yūsuf 140	uncle of	Ibn ʾIṣbahān b. Qarā Yūsuf 3051
ʾIskandar b. Qarā Yūsuf 141	parent of	Qūmāṭ b. ʾIskandar 3403
ʾIskandar b. Qarā Yūsuf 141	parent of	Ibnat ʾIskandar b. Qarā Yūsuf 3406
