Source	Target	Weight
العراق	قرطبة	4
الخراساني	بغداد	3
الموصل	صور	3
الاسدي	بغداد	2
عكا	قيسارية	2
الشاعر	العباسي	2
الجوهري	المصري	3
اصبهان	البصرة	23
الجرجاني	النحوي	3
السلمي	دمشق	2
انطاكية	جرجان	2
اصبهان	القسطنطينية	2
حلب	فارس	3
اصبهان	الكوفة	7
الاشبيلي	بلنسية	2
الري	غزنة	2
الهند	ما وراء النهر	3
العراق	كرمان	2
المروزي	دمشق	3
التركماني	ماردين	2
البغدادي	فارس	9
الشام	القاضي	5
الدمشقي	مصر	10
الدمشقي	الكاتب	2
الصوفي	المولي	3
الرحال	دمشق	4
الهمداني	فارس	2
بعلبك	مصر	3
الازدي	هراة	6
بلخ	حران	2
العطار	مصر	2
الصرام	نيسابور	2
النظامي	بغداد	8
التجيبي	قرطبة	3
التركماني	القدس	2
الهند	مرو	3
اصبهان	النيسابوري	9
الاصبهاني	همذان	2
الجبال	اليمن	2
الميورقي	بغداد	3
الروم	بلنسية	2
الاندلس	التجيبي	3
البارع	اللغوي	2
اصبهان	حمص	2
العنسي	داريا	2
التجيبي	باجة	2
الحذاق	المقريء	7
الطليطلي	المالكي	2
الحناط	النظامي	2
بغداد	غزنة	8
اليزدي	هراة	2
الصوفي	النيسابوري	23
الامير	الفارس	4
فارس	قرطبة	2
سرقسطة	قرطبة	7
الواعظ	جرجان	2
طرابلس	همذان	6
المغربي	المولي	2
الصوفي	النسوي	3
الابهري	الاصبهاني	4
الحجاز	الشيعي	2
الجرجراءي	مصر	2
الفقيه	سمرقند	3
المقريء	المقريء	73
الهروي	نيسابور	9
العراق	هراة	3
الحنبلي	الخطيب	2
الاهوازي	الجصاص	2
الصوفي	فارس	8
الطائف	مكة	3
الاديب	القرطبي	12
النحوي	النيسابوري	2
الانصاري	سبتة	2
الصوفي	خراسان	10
العالي	بغداد	2
الاندلسي	العراق	4
الاشعري	المتكلم	4
الاندلس	الحضرمي	2
اصبهان	الامير	2
الاندلسي	بجانة	2
القرطبي	دانية	5
الشافعي	القدس	2
الديلمي	الشاعر	2
الخياط	بغداد	3
المقريء	المكي	2
الاصبهاني	الشام	2
حلب	حلوان	2
القاضي	المرية	2
انطاكية	دمشق	5
البخاري	الروم	2
السرقسطي	طليطلة	2
الاصبهاني	المستملي	2
الطليطلي	مالقة	2
دمشق	عكا	3
الخطيب	بغداد	26
القاضي	اللغوي	2
الاستراباذي	نيسابور	2
الاندلس	العراق	9
الاصبهاني	العالي	2
قرطبة	مراكش	4
ما وراء النهر	نسف	4
البجلي	الرازي	2
الصوفي	الطوسي	6
البخاري	جرجان	2
المتولي	حلب	2
الحلبي	المقريء	5
دمياط	مصر	2
الجويني	المقريء	2
المزكي	الهروي	5
الدني	القاضي	2
البغدادي	الخطيب	32
الاندلس	الزبيري	2
القدس	نيسابور	2
المعتزلي	بغداد	3
الاصبهاني	الداراني	2
الواعظ	هراة	3
البستي	القاضي	2
التميمي	بغداد	13
الري	طبرستان	2
القرطبي	مصر	21
الشام	مرو	4
طرابلس	طرابلس	22
الخطيب	الكاتب	2
المقريء	مرو	12
المرية	مكة	4
الكاتب	خراسان	2
القرطبي	بجانة	3
اشبيلية	البارع	2
اللغوي	بغداد	5
الفاسي	الفقيه	4
الجوهري	النحوي	2
الامير	ديار بكر	2
الحداد	الصوفي	2
القرشي	النيسابوري	4
البصرة	طرابلس	4
البسطامي	النيسابوري	3
الخطيب	الشيباني	2
الاسدي	القرطبي	2
الكوفي	مصر	2
الروم	القسطنطينية	4
الجرجراءي	المستنصري	2
الاشبيلي	القرطبي	3
الاصبهاني	خراسان	6
المحدث	قيسارية	2
المالكي	بغداد	8
الدمشقي	الربعي	3
المصري	النحوي	6
السرخسي	هراة	2
ديار بكر	ميافارقين	3
المحدث	المصري	4
الاندلسي	المغرب	3
البصرة	خراسان	5
الرملة	الموصل	2
المقريء	الموصل	8
الشاعر	المغرب	6
العراق	المغرب	4
الازدي	مصر	5
الكرامي	النيسابوري	2
القانت	النيسابوري	2
الخطيب	العلوي	2
الاندلس	المرسي	4
الدني	مصر	4
الشيعي	المقريء	4
بخارى	طوس	2
بطليوس	مراكش	2
الفرضي	الفقيه	10
المقريء	عكبرا	4
صور	فارس	2
البصرة	الشيرازي	4
الفقيه	المولي	11
الجرجاني	الري	3
اصبهان	نيسابور	38
مكة	منبج	2
المقدسي	فارس	2
المقريء	جرجان	6
البصري	الضرير	2
الامير	العباسي	3
الشافعي	الهمداني	3
القاضي	بعلبك	2
الصفار	القوال	2
الشام	الصوفي	9
المصري	صور	2
الربعي	بغداد	3
المقريء	النيسابوري	13
الاصبهاني	النقاش	3
القيروان	طرابلس	4
الفقيه	بلخ	5
المحدث	امل	2
الحنفي	القاضي	34
دمشق	فارس	7
البغدادي	الموصل	14
الامير	ماردين	2
الصوفي	بغداد	21
الشيباني	المءدب	2
خراسان	سرخس	4
القاضي	همذان	3
الخازن	الشاعر	2
الاسكندرية	الفقيه	3
المروزي	مصر	2
المقريء	فارس	13
المستنصري	المولي	3
البغدادي	الخرقي	3
اليمن	هراة	2
امل	مصر	4
البصرة	العراق	9
الحداد	بغداد	5
البغدادي	همذان	5
اشبيلية	الحيرة	2
البجلي	البغدادي	3
الاندلس	فاس	2
الجزيرة	المقريء	6
المءيد	مصر	2
البغدادي	الخلال	5
القاضي	الهمذاني	2
الاندلس	المعافري	3
الصلي	المستنصري	2
الطبري	بغداد	7
الخطيب	مصر	6
الميورقي	ميورقة	3
الشاعر	شيزر	3
الاسفراءيني	الفقيه	6
الضرير	دمشق	3
الصوفي	همذان	3
البصرة	قيسارية	2
الحذاء	النيسابوري	2
اشبيلية	القاضي	5
الشجاعي	النيسابوري	4
الكناني	هراة	3
الشافعي	امل	4
العراق	شيراز	4
الاديب	النحوي	6
الميورقي	دمشق	2
المفتي	بخارى	3
عكا	مصر	2
الجرجاني	الحنفي	2
الرملة	طوس	2
الاندلس	شاطبة	2
الفقيه	سبتة	8
الجزيرة	الموصل	2
الامير	القدس	4
اشبيلية	الروم	2
الداني	دانية	4
الحنفي	السمعاني	2
القطان	المقريء	8
الامير	حلوان	2
اصبهان	الطبري	2
الاديب	التميمي	4
الاسدي	الدمشقي	2
الاديب	بغداد	10
مكة	هراة	11
الاصبهاني	الذكواني	4
الفاسي	القيرواني	2
الاهواز	مكة	2
السرخسي	الشافعي	2
الصابوني	الصوفي	2
النيسابوري	جرجان	6
الاموي	المرواني	4
المولي	سرقسطة	2
الازدي	المالكي	2
الدامغاني	القاضي	4
القاضي	واسط	3
الاسكندرية	الشام	3
المغرب	مصر	10
الشافعي	همذان	3
القسطنطينية	بلخ	2
الجيلي	الفقيه	2
شيراز	فارس	6
الاصبهاني	المءذن	2
الاصبهاني	الشاهد	2
الصاءغ	المقريء	3
الاموي	بلنسية	2
البيع	الفارسي	2
الخراساني	نيسابور	2
غزنة	همذان	2
الفقيه	المالكي	50
الامير	العامري	2
افريقية	القيروان	2
البطليوسي	المرية	2
البصرة	المحدث	3
الرازي	المحدث	4
الشيرازي	النيسابوري	2
القاضي	امل	2
القاضي	المفتي	4
المخزومي	المغرب	2
البارع	الفقيه	3
خلاط	ديار بكر	2
التجيبي	القرطبي	5
التغلبي	حلوان	2
الرملة	الشيعي	3
الصدوق	الوراق	2
الابهري	الفقيه	2
العراق	دمشق	17
الخطيب	هراة	4
الاموي	المولي	12
سلماس	مكة	2
المحاملي	بغداد	2
الانصاري	الماليني	2
التركماني	المولي	2
المصري	مكة	3
البري	طرابلس	2
الري	الشافعي	4
المصري	الوراق	4
اللخمي	المءيد	2
مروالروذ	نيسابور	4
البغدادي	الشافعي	10
الازدي	المرية	3
القسطنطينية	نيسابور	2
الجبال	الشيرازي	2
الاشبيلي	الاندلس	9
الشام	واسط	3
حران	طرابلس	2
الفقيه	رندة	3
المروزي	جرجان	2
العباسي	الهاشمي	18
الجزيرة	السمعاني	2
الامير	المغرب	2
البغدادي	البيع	4
بغداد	نهاوند	4
المروزي	مرو	19
الاصبهاني	الدقاق	2
الحنفي	رندة	2
الفهري	المالكي	2
العامري	المولي	2
بلخ	ما وراء النهر	4
الجزيرة	مالقة	3
بلخ	نسف	2
الشافعي	حمص	2
الطوسي	خراسان	3
الاديب	الجرجاني	4
اصبهان	اليمن	4
المقريء	نيسابور	16
القاضي	النصيبي	3
الطوسي	الفقيه	6
بغداد	عكا	3
الجذامي	قرطبة	2
القرطبي	طليطلة	10
الهاشمي	مكة	2
سرخس	مصر	2
القاضي	المقريء	5
الري	القرشي	2
الكوفة	هراة	2
الداني	سرقسطة	2
البغدادي	الربعي	2
البصرة	القرشي	2
العراق	الواسطي	2
الفارسي	النيسابوري	5
الامير	عسقلان	2
الكناني	طرابلس	2
الحنفي	مرو	5
الاديب	الجاهلي	2
العراق	اللغوي	2
فلسطين	قيسارية	2
الزبيري	المكي	2
البغدادي	الجزيرة	2
عكبرا	مصر	2
الشام	القاهرة	2
الافريقي	الحميري	2
الظفري	الفقيه	2
البغدادي	الكتاني	3
المحدث	مكة	11
الزهراء	القاضي	2
الضبي	الهروي	2
العكبري	بغداد	5
التميمي	المكي	2
الرءاسي	بغداد	2
الروم	العراق	2
الاندلسي	مالقة	2
الرافضي	الشاعر	2
الخولاني	المالكي	2
الكرخي	بغداد	3
الثقفي	الدينوري	3
الاصبهاني	بخارى	2
الزهري	المقريء	2
ديار بكر	مرو	2
دارا	نيسابور	2
ارجان	بغداد	2
الامير	المداءن	2
القرطبي	النحوي	2
التميمي	الكوفي	3
العبدي	مكة	2
السفار	مصر	2
الفارسي	غزنة	2
الخطيب	الصوفي	2
افريقية	المالكي	3
العراق	الواعظ	7
اصبهان	الحبال	2
الرقة	المتولي	2
بخارى	سرخس	3
العالي	نيسابور	2
الاديب	نيسابور	10
الشافعي	مرو	19
البلخي	الخطيب	2
المروزي	خراسان	4
القهندزي	النيسابوري	2
الفقيه	خراسان	12
العراق	مرو	11
البغدادي	بغداد	56
المقدسي	طرابلس	2
المغرب	المولي	4
الشافعي	المروروذي	5
الشافعي	القزويني	2
اصبهان	المولي	3
الاديب	القرشي	3
اصبهان	العراق	18
النظامي	مرو	2
النحوي	حلب	2
النحوي	صور	4
مرو	مكة	5
الازجي	الفقيه	2
مرو	واسط	4
الامير	الاندلس	5
الفقيه	النحوي	8
الروم	الكاتب	2
الاصبهاني	الاملي	2
المقريء	غزنة	4
البرداني	الحنبلي	2
بغداد	طبرستان	2
القاضي	هراة	15
القرطبي	القيسي	6
الروم	الفقيه	3
البغدادي	المعتزلي	3
القاءد	المولي	2
الخطيب	العراق	3
الاندلس	الحجاز	3
الامير	مرو	3
العراق	العراقي	2
الشافعي	طوس	6
المقريء	سرقسطة	6
الموصل	حران	2
الجويني	نيسابور	4
اصبهان	الخطيب	5
امل	طبرستان	10
الري	بلخ	5
آمد	الشام	3
التميمي	النيسابوري	4
اصبهان	بلخ	11
الشافعي	الميورقي	2
الاموي	البغدادي	2
السوس	طرابلس	2
الجوال	نيسابور	3
الحنبلي	حران	4
المداءن	بغداد	2
حلب	مصر	15
القدس	الموصل	2
البزاز	النيسابوري	3
القيروان	المرية	2
المقريء	الهمداني	4
الاصبهاني	الاعرج	3
الانبار	الخطيب	5
غزنة	فارس	2
الفقيه	سرخس	3
النحوي	اليمن	2
الجزيرة	الحيرة	2
العقيلي	حلب	2
السلجوقي	خراسان	4
حران	واسط	2
المولي	واسط	2
بخارى	سمرقند	10
العراق	امل	2
جرجان	طبرستان	3
افريقية	طرابلس	2
النظامي	بسطام	2
ما وراء النهر	مكة	3
البجلي	الكوفي	2
القرشي	القرطبي	3
القيسي	النحوي	3
المالكي	سبتة	9
الانباري	الخطيب	2
الجريري	المقريء	2
بطليوس	طليطلة	2
الهمداني	مكة	2
الرعيني	المري	2
العامري	اللغوي	2
العلوي	الهروي	3
الرازي	بروجرد	2
اصبهان	الحنبلي	2
السلمي	القانت	2
الحنفي	الشافعي	5
القدس	المعرة	2
البغدادي	العلوي	2
الحاكم	الشافعي	2
الجرجاني	اليمن	2
الامير	الاهواز	2
الشافعي	دمشق	15
الحاكم	الصنهاجي	2
الكوفة	النيسابوري	2
الحجاز	الهروي	2
السجزي	سجستان	4
البغدادي	الطاهري	2
المولي	بخارى	3
الاشبيلي	المعافري	2
الامير	الدني	2
بخارى	شيراز	2
المقريء	نسف	3
الفقيه	المغرب	8
اذنة	الفقيه	2
اصبهان	الواعظ	9
الامير	القاضي	5
الجزيرة	مراكش	2
الخشاب	النيسابوري	2
تلمسان	سبتة	2
الخطيب	الرازي	2
البغدادي	الحناءي	2
الحجاز	المقريء	8
البغدادي	الري	3
المقريء	الواسطي	12
اصبهان	همذان	12
بخارى	دمشق	5
الفارسي	مكة	3
قيسارية	مصر	6
البغدادي	الصيرفي	9
البغدادي	الدينوري	2
الاديب	القيرواني	3
الشام	همذان	5
الكاتب	فارس	2
الفقيه	بلنسية	3
الزنجاني	بغداد	2
اصبهان	الاهواز	5
غزنة	مكة	2
الاصبهاني	القاضي	10
السلمي	القشيري	2
اغمات	غرناطة	2
الرحال	سمرقند	3
السنجي	مرو	2
ابهر	زنجان	2
البصرة	غزنة	2
آمد	خلاط	2
اصبهان	الرازي	6
بلخ	ديار بكر	2
الفقيه	طرابلس	2
العراق	القيروان	3
القاضي	سبتة	3
الشاشي	هراة	2
الجيلي	بغداد	3
الانبار	العراق	2
التغلبي	حلب	2
جرجان	همذان	5
اصبهان	الروم	2
النيسابوري	طوس	2
الحلبي	الشاعر	3
الازدي	القاضي	9
الاندلسي	المالكي	3
الشافعي	العبادي	2
الجزيرة	هراة	2
الشيعي	الطوسي	2
البغدادي	المءدب	16
الخطيب	المقدسي	2
الحمامي	الذهلي	2
الصيرفي	المقريء	2
خراسان	همذان	10
الشام	الصابوني	2
الطليطلي	اليحصبي	2
العالي	الفقيه	2
بغداد	حران	9
دمشق	طرابلس	16
الانبار	مصر	3
البلخي	دمشق	2
الدمشقي	الغساني	3
الديلمي	قيسارية	2
المولي	بلنسية	4
الحاصر	المولي	2
فارس	واسط	4
البلنسي	القرطبي	2
الحاج	الصوفي	2
الاندلسي	بغداد	10
السمعاني	المروزي	3
السلمي	المقريء	4
صور	نيسابور	3
القدس	ماردين	2
الاندلسي	الشاعر	8
اللبان	بغداد	2
الاهواز	نيسابور	2
الزينبي	العباسي	4
الامير	خراسان	5
الكرماني	بغداد	3
التجيبي	مصر	2
اللغوي	النحوي	8
الغزنوي	بغداد	2
السمعاني	القاضي	2
الامير	سجستان	2
الحيرة	الشافعي	2
الداراني	مصر	2
البيع	الهمذاني	2
اصبهان	البلخي	2
الشام	سمرقند	3
البصرة	شيراز	3
مكة	نيسابور	25
البغدادي	الذهلي	2
الحنفي	ما وراء النهر	4
المقريء	هراة	9
القدس	انطاكية	2
الصفار	المفتي	2
الشاعر	واسط	2
الخطيب	النيسابوري	5
الشام	الكوفة	4
الكوفة	النحوي	3
العبيدي	القاضي	2
الاندلس	المءيد	3
الطويل	المقريء	2
التنوخي	المعرة	2
الشام	بغداد	36
الانصاري	بغداد	4
القيروان	بغداد	5
القرطبي	المولي	16
الطبيب	الطليطلي	2
الحنبلي	الفرضي	2
البغدادي	النظامي	2
الكوفة	المقريء	10
المحدث	نيسابور	12
الاندلسي	اللخمي	3
الاصبهاني	اليزدي	3
غزة	مصر	4
المحدث	الموصل	3
مصر	نيسابور	16
البخاري	بغداد	5
الروم	نيسابور	5
المولي	حلب	6
البغدادي	الفارسي	4
الفقيه	المعافري	2
بست	بغداد	3
المزكي	المقريء	2
اشبيلية	مكة	4
البلدي	بغداد	2
الاندلس	اللخمي	2
النيسابوري	مصر	7
الشام	قرطبة	8
الابهري	المقريء	2
الحنفي	المفتي	3
الحمصي	الكلاعي	2
دمشق	واسط	4
الصوفي	العبدي	2
الهمذاني	مكة	2
الاندلس	البربري	3
الاهواز	الاهوازي	3
اشبيلية	سبتة	2
الرقة	الرقي	2
الجزيرة	نيسابور	2
رباط	مصر	2
الميورقي	اليمن	2
العالي	مصر	2
السقلاطوني	الصدوق	2
الحاكم	سمرقند	3
البلخي	مصر	2
الاديب	حلب	2
البخاري	المقريء	4
الهروي	الواعظ	2
الجوهري	بغداد	3
البخاري	خراسان	2
المفسر	الواعظ	3
الشاعر	ديار بكر	2
الحيرة	القاضي	2
السجزي	مكة	2
امل	بغداد	8
الانصاري	دمشق	5
الطبري	الفقيه	8
الكتامي	المالكي	3
الاندلسي	المقريء	21
السكري	بغداد	3
الدمشقي	الكفرطابي	3
الانصاري	البغدادي	9
الهروي	هراة	41
السكري	الشاعر	3
الخياط	الموصل	2
حلب	طرابلس	8
الشافعي	الصفار	2
العكبري	المقريء	7
المفتي	بغداد	6
الاشبيلي	الايادي	2
الاصبهاني	هراة	5
الجوهري	العراق	3
الكوفة	جرجان	6
الامير	الكناني	5
العراق	فارس	10
الازدي	الواسطي	2
بغداد	منبج	3
الفقيه	القرشي	3
القيسي	طرابلس	2
التاجر	مصر	7
الخطيب	مكة	4
المصري	المقريء	12
الحجاز	النيسابوري	13
الاديب	البصرة	2
الاندلس	ميورقة	3
الشام	اللخمي	2
الضرير	العراق	2
العراقي	طوس	2
التغلبي	طرابلس	2
الشاعر	الكاتب	12
القاضي	سمرقند	3
الصوري	القاضي	2
المقريء	عكا	2
الامير	المصري	4
جيان	قرطبة	4
الواسطي	واسط	14
الزيدي	العلوي	2
الكلابي	مصر	2
اغمات	سبتة	2
الطويل	مصر	2
الفقيه	همذان	9
القاضي	غزنة	3
الجبال	المغرب	2
الواسطي	مصر	3
البارع	بغداد	3
الانطاكي	المالكي	2
البغدادي	حران	3
الشافعي	الفرضي	2
الاهواز	واسط	3
الرحال	الري	2
القيروان	سبتة	2
الحجاز	السلمي	2
المقريء	نسا	4
المقريء	الملطي	3
القطان	حران	2
بلخ	طرابلس	2
الشاعر	دمشق	5
خلاط	منازكرد	2
الكوفي	النيسابوري	2
الفقيه	القاضي	55
التيمي	الوزان	2
الجبال	مرو	2
الخطيب	النصيبي	2
الشام	قيسارية	2
بغداد	فيد	2
اصبهان	مكة	25
الفرضي	عكبرا	2
اليمن	مكة	6
الشافعي	اليمن	2
باجة	بغداد	2
الجبال	الشافعي	2
العكبري	الفقيه	3
القوي	بغداد	3
القاضي	مصر	24
البطليوسي	باجة	2
الثقفي	النيسابوري	3
البغدادي	العلاف	3
البخاري	البخاري	3
المفتي	مكة	3
اصبهان	الاندلسي	2
النيسابوري	هراة	6
المفتي	جرجان	3
الطبري	المقريء	5
الحنفي	نيسابور	12
بلخ	مكة	5
الاندلس	السبتي	2
البصري	دمشق	5
المقريء	طليطلة	4
المءدب	المقريء	6
الروم	حلب	7
الخطيب	تفليس	2
البصرة	نسف	2
الافريقي	الحاكم	2
الامير	انطاكية	2
الرازي	الصوفي	2
الانبار	همذان	2
البستي	الفقيه	2
البزاز	الحنبلي	3
الاسدي	الحلة	2
بلخ	فارس	3
الاهواز	المولي	2
الدمشقي	القطان	2
القاضي	دمشق	22
الفقيه	صور	5
طبرستان	نيسابور	3
الجوهري	مصر	4
الخطيب	همذان	5
آمد	دمشق	7
دمشق	قرطبة	4
البزاز	الطرسوسي	2
اصبهان	الحداد	3
الهواري	طليطلة	2
التميمي	مرو	4
الاموي	القاضي	2
اصبهان	سمرقند	10
المرية	دمشق	2
الاديب	القاضي	5
المرية	بجانة	2
الروم	قرطبة	3
الاندلس	المقريء	14
الدمشقي	الغنوي	2
الحجاز	واسط	3
الفقيه	هراة	14
القاضي	المصري	5
الاندلس	سرقسطة	8
المءدب	دمشق	2
الفقيه	المقدسي	3
التميمي	الحجاز	3
اصبهان	العباسي	2
خراسان	نسا	2
الاصبهاني	ريدة	2
جرجان	سمرقند	2
العقيلي	بغداد	2
العراق	فاس	2
الامير	غزنة	3
البخاري	الري	4
التنوخي	دمشق	2
الشيرازي	شيراز	9
البصري	الهاشمي	2
الصوفي	بعلبك	2
السرخسي	المقريء	2
السراج	مكة	2
قزوين	مكة	2
البغدادي	النعالي	2
الخزاعي	الخطيب	2
البربري	طرابلس	2
اشبيلية	باجة	2
سمرقند	صور	2
مكة	ميورقة	3
عسقلان	فارس	2
الاندلس	الداني	2
المحدث	المفيد	2
البهي	الفقيه	2
السمعاني	الشافعي	4
المولي	نيسابور	3
الرافضي	حلب	2
الحكي	بغداد	3
الكوفة	طوس	2
الجرجاني	الفقيه	3
البسطامي	الخفاف	2
الاندلس	الغساني	2
الخياط	المقريء	6
الاديب	مصر	3
النيسابوري	فارس	2
المحتسب	خراسان	2
البزار	الدمشقي	4
الاسدي	الامير	2
اصبهان	اللبان	2
اشبيلية	التجيبي	2
العجلي	جرجان	2
الانصاري	الخياط	2
المصري	دمشق	5
الشافعي	الشافعي	23
الرازي	مصر	6
المقريء	داريا	2
العجلي	همذان	3
الصوفي	بخارى	3
اللغوي	واسط	2
القفال	مرو	2
العمري	الفقيه	2
الحصار	طرابلس	2
اللخمي	المالكي	2
الهند	خراسان	6
البربري	المغرب	3
العلوي	الكوفة	3
الدينوري	الهمذاني	2
اصبهان	الجبال	3
الحنبلي	همذان	2
النعالي	بغداد	2
المولي	النيسابوري	2
الحراني	الفقيه	3
دانية	مكة	3
العراق	المالكي	3
القاضي	الكاتب	3
الشافعي	انطاكية	2
الفقيه	المحدث	7
القيسي	الميورقي	2
الفقيه	الكتامي	3
الصابوني	مصر	2
الهروي	مكة	7
العجلي	مصر	2
التاجر	الحنفي	3
الحراني	القاضي	2
المحدث	منبج	2
البصري	امل	2
العباسي	بغداد	11
السلمي	مصر	4
الصباغ	المقريء	2
الدمشقي	مكة	3
الاصبهاني	الكساءي	2
الشاعر	الضرير	3
الطابران	الطوسي	2
الصفار	الفقيه	5
البغدادي	القزاز	2
التاجر	دمشق	4
المروروذي	خراسان	2
اصبهان	الهروي	5
المولي	دانية	5
الكلابي	حلب	3
الصوفي	نهاوند	2
الفارسي	دمشق	3
العجلي	بغداد	3
الازدي	الفقيه	5
القيسي	اليمن	2
البصرة	الشافعي	12
القطان	النيسابوري	2
الحمامي	بغداد	3
انطاكية	بغداد	3
الهاشمي	مصر	2
البصرة	العطار	2
الواسطي	بغداد	8
الجزيرة	القاضي	2
الجزيرة	الحجاز	4
الخوارزمي	الشافعي	2
الشافعي	المعتزلي	2
الشام	اليمن	6
الغافقي	القرطبي	4
الازدي	القرطبي	5
اصبهان	طوس	4
التاجر	الرازي	2
الشافعي	مروالروذ	5
ايذج	بغداد	2
التجيبي	العراق	2
الدهان	النحوي	2
العراق	واسط	4
البارع	الشاعر	3
البصرة	الفقيه	16
الاندلس	القيرواني	2
القسطنطينية	غزنة	2
القدس	هراة	2
المحدث	الهمذاني	4
اصبهان	الكاتب	2
القيروان	فارس	3
الرملة	دمشق	6
صور	مصر	10
الروم	مرو	4
الجبال	خراسان	4
اشبيلية	المءيد	2
الاندلسي	قرطبة	16
الضرير	المقريء	11
الصفار	الكرابيسي	2
الاهواز	همذان	2
الرقي	المقريء	2
المهدية	مصر	2
الدني	العراق	2
السامري	الشيعي	2
البغدادي	الضراب	2
البخاري	نسف	2
الانصاري	خراسان	2
الجبال	الموصل	2
الفقيه	المعرة	2
الحجري	الطليطلي	4
الازدي	الدمشقي	8
اصبهان	القوي	2
تنيس	غزة	2
الحيرة	مكة	2
الخولاني	المصري	2
الحجاز	بلخ	2
اسفرايين	القاضي	2
الاديب	القيسي	2
دمشق	صور	13
الترمذي	هراة	2
البطليوسي	قرطبة	2
الجزيرة	الزيدي	2
الجزيرة	المرية	2
الاندلسي	العامري	3
الصدفي	مصر	3
البلنسي	بلنسية	10
البغدادي	الروم	2
الروم	بغداد	8
المحدث	الهروي	6
الصوفي	الهمذاني	8
الخرقي	الشافعي	2
المفيد	بغداد	3
الموصل	انطاكية	3
الفقيه	طبرستان	4
آمد	الفقيه	4
القاضي	اليمن	2
الكوفي	النحوي	2
القاضي	المولي	20
اصبهان	البغدادي	11
الدمشقي	الشاهد	4
النظامي	شيراز	2
الخزاعي	النيسابوري	2
الواعظ	مرو	2
الفقيه	المروزي	18
الشام	عكبرا	2
تنيس	مكة	2
الانصاري	العراق	3
البصري	المقريء	7
القاضي	انطاكية	2
الري	سمرقند	3
الرملة	سامراء	2
الاهواز	جرجان	2
التاجر	المقريء	3
التركي	مصر	4
الاديب	الاندلس	8
الامير	الشاعر	13
الرملة	الكوفة	2
الموصل	مرو	4
الحمصي	حمص	3
الاديب	حران	2
القرطبي	اللخمي	2
التاجر	العراق	5
الشام	المقريء	14
البلخي	خراسان	2
المعرة	مكة	2
البصرة	هراة	6
اصبهان	اليزدي	2
الدمشقي	المحدث	6
الساكني	امل	2
البخاري	القاضي	8
الشيعي	الضرير	2
البغدادي	اليمن	4
الشام	المغرب	5
الهروي	دمشق	5
العلوي	المولي	3
المرية	سبتة	5
التميمي	الخطيب	3
الجبال	رباط	3
الاندلس	المالكي	12
التغلبي	مصر	4
التميمي	القيرواني	3
الجزيرة	سبتة	3
العباسي	سجستان	2
الجواد	حلب	2
الرازي	فارس	2
البغدادي	الرازي	3
الحاكم	المولي	4
الحاكم	العبيدي	2
الخباز	المقريء	4
الشام	الشيعي	3
التجيبي	المرية	2
النيسابوري	ما وراء النهر	4
المءدب	الهمذاني	2
القاءد	قيسارية	2
القرطبي	مراكش	2
الحنبلي	المغربي	2
التنوخي	بغداد	2
القاضي	الكشاني	2
جرجان	مصر	9
سبتة	مالقة	2
الحضرمي	قرطبة	2
الفقيه	القفال	3
الازدي	الشاعر	2
الاسفراءيني	الاسكافي	2
الصوفي	الغزي	2
الجرجاني	بغداد	7
الافريقي	طرابلس	2
الاندلس	مالقة	3
البخاري	ما وراء النهر	8
بغداد	سرخس	5
الاسكندرية	المقريء	2
الحنبلي	الفقيه	21
طليطلة	غرناطة	3
افريقية	مكة	3
اصبهان	الموصل	4
الفقيه	الواعظ	9
البزاز	الرازي	2
المءيد	المولي	3
الدمشقي	الهمداني	4
بلخ	دمشق	7
الاموي	المغرب	2
الشافعي	المقدسي	2
الخطيب	الوراق	2
الصوفي	دمشق	17
الحنبلي	المفتي	3
الخطيب	المصري	2
الجزيرة	اليمن	2
الجزيرة	ما وراء النهر	3
الشيباني	دمشق	3
الداني	القرطبي	2
البصرة	بغداد	46
خراسان	خوارزم	2
سمرقند	ما وراء النهر	11
السمرقندي	بغداد	2
الجزيرة	الروم	2
الحجاز	المغرب	6
الاصبهاني	شيراز	3
الامير	الديلمي	2
الجرجاني	العراق	2
النوبة	نيسابور	2
الدقاق	دمشق	2
الانبار	دمشق	3
الاسفراءيني	بغداد	7
الطريثيثي	نيسابور	2
النوقاني	بغداد	2
العلوي	قرطبة	2
البغدادي	الكوفة	4
الاهواز	العراق	4
سرخس	مرو	3
بلخ	نيسابور	10
الكساءي	الهمذاني	2
الطبري	جرجان	2
النيسابوري	خراسان	14
الحكي	دمشق	2
القاضي	النيسابوري	19
المحدث	جرجان	5
الهمذاني	نيسابور	3
افريقية	مصر	4
الحراني	الحنبلي	4
عسقلان	مصر	4
الحاذق	القرطبي	2
الري	الكوفة	4
الاصولي	الواعظ	2
الفقيه	فارس	8
سبتة	غرناطة	4
المشهد	بغداد	3
القرطبي	فارس	2
القاضي	المروروذي	2
الشافعي	الكرخي	3
البغدادي	المالكي	5
الدمشقي	الفرضي	3
دمشق	صيداء	2
الشام	الهند	2
الجمال	الواعظ	2
القسطنطينية	ديار بكر	4
الضبي	بغداد	2
الري	المعتزلي	4
القاضي	المعتزلي	6
الاندلسي	الحميدي	2
الصفار	دمشق	2
الشام	دمشق	28
القاضي	الكناني	5
الكاتب	مصر	2
بغداد	سمرقند	15
الحنفي	هراة	5
المصري	طرابلس	2
القرشي	جرجان	2
الانصاري	البلنسي	2
طرابلس	فلسطين	2
