Source	Target	Weight
بعلبك	خراسان	3
قيسارية	ميافارقين	2
السفار	مصر	2
الموصل	بعلبك	9
المحدث	بخارى	3
الكوفي	المالكي	2
الخطيب	الصوفي	4
الجياني	فاس	2
دمياط	صرخد	2
الفقيه	الميورقي	2
امل	مرو	8
الكردي	المدينة	2
الحراني	المحدث	3
بخارى	سرخس	5
اشبيلية	مالقة	4
الانبار	الدمشقي	2
الزيدي	بغداد	3
الحنفي	الشام	3
دمشق	شيزر	5
اصبهان	المقدسي	3
الشافعي	مرو	14
المروزي	خراسان	2
الروم	ميورقة	3
الطويل	المقريء	4
العراق	مرو	9
البغدادي	بغداد	97
البصرة	المغرب	3
الصوفي	العالي	4
الاستراباذي	القاضي	2
الرقة	طبرية	2
البنجديهي	المروزي	4
الشافعي	المروروذي	3
القاهرة	بغداد	11
اصبهان	المولي	6
الاديب	القرشي	2
الاندلسي	اللغوي	2
اصبهان	العراق	21
الشافعي	القرشي	9
الخياط	بلخ	3
بغداد	طوس	8
اذربيجان	الكرج	2
النحوي	حلب	4
غرناطة	فاس	4
الامير	سمرقند	2
مرو	مكة	5
الاتابكي	الامير	3
الجذامي	الغرناطي	2
الفقيه	خوارزم	3
الامير	السلجوقي	4
الامير	الاندلس	4
المعافري	بغداد	3
الفقيه	النحوي	2
الشاهد	واسط	2
المراغي	بغداد	2
الجبال	المدينة	4
التركي	حمص	4
المدينة	سبتة	2
المقدسي	حلب	2
القاضي	هراة	5
القرطبي	القيسي	3
الطرطوشي	العبدري	2
القرشي	دانية	2
الروم	الفقيه	3
بارين	دمشق	3
السرقسطي	فاس	2
الجواد	المولي	2
الاندلسي	مرو	2
الدمشقي	اللخمي	2
التغلبي	بغداد	2
الكتبي	بغداد	2
الازجي	الشافعي	3
الامير	مرو	7
العراق	العراقي	2
حلب	طبرية	2
الشافعي	طوس	3
الموصل	حران	11
امل	طبرستان	16
الموصل	خراسان	7
الخادم	القاهرة	2
الري	النيسابوري	2
الازجي	المقريء	4
البغدادي	الهمذاني	9
الرحبي	المقريء	2
التميمي	النيسابوري	4
اصبهان	بلخ	9
المطرز	مرو	2
الجزيرة	تونس	2
الحلة	العراقي	2
الاسكندرية	الدمشقي	3
السوس	طرابلس	2
الاسكندري	المحدث	2
البصرة	الواسطي	5
الحنبلي	حران	7
حلب	مصر	19
الاسكندرية	مروالروذ	2
الشاعر	الشيعي	4
افريقية	بجاية	3
صقلية	مراكش	2
بسطام	صور	2
الجبال	فاس	2
النحوي	اليمن	3
المغرب	بلنسية	5
الروم	مصر	4
الارمني	مصر	3
الحلة	مكة	2
الواعظ	جدة	2
الكرج	مكة	2
البغدادي	القاهرة	3
العقيلي	حلب	2
المولي	واسط	5
البنجديهي	الصوفي	2
الحاصر	الموصل	4
تكريت	حران	2
البجلي	الكوفي	2
المالكي	سبتة	2
الانباري	الخطيب	2
شاطبة	مكة	2
الصوري	صور	3
اللاذقية	قيسارية	2
البيهقي	القاضي	3
الشيعي	الغازي	2
الشافعي	قيسارية	4
الهروي	بغداد	20
القدس	عسقلان	4
الشام	قزوين	2
الابار	الشاعر	2
هراة	يزد	2
العلوي	الهروي	8
العباسي	المالكي	2
الفاسي	مصر	2
البيع	مصر	2
الاديب	الاسكندرية	2
المغرب	حمص	2
الاندلسي	الجياني	2
اليمن	بعلبك	4
البغدادي	العلوي	5
التاجر	الصدوق	2
الشام	ديار بكر	3
تونس	فاس	2
الشام	بلبيس	3
الشافعي	دمشق	44
الاندلسي	بجاية	3
الرافضي	طرابلس	4
البصرة	الرقة	2
القاضي	المقدسي	2
الاسكندرية	بعلبك	3
الابار	مرسية	2
الاندلسي	القلعي	2
الاشعري	مصر	2
الامير	الدني	2
المقريء	غرناطة	9
الفقيه	المغرب	6
برقة	ميافارقين	2
اصبهان	الواعظ	16
الامير	القاضي	6
الجزيرة	مراكش	3
حلب	منبج	3
البيهقي	بغداد	2
الشاعر	العباسي	2
جدة	دمشق	2
الاسكندرية	الرقة	3
اشبيلية	حلب	2
البزار	المقريء	2
الانصاري	اليمن	3
البسطامي	بلخ	3
الحجاز	المقريء	4
البغدادي	الري	3
المري	مراكش	2
القطان	مرو	2
المقريء	الواسطي	23
اصبهان	همذان	39
اللغوي	قرطبة	3
بخارى	دمشق	3
التبريزي	الخطيب	2
قيسارية	مصر	8
الاسكندرية	غرناطة	2
الاديب	همذان	6
الاندلس	لبلة	3
مصر	نصيبين	2
الشام	همذان	8
الابار	التميمي	2
الحبشي	المولي	5
الفارس	المصري	2
اصبهان	الاهواز	4
الطبري	العلوي	2
البغدادي	المولي	12
الاشبيلي	الضرير	3
فارس	وهران	2
اشبيلية	مرسية	6
تكريت	حلب	2
الدمشقي	الزبيري	2
الاديب	الموصلي	2
الازجي	الدباس	2
السنجي	مرو	2
المقريء	شيراز	5
الكاتب	المصري	10
تلمسان	فاس	4
الموصل	شيزر	3
اربل	خراسان	2
الصوفي	خوزستان	2
المهدية	تلمسان	3
العراق	القيروان	2
القاضي	سبتة	2
الجزيرة	اليمن	2
الاندلسي	الصدفي	2
الري	الشيعي	5
العلوي	الفقيه	5
جعبر	طرابلس	2
الشام	كرمان	2
الانبار	العراق	2
العراق	النظامي	4
خراسان	غرناطة	2
جرجان	همذان	3
اصبهان	الروم	4
النيسابوري	طوس	2
الحلبي	الشاعر	4
بوشنج	رباط	2
الري	الكرج	2
الجزيرة	هراة	2
الشيعي	الطوسي	2
الامير	الطويل	2
دمشق	قزوين	3
البغدادي	المءدب	20
العلوي	مكة	5
البخاري	اليمن	2
الكرج	بغداد	8
الاشبيلي	الاندلس	13
الامير	البارع	2
خراسان	سارية	2
خراسان	همذان	13
طرابلس	غرناطة	2
الشيباني	الكاتب	6
بغداد	حران	13
المغرب	تستر	2
المدينة	اليمن	3
الاشبيلي	التميمي	2
دمشق	طرابلس	12
الانبار	مصر	2
البلخي	دمشق	2
الدمشقي	الغساني	5
المولي	بلنسية	3
فارس	واسط	3
حمص	نصيبين	3
الانصاري	المالقي	5
السفار	سمرقند	2
الاندلسي	بغداد	9
السمعاني	المروزي	6
المدينة	اليمني	2
السلمي	المقريء	2
البوشنجي	هراة	3
صور	نيسابور	2
آمد	مكة	3
الاندلسي	الشاعر	13
الزينبي	العباسي	5
الموصلي	واسط	2
الامير	خراسان	5
الكرماني	بغداد	2
السند	خراسان	3
الموصل	الهراسي	2
البارع	الحاذق	2
اللغوي	النحوي	6
الغزنوي	بغداد	3
القيسي	بغداد	3
الجزيرة	السوس	2
الجماعيلي	الحنبلي	2
الخزرجي	قرطبة	3
الغافقي	المغرب	2
المعافري	مصر	2
القدس	منبج	2
القزاز	بغداد	2
الداني	القاضي	2
البسطامي	بغداد	2
البصرة	شيراز	2
الاندلس	العبدري	4
الكتاني	واسط	2
الانماطي	المقريء	2
اران	ديار بكر	2
القاضي	بعلبك	2
الحجاز	واسط	3
البغدادي	الذهلي	3
الحنفي	ما وراء النهر	2
الصوري	دمشق	3
التلمساني	مراكش	2
الاسكندرية	قم	3
الكوفة	النحوي	2
المقريء	هراة	9
الازجي	العاقولي	3
التنوخي	الشاعر	3
سفاقس	طرابلس	2
الروم	القيروان	2
المتولي	حمص	3
الخطيب	النيسابوري	4
المتكلم	حلب	2
البغدادي	التيمي	2
بلخ	خوارزم	3
المحدث	طبرستان	2
الحجاز	اللغوي	2
السوس	مراكش	3
الري	المشهد	2
الجماعيلي	دمشق	2
الشاشي	الشافعي	5
صور	هراة	2
خراسان	رباط	3
خراسان	صرخد	2
خلاط	مصر	3
التنوخي	المعرة	3
السودان	صور	2
القرطبي	مالقة	4
الشام	بغداد	63
الانصاري	بغداد	17
الطابران	طوس	4
الشروطي	بغداد	3
الشام	المتولي	2
القرطبي	المولي	2
المقريء	همذان	12
القدس	امل	2
البغدادي	النظامي	8
الكوفة	المقريء	9
المحدث	نيسابور	11
البغدادي	المدني	2
البلنسي	مكة	3
الانصاري	الغرناطي	9
المصري	المقريء	17
الكردي	قيسارية	2
الري	المدينة	2
مصر	نيسابور	8
البخاري	بغداد	10
البغدادي	سمرقند	3
الكوفة	الواعظ	2
الروم	نيسابور	4
المولي	حلب	8
الحجاز	القاهرة	2
القاهرة	المولي	4
البارع	القاضي	4
الشام	اللاذقية	3
الازجي	القطان	2
الامير	عسقلان	3
الخطيب	المسعودي	2
الازجي	البزاز	6
الاسكندراني	القاضي	2
اشبيلية	مكة	2
الاندلس	بجاية	6
البلدي	بغداد	4
الاسكندري	الامير	5
القاضي	المكي	2
الشام	قرطبة	3
اذربيجان	الفرضي	2
دمشق	واسط	9
التغلبي	الربعي	2
الفارسي	المحدث	2
المعرة	حمص	4
مردا	مصر	4
الضرير	واسط	4
العراق	صور	2
الجزيرة	نيسابور	5
الموصل	الهاشمي	2
الابار	الغرناطي	2
اشبيلية	شريش	2
رباط	مصر	7
الانصاري	مالقة	6
المدينة	المهدية	2
الفقيه	الواسطي	8
الدمشقي	الكردي	2
الاديب	حلب	5
المغرب	خلاط	2
حمص	صرخد	2
امل	خسروجرد	2
البخاري	خراسان	3
الامير	الحداد	2
المفسر	الواعظ	3
الكشاني	سمرقند	3
الكفرطابي	بغداد	2
جعبر	دمشق	4
البنجديهي	المقريء	2
الاندلس	الشاطبي	3
الرقة	الشام	5
امل	بغداد	10
اسوان	اليمن	3
الانصاري	دمشق	9
القاضي	اللخمي	3
الروم	تلمسان	3
الاهواز	همذان	2
الشافعي	شهرزور	2
الطبري	الفقيه	3
الكرخي	المقريء	3
المدينة	جرجان	2
العراق	طوس	3
الاندلسي	المقريء	14
الخطيب	السمرقندي	2
الدمشقي	الكفرطابي	2
الصعيد	العبيدي	3
الانصاري	البغدادي	5
المسعودي	بغداد	2
الهروي	هراة	33
افريقية	مرسية	2
اربل	الامير	4
الخياط	الموصل	2
حلب	طرابلس	4
الرملة	القاهرة	2
اصبهان	يزد	4
المفتي	بغداد	3
الاشبيلي	الايادي	2
الحجاز	المدينة	8
الانصاري	غرناطة	5
بغداد	نسا	2
المولي	طرابلس	4
الكوفة	جرجان	3
الشاعر	الواسطي	3
الامير	الكناني	6
المرسي	مراكش	2
التركي	الموصل	5
العراق	فارس	4
الزينبي	القاضي	8
اغمات	السوس	2
الازدي	الواسطي	2
القيسي	غرناطة	3
الشعري	النيسابوري	3
الاشبيلي	الكلبي	2
الجبال	الرقة	2
القرطبي	المخزومي	2
الفقيه	القرشي	10
القيسي	طرابلس	2
التاجر	مصر	8
القاضي	شاطبة	4
الامدي	امل	2
النحوي	مراكش	2
البارع	النيسابوري	3
اذربيجان	النظامي	2
الاندلس	ميورقة	5
الفاءق	بغداد	2
بخارى	مرو	16
الشافعي	القضاعي	2
الضرير	العراق	3
الصقلي	النصاري	2
البغدادي	الحلواني	2
السلجوقي	المولي	3
القدس	صرخد	3
العراق	بخارى	4
الكرج	بوشنج	2
المحدث	النسفي	2
الدباس	المقريء	2
الصوفي	النظامي	2
الشافعي	واسط	12
الامير	كرمان	3
الحاج	همذان	2
الشاعر	الكاتب	14
الشاطبي	الفقيه	4
القاضي	سمرقند	2
جيان	قرطبة	2
الحداد	الشيعي	2
المغازلي	بغداد	2
الروم	قونية	4
الطريثيثي	النيسابوري	2
الواسطي	واسط	35
المقدسي	الواعظ	3
الموصل	كفرطاب	3
فارس	قم	2
حمص	طبرية	2
الحريمي	القزاز	6
الاسكندرية	برقة	2
الكرج	المدينة	2
البغدادي	حران	5
الشافعي	الفرضي	7
الاهواز	واسط	2
الرقة	الفقيه	3
الاربلي	بغداد	4
الكوفة	امل	2
الاسكندرية	امل	2
البغدادي	البواب	2
الانصاري	امل	2
الفقيه	القاضي	53
الخزرجي	غرناطة	2
امل	تنيس	4
البجاي	مراكش	2
الجبال	مرو	3
الافريقي	المهدية	2
الشام	قيسارية	4
الصوري	القاضي	2
اصبهان	مكة	18
مالقة	مراكش	2
الحموي	الشافعي	7
جيلان	واسط	2
اليمن	مكة	8
السلمي	المءدب	2
مراكش	وهران	2
المصيصي	حلب	2
البجلي	دمشق	3
آمد	اذربيجان	2
اذربيجان	صور	2
البزاز	مرو	2
الشحامي	هراة	2
القاضي	مصر	26
الطبيب	المقريء	2
البخاري	البخاري	5
الاشبيلي	الجذامي	2
القاضي	مكة	5
اذربيجان	الواعظ	2
المقريء	مكة	27
افريقية	ميورقة	3
القزويني	مكة	2
النيسابوري	هراة	4
الحموي	بغداد	3
البخاري	الصفار	3
الغرناطي	القاضي	5
اصبهان	خوزستان	2
القاضي	المري	2
الشام	سرخس	2
بارين	كفرطاب	2
الطبري	المقريء	7
السلفي	القاضي	2
الابار	اللغوي	2
الاندلس	وهران	2
افريقية	قيسارية	2
الاديب	القاهرة	2
بغداد	صرخد	3
الشام	الشامي	2
المدينة	نهاوند	3
الابيض	المولي	2
الانصاري	المقريء	21
اشبيلية	ميورقة	4
البصري	دمشق	4
الاسكندري	طرابلس	4
الهكاري	الهكارية	2
العلوي	مرو	5
العلوي	النيسابوري	4
السوس	بلنسية	2
المءدب	المقريء	7
الكوفة	حلب	3
الروم	حلب	3
افريقية	الاسكندرية	3
الرازي	الواعظ	7
الفقيه	اليمني	2
الاصولي	مصر	2
الاهواز	شيراز	2
السلماسي	بغداد	2
الامير	انطاكية	2
الفراوي	النيسابوري	3
الفقيه	حمص	3
السمعاني	العراق	2
الرازي	الصوفي	2
اصبهان	الشروطي	2
القاهرة	اللخمي	2
دمشق	سنجار	5
اغمات	الاندلس	5
الجبال	زنجان	2
الاسدي	الحلة	2
الميهني	مرو	3
القدس	القرشي	3
بلخ	فارس	4
البصرة	القدس	2
الارموي	الشافعي	2
الشام	الفاسي	2
الحلة	المفيد	2
الشريشي	اللخمي	2
القاضي	دمشق	35
المقريء	المهدية	5
الجياني	المري	2
طبرستان	نيسابور	5
الفقيه	منبج	2
آمد	دمشق	5
الانصاري	المحدث	4
البيع	الفقيه	2
دمشق	قرطبة	3
الرملة	الشافعي	2
اصبهان	الحداد	2
العبدي	المقريء	2
التميمي	مرو	2
اللغوي	همذان	2
الصاءغ	همذان	2
الموصل	سنجار	8
القيسي	خراسان	2
النيسابوري	مصر	2
المرية	دمشق	3
بغداد	سلماس	3
اغمات	فاس	2
الروم	قرطبة	4
الجبال	قم	3
الفقيه	هراة	5
الاندلسي	الجزيرة	3
سبتة	شريش	2
القاضي	المصري	21
الاندلس	سرقسطة	2
البصرة	الجيلي	2
الفقيه	المقدسي	10
التميمي	الحجاز	2
السمرقندي	الكشاني	2
الاديب	الموصل	4
اصبهان	العباسي	3
الموصل	قم	4
تنيس	طبرستان	2
خراسان	نسا	2
العطار	واسط	2
الاشبيلي	الجزيرة	2
الدمياطي	دمياط	2
الشام	القيسي	2
بغداد	شيزر	4
صرخد	طرابلس	2
الامير	غزنة	2
المقريء	كرمان	5
الاسكندرية	الغرناطي	2
الحموي	المولي	2
الجزيرة	صقلية	3
التنوخي	دمشق	5
الجبال	تلمسان	2
القيسي	المالكي	3
الصعيد	اليمن	3
البصرة	بوشنج	3
الفقيه	شاطبة	4
الاسكندرية	المرية	4
المخزومي	المقريء	3
اليمني	مكة	2
الانصاري	المغرب	3
قزوين	مكة	2
مرو	نسا	2
البغدادي	النعالي	2
الانباري	المقريء	7
الشام	حران	10
الصالحي	القانت	2
قرطبة	مالقة	3
الشاشي	مرو	3
اذربيجان	مصر	6
اشبيلية	سبتة	4
عسقلان	فارس	2
المغرب	فارس	4
الغزالي	النظامي	2
الاندلس	الداني	2
المحدث	المفيد	6
الشاعر	الفقيه	6
الصدفي	المري	2
الشيعي	العجلي	2
الاسدي	القاهرة	2
المولي	نيسابور	3
دانية	مرسية	3
الطبري	دمشق	2
المفتي	الواعظ	2
القرطبي	فاس	4
الطالقان	مروالروذ	2
الانبار	واسط	3
الخياط	المقريء	16
اذربيجان	بعلبك	3
البزار	الدمشقي	2
الاصبهاني	العالي	7
الصوفي	المصري	3
البارع	سمرقند	2
اشبيلية	التجيبي	2
الصلاحي	قيسارية	2
السلمي	الكاتب	3
الشارعي	مصر	2
الاشبيلي	مصر	5
المصري	دمشق	6
الشافعي	الشافعي	15
الاشبيلي	الاندلسي	16
الاعمش	همذان	2
المدينة	تلمسان	2
الرازي	مصر	2
العراقي	دمشق	3
المتكلم	بغداد	4
المغرب	واسط	4
الصوفي	بخارى	4
الجبال	قزوين	3
الانصاري	رية	3
الخطيب	العراقي	2
الامير	امل	2
اللغوي	المقريء	3
بلخ	جيان	2
العبدري	ميورقة	3
الهند	خراسان	6
القصري	النظامي	2
العلوي	الكوفة	5
اصبهان	الجبال	7
البارع	السمرقندي	2
الخرقي	المروزي	3
اشبيلية	القيسي	5
البغوي	مرو	2
البغوي	الفقيه	3
اصبهان	صور	4
قيسارية	نابلس	2
الكاتب	الواسطي	3
القزويني	بغداد	7
قزوين	نهاوند	2
الاصبهاني	الشاعر	4
الشيعي	الموصل	5
التميمي	هراة	2
القاضي	الكاتب	7
حلب	صرخد	4
الفقيه	المحدث	8
اصبهان	المقريء	40
الضرير	مصر	4
الفقيه	الكتامي	2
اذربيجان	همذان	7
اليمن	نابلس	2
الهروي	مكة	3
اغمات	المدينة	2
البحيري	نيسابور	2
الثقفي	بغداد	5
الاسكندرية	الهند	2
العباسي	بغداد	17
البخاري	المقريء	11
البخاري	هراة	2
الاصبهاني	الكساءي	2
الاسدي	الزبيري	2
اشبيلية	قرطبة	17
الهروي	الواعظ	4
الطابران	الطوسي	3
الصفار	الفقيه	2
البغدادي	القزاز	11
الجمال	الدمشقي	2
الشام	خوارزم	3
التاجر	دمشق	11
الروم	السلجوقي	4
التاجر	المولي	2
حلب	هراة	2
الشافعي	الهكاري	2
الكردي	مصر	4
الفقيه	النهرواني	2
الكردي	بعلبك	3
الجزاءر	قيسارية	2
العجلي	بغداد	3
بغشور	مرو	2
الاديب	البوسنجي	2
المصري	عسقلان	2
البغدادي	الحريري	2
اليمن	مصر	12
المدينة	نيسابور	5
الجزيرة	الحجاز	4
الشام	صرخد	3
العوفي	القاضي	2
الشام	اليمن	7
الكرج	مصر	4
حران	منبج	3
الازدي	القرطبي	6
الاندلس	المحدث	2
الاندلس	الفاسي	5
اصبهان	طوس	4
المروزي	ما وراء النهر	2
المكي	النحوي	2
الشافعي	مروالروذ	4
البغوي	نيسابور	2
البارع	الضرير	3
الدمشقي	صرخد	2
العكبري	الواسطي	2
السلجوقي	قونية	3
الحلي	الشيعي	2
الشاطبي	الضرير	2
البصرة	الفقيه	3
الشافعي	كنجة	2
الاندلس	القيرواني	4
الفرما	طرابلس	2
اصبهان	الكاتب	3
المدينة	قرطبة	3
القيروان	فارس	4
صور	مصر	11
الحنبلي	الظفري	2
الروم	مرو	2
الجبال	خراسان	5
افريقية	صقلية	4
خلاط	قيسارية	2
اسفرايين	المغرب	2
المعرة	ميافارقين	2
الحنبلي	القدس	4
الحريمي	الحنبلي	2
البلنسي	مرسية	2
المتولي	قيسارية	2
الضرير	المقريء	38
الحريمي	فارس	3
الدينوري	الفقيه	2
الاصبهاني	الحنبلي	3
اذربيجان	الجزيرة	5
سمرقند	فارس	3
الصعيد	بلبيس	2
الكردي	تكريت	3
الانصاري	خراسان	3
بغداد	دوين	2
سروج	قيسارية	2
الشافعي	المري	2
الفامي	بغداد	3
البلنسي	المقريء	23
السمعاني	الواعظ	3
بغداد	مرسية	2
الحجاز	بلخ	2
الاديب	القيسي	2
السبتي	دانية	2
الجزيرة	بغداد	14
الواسطي	مكة	2
الازجي	الخباز	3
الصدفي	مصر	2
الكناني	دمشق	2
الحنبلي	الخادم	2
القيسي	تونس	2
البغدادي	الروم	3
الروم	بغداد	13
السمرقندي	النسفي	2
السودان	مصر	5
الصوفي	الهمذاني	13
الخرقي	الشافعي	2
العراق	المقريء	20
المفيد	بغداد	14
القدس	طوس	2
البصرة	الشافعي	6
القاضي	اليمن	4
التيمي	الشافعي	2
البخاري	مكة	8
الاديب	البخاري	4
الحاذق	الفقيه	2
الهند	نيسابور	5
اصبهان	البغدادي	19
العراق	الكاتب	7
البغدادي	المصري	2
الشام	منبج	3
البلدي	النسفي	3
الرملة	قيسارية	2
التجيبي	مكة	2
الواعظ	مرو	6
الحنبلي	الشهرزوري	2
النيسابوري	الواعظ	6
الانصاري	العراق	3
الجبال	واسط	2
الحريمي	السقلاطوني	3
الحاجب	حران	2
دمشق	رباط	6
اربل	الصوفي	2
الاديب	السمرقندي	2
البصري	المقريء	4
الطابران	بغداد	4
الموصل	الهكارية	2
المدينة	بلنسية	2
القزويني	نيسابور	2
اذربيجان	سنجار	2
الخراساني	الشام	2
القرطبي	المرواني	2
المءذن	بغداد	3
التاجر	المقريء	6
الاديب	الاندلس	5
الكرج	همذان	4
الامير	الشاعر	9
اصبهان	المغرب	5
الخادم	بغداد	4
البندنيجي	المقريء	2
الموصل	مرو	7
الغرناطي	مكة	3
الجزيرة	سنجار	2
الخياط	بغداد	6
الشافعي	اليمن	5
الجزيرة	تكريت	2
الشام	الموصلي	5
الامير	كفرطاب	2
الهروي	قيسارية	2
القرطبي	اللخمي	3
الكوفة	خراسان	4
اصبهان	خوارزم	4
اصبهان	بوشنج	5
القاضي	حماة	2
القرشي	الواعظ	2
النحوي	مكة	5
سرخس	سمرقند	3
الشافعي	قرطبة	2
التاجر	العراق	3
الشام	المقريء	16
الفقيه	المهدية	3
البصرة	هراة	6
الابهري	القاضي	2
اصبهان	اليزدي	2
الجزيرة	مرسية	2
الدمشقي	المصيصي	2
الاموي	القرشي	4
البارع	مصر	3
الفقيه	الكلابي	2
البغدادي	الظفري	4
البخاري	القاضي	8
البغدادي	اليمن	14
البجاي	فاس	2
الجيلي	النظامي	2
الهروي	دمشق	2
العلوي	المولي	2
الدارقزي	المقريء	2
سرخس	طوس	5
الكاتب	قرطبة	2
المرية	سبتة	5
الاسكندرية	سبتة	3
الحريمي	الفقيه	2
التميمي	الخطيب	2
الصوفي	بوشنج	2
الاندلس	المالكي	9
الشام	حلب	26
البغدادي	العكبري	4
الجزيرة	سبتة	3
البصري	قم	2
الزينبي	الفقيه	2
مصر	واسط	6
الشام	الشيعي	4
التجيبي	المرية	5
الحلة	الفقيه	2
المءدب	الهمذاني	2
اسفرايين	رباط	2
الحنبلي	الشافعي	3
القرطبي	مراكش	4
الحربي	الفقيه	3
القاضي	المالكي	6
الفقيه	القيرواني	2
الصوري	بغداد	2
جرجان	مصر	3
الانصاري	حلب	5
الحاج	السمرقندي	2
الشام	الصالحي	3
دمشق	قم	6
سبتة	مالقة	3
النحوي	تلمسان	2
الجياني	حلب	2
الاسكندري	الزهري	2
بعلبك	دوين	2
اللاذقية	المغرب	3
الحلي	الرافضي	2
الجرجاني	بغداد	4
الافريقي	طرابلس	2
الاندلس	مالقة	4
مروالروذ	مصر	3
الفقيه	الهلالي	2
بغداد	سرخس	9
الحنبلي	الفقيه	30
الاندلسي	غرناطة	2
البغدادي	المضري	2
اصبهان	الموصل	16
الفقيه	الواعظ	20
النوري	بعلبك	2
اشبيلية	تونس	3
الواعظ	رباط	4
بلخ	دمشق	5
الحجاز	الواعظ	2
القاضي	المقريء	8
الشافعي	المقدسي	9
الابار	الكاتب	4
المرية	مالقة	3
الطوسي	الموصل	4
الانصاري	الكاتب	2
السجزي	الصوفي	2
الدمشقي	القاهرة	4
المقريء	دارا	2
الصوفي	دمشق	27
الحنبلي	المفتي	6
الخطيب	المصري	4
الجزيرة	ما وراء النهر	2
السرخسي	مرو	2
البارع	المصري	2
الاندلس	سجلماسة	2
المرية	طرابلس	2
الحضرمي	المقريء	2
الانصاري	الشيرازي	2
خراسان	خوارزم	7
الاديب	القوي	2
البزاز	دمشق	2
قفصة	مراكش	2
البلخي	الحنفي	2
سمرقند	ما وراء النهر	5
السمرقندي	بغداد	5
المدينة	حران	2
القيسي	المرسي	3
دمشق	مروالروذ	2
العراق	دمياط	3
الحجاز	المغرب	2
الاصبهاني	شيراز	2
الدكان	بغداد	2
المءيد	خراسان	2
المدينة	غرناطة	2
الروم	سرقسطة	2
اشبيلية	قفصة	3
الدقاق	دمشق	3
الكوفي	دمشق	4
الاصبهاني	الصالحاني	7
الشافعي	الطابران	2
اران	قيسارية	2
الانبار	دمشق	4
التميمي	الشاهد	3
اسوان	مصر	4
الكتاني	المقريء	2
الري	المقدسي	2
المولي	مصر	13
الانباري	الكاتب	2
القدس	المولي	4
الاندلس	حمص	2
سرخس	مرو	10
بلخ	نيسابور	13
الجبال	الصوفي	4
الغوري	غزنة	2
الامير	شيزر	5
النيسابوري	خراسان	5
الامير	الخادم	7
الحجاز	النيسابوري	6
الرازي	العراق	3
افريقية	مصر	4
الاسكندري	الصعيد	2
السمعاني	النيسابوري	6
عسقلان	مصر	6
حلب	مروالروذ	2
الاسكندرية	البصرة	3
بلخ	مرو	11
القيروان	بجاية	2
الفقيه	فارس	4
سبتة	غرناطة	2
المشهد	بغداد	4
الفقيه	القيسراني	2
ابيورد	الطالقان	2
الاشبيلي	باجة	2
الزيادي	الهروي	2
الاجري	الحربي	2
الجبال	الشاعر	3
الخوارزمي	بخارى	2
الدمشقي	الفرضي	3
حران	كفرطاب	2
اصبهان	دارا	3
البصرة	كرمان	3
الصوفي	القشيري	3
المءذن	مرو	2
طبرستان	مكة	3
امل	غزنة	2
السرقسطي	الصدفي	2
القصري	حلب	2
الكردي	حمص	2
القاهرة	قم	2
الاصبهاني	الصباغ	4
الشام	دمشق	55
القاضي	الكناني	4
الكاتب	مصر	12
الانصاري	الخزرجي	12
رباط	مرو	5
الحنفي	هراة	5
المصري	طرابلس	2
التاجر	المرية	2
الجواد	الحميري	2
الكرك	مصر	5
الجواد	الموصل	2
بسطام	رباط	2
مرو	همذان	12
الانصاري	البلنسي	13
خوزستان	شيراز	2
الاندلس	المغربي	4
الشام	بعلبك	12
الاصبهاني	الصاءغ	2
المدينة	بجاية	4
الشافعي	النيسابوري	5
الزوزني	بغداد	3
العوفي	القرشي	3
الشافعي	الموصل	17
العراق	القاضي	14
الحاج	مكة	3
السلجوقي	العراق	3
قرطبة	قفصة	2
البلنسي	العبدري	2
السجزي	الهروي	2
طوس	هراة	5
الخزرجي	الفقيه	4
المحدث	المفسر	2
خراسان	شقورة	3
الطابران	نيسابور	5
الجياني	قرطبة	4
المحدث	دمشق	10
المقريء	مصر	24
المدينة	بعلبك	4
بسطام	دمشق	2
الروم	وهران	2
فارس	كرمان	2
الجواد	مكة	2
الهاشمي	خراسان	3
الطبيب	دمشق	6
القدس	اليمن	3
مراكش	ميورقة	2
الاندلس	فارس	2
الاهوازي	الخطيب	2
نيسابور	يزد	2
اللخمي	الواعظ	2
الخياط	الهند	2
عسقلان	قيسارية	2
الجذامي	المرية	2
المفسر	بغداد	3
العلوي	فارس	2
الباطني	مصر	2
القدس	طرابلس	6
الصوفي	سمرقند	3
الجبال	همذان	6
الحبشي	بغداد	3
الرقة	جعبر	3
الاصبهاني	العراق	5
الاندلسي	فاس	7
الخزرجي	القرطبي	6
قم	همذان	3
البغدادي	الدلال	3
القاضي	الكوفي	2
سمرقند	نيسابور	2
الامير	هراة	2
الغزالي	نيسابور	3
البيع	بغداد	6
الشامي	مصر	2
بغداد	حلوان	2
الانبار	طوس	2
الداني	سبتة	2
الحلة	الرافضي	2
الاسكندرية	الري	2
الازجي	الطحان	2
الكوفة	الموصل	5
البيهقي	السمعاني	2
مكة	همذان	11
الروم	شيزر	2
العراق	الكرج	2
البروجردي	بغداد	4
آمد	السودان	2
المعرة	خلاط	2
الضبي	مرسية	2
الفقيه	المشهد	2
الاسكندرية	القاهرة	14
الروم	الشاعر	2
الاشبيلي	الشاعر	4
الفيلسوف	فاس	2
الانصاري	المصري	7
الكندي	دمشق	3
سنجار	قيسارية	2
الحنبلي	بغداد	28
الاسكندرية	اليمن	6
اوريولة	مرسية	2
الاهواز	فارس	2
