Source	Target	Weight
الرافضي	بغداد	2
الاخفش	الرملي	2
الاشبيلي	الاندلس	2
الشاعر	المحدث	2
المحدث	هراة	5
التميمي	بخارى	2
الاندلسي	الفقيه	12
المقريء	الهذلي	2
العبدي	طرابلس	2
الاندلسي	الرعيني	2
الدينوري	المقريء	6
البصري	المتكلم	4
خوارزم	نيسابور	3
البصرة	الوراق	2
البصرة	قيسارية	2
الشافعي	المصري	10
البصرة	التستري	2
الحيري	النيسابوري	11
الخزاعي	المقريء	8
المرادي	الوشقي	2
الاموي	مكة	2
اصبهان	المديني	2
الجوال	بغداد	2
الشاعر	قنسرين	2
الجوهري	الصعيد	2
الاهواز	الري	2
العراق	سجستان	4
البخاري	نيسابور	7
العراق	تدمر	2
الاندلسي	امل	2
البصرة	دمشق	11
الاسكندرية	الجيزة	3
الطالقان	فارس	2
الصوفي	المقريء	3
الجهني	مصر	2
طبرية	قيسارية	2
الاموي	البصرة	2
الثقفي	مصر	3
البخاري	المءذن	5
الحصري	الصوفي	2
الفسوي	بغداد	3
الاندلسي	النحوي	4
الهمذاني	حلب	2
الشيعي	الشيعي	6
الحنفي	النيسابوري	12
الري	الشاعر	3
الرازي	الشيعي	2
الرازي	مرو	2
البصرة	الري	9
الاصبهاني	النيسابوري	3
العباداني	بغداد	2
الرملي	الضرير	2
الاندلسي	الرحال	2
المقريء	مصر	45
امل	واسط	2
الشام	مصر	86
الاديب	الشاعر	17
الشيعي	النديم	2
الصفار	القزويني	2
البغدادي	السند	2
القاضي	المروزي	6
الدقاق	المقريء	3
النساءي	نسا	2
المقريء	واسط	4
التميمي	الشافعي	2
الاندلس	مصر	23
الاهواز	النيسابوري	3
البصري	بغداد	21
الشاشي	الفقيه	2
الحاكم	الشيباني	2
الصاءغ	الكوفي	2
البغدادي	النحوي	13
اصبهان	الشافعي	3
البغدادي	الحكي	2
البزاز	الهروي	2
الشاشي	بغداد	2
الشاعر	القلبي	3
القيروان	المصري	2
الجوال	مصر	3
الروم	الزهراء	2
المغرب	قرطبة	2
السامري	مصر	4
الزينبي	المقريء	7
الطبري	نيسابور	2
خراسان	سمرقند	6
التيمي	بغداد	2
الحجاز	العراق	17
النيسابوري	بلخ	3
الخادم	دمشق	4
الاندلس	الشام	9
القزويني	قزوين	5
الازدي	الشام	5
الري	جرجان	6
العراق	حمص	3
بخارى	مصر	8
الغزال	الفقيه	2
الاديب	مكة	3
الاديب	الشيعي	3
الطرسوسي	نيسابور	2
الشافعي	خراسان	5
العراق	القاهرة	2
التميمي	خراسان	3
القيروان	المحدث	2
الانطاكي	انطاكية	6
الرحال	الكلابي	2
حلب	طبرية	4
السلمي	المصري	2
المغربي	المولي	2
القاضي	طوس	3
الجعفي	المقريء	2
العراق	الهمذاني	2
الاديب	الاديب	2
العطار	دمشق	2
الحاكم	الري	5
الشاهد	المقريء	2
العقيلي	المولي	3
الحنفي	العراق	4
افريقية	فاس	2
المقريء	سامراء	2
البخاري	الحنفي	6
المدينة	خراسان	2
اصبهان	قيسارية	2
البصري	الشاعر	5
البصري	العبدي	2
الازدي	الصوفي	2
الحنفي	الفارسي	2
الامير	الحجاز	2
المهلبي	مصر	2
الطوسي	الكوفة	2
القرطبي	القيروان	7
الامير	الشيعي	3
اصطخر	الطالقان	2
الابهري	العراق	2
الفقيه	مكة	14
اللخمي	اليمن	2
البصرة	المدينة	5
القرشي	دمشق	8
الشام	قرطبة	2
الخزاز	بغداد	2
الاندلس	المغرب	5
المغربي	دمشق	4
دمشق	قيسارية	2
القرطبي	المءذن	4
الحنبلي	النجاد	3
البغدادي	الحربي	3
اللخمي	بغداد	2
المولي	سبتة	2
الاسكافي	بغداد	3
الكتاني	مصر	2
الرحال	الشام	3
الضرير	الفرغاني	2
المطوعي	النيسابوري	4
الشاعر	الضبي	2
الاخشيدي	المولي	6
المءرخ	المصري	2
الاهواز	البغدادي	4
القاضي	نيسابور	13
العراق	النيسابوري	14
الشافعي	مكة	9
المولي	سلمية	2
الازدي	بغداد	7
الحجاز	الصوفي	3
الازدي	الاندلس	2
المولي	الهمذاني	3
الكوفة	الوراق	2
المعتزلي	المقريء	4
القزويني	مصر	3
البخاري	الحجاز	2
القاضي	نسف	4
العلوي	مصر	6
القرشي	مصر	7
القاضي	القرشي	2
الاسكندراني	الفقيه	3
الطبراني	اليمن	2
الاسكندرية	حلب	2
الحاكم	الكوفة	4
البغدادي	الحذاء	5
الرقة	مصر	5
الري	الصوفي	7
البخاري	الجرجاني	2
الصوفي	قرطبة	2
الحربي	بغداد	2
التميمي	النيسابوري	6
الداري	الرملة	2
المحدث	طرابلس	4
القطان	فارس	2
الشافعي	المقريء	12
العبيدي	دمشق	4
الشام	المدينة	6
التاجر	مكة	2
الخادم	الرملة	2
الروم	المولي	4
الشيعي	سروج	2
الاندلس	الفقيه	11
البعلبكي	القاضي	3
الخوارزمي	امل	2
افريقية	الاندلسي	3
بغداد	فارس	20
المفتي	المفسر	2
اصبهان	بيروت	2
الشاعر	طرسوس	2
الجرجاني	مصر	5
الموصل	نيسابور	7
الحراني	المصري	3
استراباذ	القاضي	2
البزاز	الشام	4
الفقيه	الكندي	2
السعدي	المروزي	2
باجة	قرطبة	2
الخزاعي	الدمشقي	2
الرملة	القاءد	2
الشام	المصري	7
الرعيني	القرطبي	3
الحجاز	الحنفي	4
الطحاوي	الفقيه	4
الحاكم	السلمي	2
الامير	الجزيرة	2
السمسار	الهروي	2
التميمي	الشاعر	3
الثقفي	القرطبي	2
الرملة	حران	2
الاندلس	البغدادي	6
العقيلي	الموصل	3
اليمن	حلب	2
الشافعي	سجستان	2
البارع	دمشق	2
الحاكم	المصري	3
المري	دمشق	2
الاندلسي	الكلاعي	2
الكوفة	اللخمي	2
الصوفي	الفراء	2
الاصبهاني	الغسال	2
الصدفي	المصري	16
الكوفي	اللخمي	2
خراسان	مصر	15
النيسابوري	الهذلي	2
الفرغاني	دمشق	4
القزويني	دمشق	2
الاسكندرية	المغرب	4
الطاءي	بغداد	2
البغدادي	المروزي	5
الطحاوي	بغداد	2
الطبري	المتكلم	2
المفيد	مصر	2
التركي	الفرغاني	3
الشاهد	بغداد	3
الحيرة	النيسابوري	3
الدباغ	المصري	3
الخطيب	المولي	2
المعتزلي	المعتزلي	8
الحجاز	القرشي	2
الامير	التركي	4
الاندلس	الحاكم	2
البخاري	التاجر	2
فارس	مصر	13
القاضي	القرطبي	10
الافريقي	المصري	2
المكي	مصر	2
امل	حلب	2
الاديب	الطوسي	2
الصوفي	فارس	3
الشام	الفارسي	3
حلب	نيسابور	4
الامير	الحمامي	2
الشاعر	القرشي	2
البخاري	الصرام	2
حران	دمشق	6
اصطخر	بغداد	2
الخباز	المقريء	2
الضرير	الفقيه	5
الشام	المحدث	10
الرافضي	القلانسي	2
الهاشمي	بغداد	5
الحمامي	المقريء	3
الاموي	الفقيه	6
السمرقندي	مصر	2
الصوفي	العراق	6
الشام	المولي	21
اللغوي	المصري	2
الاندلسي	المءيد	4
قم	مصر	5
الاندلسي	الجهني	3
الخادم	مصر	5
الاصبهاني	الصفار	2
الديلم	بغداد	2
الطاءي	مصر	2
الباطني	القيروان	2
الاصبهاني	التاجر	6
الرقة	بيروت	2
الامير	الساماني	4
الاموي	بيروت	2
الجريري	الطبري	2
الشيرازي	القاضي	4
الاهواز	البصرة	11
الصفار	المحدث	2
الفقيه	حلب	2
الاندلس	الكوفة	2
السلمي	نيسابور	2
المصري	المطرز	2
القاضي	القاضي	7
الجذامي	القرطبي	2
الشاعر	المالكي	2
البصري	الشام	3
الحجاز	الفقيه	2
الرازي	المقريء	15
استجة	الاندلسي	5
البغدادي	القيروان	2
الفزاري	المولي	2
الشام	المصيصة	2
التغلبي	الشاعر	3
الافريقي	العبيدي	4
جوين	مصر	2
الشام	جوين	2
الحنفي	نيسابور	14
الري	المفسر	2
المقريء	النحاس	6
البصرة	جرجان	5
الاخباري	النديم	3
الشبلي	النيسابوري	2
البغدادي	الذهبي	2
خراسان	هراة	7
الاندلسي	الشام	3
الكلابي	دمشق	4
الامير	الغلام	2
اصبهان	مصر	17
القدس	عكا	2
النيسابوري	خوارزم	2
العراق	همذان	5
النحوي	نيسابور	2
الفارس	الموصل	2
البغدادي	الدقاق	20
الجوهري	المقريء	2
الموصل	شيراز	2
الشاعر	الشاعر	5
القاضي	الهروي	2
الصدوق	مصر	2
هراة	همذان	3
طليطلة	مصر	4
الاندلسي	دمشق	2
المولي	جرجان	2
الرقة	دمشق	4
البزاز	الهمداني	2
القاضي	جرجان	5
الدينوري	مصر	3
حمص	مصر	14
الحميري	الصنهاجي	2
المحدث	المدينة	2
الاصبهاني	الفقيه	8
البغدادي	القاضي	36
الكاغدي	المقريء	2
المغرب	فارس	3
الروم	الشام	6
دمشق	مرو	5
الشافعي	الماسرجسي	2
البغدادي	مصر	64
الحجاز	المحدث	5
القيرواني	مصر	2
الفقيه	المقريء	16
الامير	حمص	6
الفارسي	مصر	6
الاهواز	القاضي	3
الاموي	حلب	2
المولي	سامراء	2
الثقفي	الشام	2
الدينوري	الواعظ	2
الاخباري	الاندلسي	2
الاندلس	القاضي	6
البغدادي	الشاهد	7
الجرجاني	النيسابوري	2
الاندلسي	الخولاني	5
الشيباني	الكوفي	4
الشام	الواعظ	2
الرحال	الكوفة	4
البصرة	المالكي	4
الحاكم	حلب	2
المفسر	المقريء	5
الجرجاني	المهلبي	4
الاديب	الرازي	2
خوزستان	فارس	2
القدس	بيروت	2
الشام	القيروان	2
الطويل	امل	2
البصرة	قرطبة	3
البصري	المصري	3
الطوسي	بغداد	4
البصرة	الشام	9
الشافعي	الطويل	2
الشافعي	قرطبة	3
بلخ	مصر	2
الاصبهاني	فارس	4
الحاكم	اللغوي	2
الرقة	بغداد	3
الاعرج	النيسابوري	2
القاضي	دارا	3
الاخفش	المقريء	13
الاديب	المفتي	2
الاندلسي	التميمي	2
خراسان	طوس	3
المذكر	النيسابوري	5
الحمصي	الصفار	2
العراق	كرمان	2
الزهراء	طرابلس	2
الري	الطالقان	2
الحنبلي	بغداد	6
الاموي	امل	2
القرشي	المولي	7
الاخفش	الرازي	2
الكوفة	نسا	4
التغلبي	دمشق	3
خراسان	مرو	10
المدينة	بغداد	7
البغدادي	الحجاز	6
الكاتب	النيسابوري	4
الصيدلاني	النيسابوري	6
المروزي	نيسابور	10
العراق	الماسرجسي	2
التجيبي	المقريء	6
المحدث	بغداد	18
الاموي	الدمشقي	2
الاصبهاني	الضبي	3
الطوسي	مكة	3
الاندلس	العراق	7
الشاعر	المقريء	4
الحلبي	المقريء	7
الدينوري	الرقي	2
حران	واسط	2
الامير	قنسرين	2
الدينوري	طرابلس	2
الخولاني	القرطبي	3
الشاعر	المصيصة	2
الجزيرة	المالكي	2
الرملة	حوران	2
البارع	حران	3
الشاعر	اللغوي	5
الافريقي	المالكي	2
النقاش	دمشق	3
الحاكم	الشام	4
الفهري	القرشي	2
جرجان	فارس	4
الفارسي	الفسوي	2
افريقية	الجيزة	2
الدني	بغداد	3
المقريء	جرجان	6
الرملة	العبيدي	2
القدس	حلب	2
الاندلس	امل	2
الاسدي	همذان	2
القاضي	حلب	4
دمشق	مكة	15
المصيصة	حلب	2
الحجاز	القاضي	5
الخادم	الشام	3
المروزي	المولي	4
الحاكم	الحنفي	4
تدمر	مصر	2
حران	حمص	2
المصري	بغداد	15
الشاعر	النيسابوري	4
المقريء	الهاشمي	6
السلمي	دمشق	3
القطان	طرابلس	2
الصوفي	الطبري	2
الخشني	قرطبة	2
الاخشيدي	الشام	3
الخليلي	الرازي	2
الشيعي	المالكي	2
البصري	طرابلس	2
السراج	الشيباني	2
المولي	دمشق	50
الشاعر	الفقيه	7
اسفرايين	الاسفراءيني	4
المتولي	مصر	2
الشام	مكة	11
بخارى	فرغانة	2
البغدادي	الخياط	2
البصرة	نسا	3
اصبهان	الاصبهاني	26
التجيبي	القرطبي	4
الشافعي	مصر	21
النيسابوري	اليمن	2
البصرة	مرو	2
البصرة	التنوخي	2
البصرة	الضرير	2
العباسي	الهاشمي	15
البغدادي	البيع	2
العراق	اليمن	4
الصفار	بغداد	3
الامير	نيسابور	2
البصري	المحدث	3
العجلي	الكوفي	3
الشيعي	المرواني	2
الروم	المصيصة	2
سجستان	نيسابور	4
الجرجاني	بخارى	3
الامير	الغوطة	2
الاندلسي	المفتي	2
البغدادي	الفراء	2
الاموي	الشاعر	3
البزاز	الدمشقي	3
القاهرة	حلب	2
امل	نيسابور	6
ما وراء النهر	مصر	4
المولي	فاس	2
الحجاز	الشام	20
الاموي	البياني	2
بغداد	مرو	11
الرقة	واسط	2
الشافعي	المغرب	3
المدينة	مكة	2
الشام	القاءد	2
البغدادي	الخطيب	6
النحوي	خراسان	3
الجواد	الشاعر	2
الباطني	صقلية	2
الجوهري	دمشق	2
الشيباني	مصر	2
السكري	النيسابوري	2
العبدي	النيسابوري	3
الحجاز	القرطبي	2
القلعي	بغداد	2
الاخشيدي	دمشق	3
الاديب	النيسابوري	9
البغدادي	الهروي	3
الكاتب	النديم	2
الهروي	بغداد	6
بسطام	بغداد	2
المدينة	قيسارية	2
الرقة	عسقلان	2
اليمن	اليمني	2
البغدادي	الصيرفي	15
الشافعي	النسفي	2
الاندلسي	المقريء	4
البصري	فارس	2
الازدي	الموصلي	4
المحدث	الواسطي	5
الجبال	الحجاز	3
الاخشيدي	الحجاز	2
النيسابوري	واسط	3
الرملة	الهمذاني	2
البارع	المقريء	4
العراق	المحدث	6
الرملة	بغداد	12
الصيرفي	القاضي	2
الكتامي	دمشق	3
المدينة	دمشق	5
الفقيه	القزويني	5
الموصل	الموصلي	3
الحجاز	الهمذاني	3
الاسكندرية	القاضي	2
الفقيه	شيراز	3
الرازي	بلخ	2
امل	نسا	2
تنيس	دمياط	2
القرطبي	امل	2
المصري	تنيس	3
الالبيري	المغرب	2
الافريقي	الصنهاجي	2
القمي	سمرقند	2
البصرة	طبرية	2
الطالقان	الطالقان	2
العكبري	عكبرا	2
الدينوري	فارس	2
الري	الفقيه	11
البغدادي	الغلام	4
نسا	نيسابور	5
القيروان	المهدية	2
المصري	مصر	52
الكرخي	المقريء	2
الاندلس	البصرة	2
الري	سرخس	2
العلوي	الكوفي	2
المرادي	المصري	4
الهاشمي	نيسابور	2
الاسكندرية	الحجاز	2
العراق	بخارى	5
الاموي	الاندلس	19
الرازي	الكاغدي	2
الحاكم	الطوسي	2
الحجاز	الهمداني	2
البصرة	النيسابوري	7
الامير	بخارى	7
التنوخي	الدمشقي	3
التميمي	الجوهري	3
العراق	الغلام	2
الدمشقي	السلمي	5
الصدوق	المقريء	2
باجة	باجة	2
المولي	النحاس	2
القاضي	مكة	2
الدينوري	دمشق	2
التنيسي	السمرقندي	2
الكاتب	النحوي	2
البغدادي	المحاملي	2
النسفي	سمرقند	2
بغداد	نيسابور	49
الشام	طرسوس	2
الحنبلي	الشام	2
الاندلسي	البيرة	4
المصيصة	بغداد	2
الاندلسي	القيروان	8
التركي	حلب	2
الشام	المالكي	3
البغدادي	الفرضي	2
القرشي	نيسابور	4
المديني	بغداد	2
المتكلم	بغداد	3
الامير	امل	2
الكوفي	المولي	3
اصبهان	الري	13
الشاشي	خراسان	2
البزاز	الموصل	2
الحنبلي	دمشق	2
بغداد	واسط	21
الاموي	الامير	2
الاديب	المحدث	2
الصوفي	النهاوندي	2
البصري	الفقيه	3
المقريء	همذان	2
اصبهان	بخارى	3
القاضي	مصر	40
الاندلس	الشافعي	2
المولي	طرسوس	3
القاضي	بغداد	51
الامير	بغداد	13
الاندلس	المرواني	3
الحيرة	بغداد	2
القاضي	دمشق	21
الطبري	امل	4
بطليوس	قرطبة	5
الشام	الكلابي	2
الحنبلي	الخرقي	3
المطوعي	بغداد	4
الاندلس	الزهراء	5
البغدادي	الزجاج	3
الفامي	القزويني	2
الاصبهاني	الكاتب	2
الفيوم	مصر	3
البغدادي	العطار	13
الشيعي	الكاتب	4
المحدث	الهروي	2
الحجاز	مصر	21
القاءد	دمشق	2
الالبيري	قرطبة	3
الفقيه	انطاكية	2
النيسابوري	الواعظ	17
الكتامي	المولي	2
البطليوسي	بطليوس	2
الربعي	مصر	3
الكلابي	تبوك	4
الصواف	المقريء	4
المغربي	المقريء	3
الازدي	الجرجاني	2
الشافعي	دمشق	13
التغلبي	مصر	3
الجرجاني	الواعظ	2
القاضي	المدينة	4
الرازي	الشافعي	4
القاضي	المالكي	16
المصري	حلب	2
الربعي	الشافعي	2
النساءي	بغداد	3
الجرجاني	بغداد	13
الامير	طرابلس	2
الحجاز	المولي	8
الصوفي	دمشق	6
الشافعي	القصري	2
الهمذاني	بغداد	10
القاضي	المحدث	5
الافريقي	القيروان	4
البياني	المولي	2
التجيبي	المالكي	2
الاسكندرية	سلمية	2
القاضي	النيسابوري	11
البلدي	المقريء	2
النسفي	بخارى	3
الرافضي	واسط	2
خراسان	دمشق	9
القيروان	المغربي	3
السجستاني	سجستان	4
الشام	شيراز	3
حلب	حمص	6
الازدي	قرطبة	2
الواعظ	خراسان	4
البغدادي	واسط	4
الالبيري	طرابلس	4
سمرقند	نيسابور	7
اليمن	خراسان	3
الاهواز	القدس	2
الحاكم	الخطيب	2
الجرجاني	همذان	3
الداني	فارس	2
الامير	دمشق	29
القدس	مكة	3
البعلبكي	المقريء	2
الحجاز	سجستان	3
اللغوي	اليمن	3
السراج	الشاعر	2
البرذعي	بغداد	4
الموصلي	النحوي	2
المصيصي	بغداد	4
الزبيري	الشافعي	2
الرحال	بغداد	6
المالكي	قرطبة	5
القاضي	شيراز	6
اللخمي	طرابلس	2
العطار	المعتزلي	2
النحوي	هراة	2
الضرير	المالكي	2
الشاشي	ما وراء النهر	2
العكبري	مصر	2
الري	قزوين	5
الاديب	الاموي	4
دمشق	طبرية	7
الدمشقي	القرشي	14
الحاكم	دمشق	5
الاموي	الشام	2
الحنفي	المحدث	2
المعافري	المقريء	3
الترمذي	بغداد	3
الفقيه	القمي	2
القاضي	قرطبة	3
القرطبي	بجانة	2
البخاري	المولي	3
الفقيه	القصري	2
اللخمي	مصر	2
الطالقان	الطوسي	2
الامير	التميمي	2
الري	العراق	7
الاندلس	المصري	2
بيروت	مكة	3
المروزي	بغداد	13
القتباني	المصري	3
الاندلس	الشيعي	2
القيروان	مكة	6
الشاعر	القاضي	6
العراق	سمرقند	3
الحنفي	المزكي	2
السمرقندي	سمرقند	4
جرجان	نسا	3
الطبيب	مصر	2
الرازي	الري	13
الحاكم	النحوي	3
القاضي	المتنبي	2
الحاكم	المحدث	5
سلمية	طرابلس	2
الشافعي	المحدث	6
الحنفي	فرغانة	2
الديلمي	القاضي	2
التميمي	نيسابور	3
اصبهان	العسال	2
بخارى	خراسان	20
الفقيه	الكرخي	2
دمشق	عكا	2
البصرة	الحنبلي	2
الطبري	طبرستان	3
الشيرازي	الفقيه	3
الحمصي	مصر	3
الشاعر	حلب	9
الكوفة	حمص	4
الاشبيلي	المرادي	2
الشام	الموصل	6
المقريء	النحوي	23
الشافعي	الفقيه	89
الرملة	الصوفي	4
الحمصي	طرابلس	2
الحضرمي	المصري	5
الغافقي	مصر	4
النيسابوري	دمشق	10
المصري	حمص	2
القرطبي	بغداد	10
المغرب	قم	2
بغداد	همذان	16
الامير	القاضي	2
الاديب	الشافعي	3
الشاعر	القرطبي	3
حمص	طرسوس	2
الشاعر	الغوطة	2
الكوفي	بغداد	21
الرقي	فارس	3
العراق	حران	3
الاسكندري	المعافري	2
قم	نيسابور	2
الخطيب	المقريء	7
الدمشقي	فارس	2
الخراساني	بغداد	2
الاسدي	بغداد	2
المدينة	دارا	2
عكا	قيسارية	2
المولي	حمص	11
المطوعي	المقريء	6
القرشي	بخارى	2
اصبهان	البصرة	10
الرقة	مكة	2
الفاسي	فاس	2
الشيعي	المقريء	2
البغدادي	المحتسب	2
انطاكية	بغداد	5
الشام	المغربي	2
البغدادي	البغوي	3
حلب	فارس	2
اصبهان	الكوفة	5
الفقيه	قرطبة	8
الحجاز	دمشق	7
التاجر	النيسابوري	6
النيسابوري	مرو	6
طرابلس	مكة	12
المفسر	النيسابوري	2
الكوفة	اليمن	2
الخطيب	القاضي	4
الدقاق	بغداد	2
البستي	نيسابور	2
الري	نيسابور	20
الحبال	مكة	2
العبيدي	حمص	2
القرطبي	المالكي	15
الرازي	نيسابور	9
الشام	القاضي	10
الاندلسي	اللخمي	3
البغدادي	الكاتب	33
الدمشقي	مصر	16
البغدادي	نسف	2
الاموي	العراق	2
الحنبلي	الغلام	3
الري	القاضي	4
الجلاب	النيسابوري	2
الامير	واسط	6
الفقيه	القيروان	4
الحجاز	المقريء	4
المحدث	المروزي	4
الكاتب	المصري	2
التجيبي	قرطبة	3
البلخي	بلخ	9
البغدادي	التمار	4
الطاءي	المصري	2
النحوي	الهروي	3
الجواد	مصر	2
القرشي	المحدث	2
جرجان	همذان	3
بغداد	تستر	2
اصبهان	النيسابوري	7
الافريقي	الاندلس	2
الرافضي	الرافضي	2
الحجاز	جرجان	2
القرشي	النيسابوري	2
الامير	المغربي	2
بغداد	خوزستان	2
الشام	المهلبي	2
بغداد	قيسارية	2
العراق	المروزي	2
القاهرة	المهدية	2
الاندلسي	المرواني	3
البارع	اللغوي	2
التيمي	القاضي	2
اصبهان	حمص	3
الظاهري	مصر	3
البارع	النحوي	3
الاخباري	الشيعي	5
القاضي	الواعظ	2
الحذاق	المقريء	2
الطليطلي	المالكي	2
الجرجاني	العطار	2
البصري	النيسابوري	2
الشاعر	الموصلي	3
الحمصي	الطاءي	3
الذهلي	المولي	2
الصوفي	النيسابوري	13
الامير	الفارس	4
العراق	ما وراء النهر	6
المغرب	حلب	3
العراق	الفارس	3
فارس	قرطبة	2
الافريقي	الامير	2
الطابران	خراسان	3
الامير	فارس	4
الازدي	البصرة	2
الازرق	البغدادي	2
البغدادي	الضرير	10
البارع	قرطبة	2
الشام	المفيد	2
الرملة	مصر	21
الاندلسي	البصرة	2
العراق	الواعظ	4
المولي	امل	2
الاصبهاني	العسال	5
الرافضي	المصري	2
الاخشيدي	القاهرة	2
البغدادي	المحدث	5
تستر	مصر	2
الفقيه	سمرقند	6
البصري	الشافعي	3
المقريء	المقريء	96
الاصبهاني	بغداد	17
اليمن	واسط	2
الفقيه	بست	2
الاديب	الاصبهاني	2
العقيلي	دمشق	4
القاضي	بخارى	11
الاديب	القرطبي	4
النحوي	النيسابوري	4
العراق	نيسابور	22
الطرسوسي	المقريء	2
الازدي	العراق	3
الصوفي	خراسان	6
المدينة	فارس	4
العجلي	المقريء	8
العالي	بغداد	4
المصري	الهاشمي	3
السرقسطي	مصر	3
الاشعري	المتكلم	3
البغدادي	خراسان	6
اصبهان	الامير	4
البصرة	مكة	15
الاندلسي	بجانة	7
البجاني	بجانة	3
الفارس	فارس	8
الضراب	المصري	2
اللاذقية	المقريء	2
المصري	النقاش	2
البارع	القرطبي	3
المكي	مكة	6
المقريء	المكي	7
الكرامي	الواعظ	2
الاصبهاني	الشام	3
السرخسي	الشافعي	2
الفقيه	مرو	3
انطاكية	دمشق	5
الصيرفي	خراسان	2
القرطبي	قرطبة	17
اصبهان	الاهواز	5
الشافعي	المولي	10
الخطيب	بغداد	5
الاديب	الري	4
الاستراباذي	نيسابور	4
الكساءي	النحوي	2
البخاري	النيسابوري	3
الانباري	الشاعر	2
العراق	قزوين	2
اصبهان	المغربي	2
القسطنطينية	المالكي	2
الشافعي	الفارسي	3
طرابلس	ما وراء النهر	2
الديلمي	الري	2
البغدادي	المدينة	2
الحاكم	المءذن	2
الدني	فارس	2
البيهقي	الفقيه	2
الاموي	مصر	4
طرسوس	نيسابور	2
النصيبي	مصر	2
الدمشقي	الفزاري	3
القدس	نيسابور	3
المتولي	دمشق	2
الحنفي	الرازي	2
بغداد	مكة	45
البستي	القاضي	2
البصري	القاضي	6
الكوفي	المصري	2
الاندلس	دمشق	4
النيسابوري	حلب	2
الرازي	الرملي	2
المداءني	بغداد	2
خراسان	دارا	2
البخاري	التميمي	4
الامير	حلب	5
القرطبي	مصر	25
الشام	مرو	3
طرابلس	طرابلس	23
الاندلس	السند	2
الشام	الواسطي	3
الجزيرة	فارس	2
المقريء	مرو	2
المقريء	سمرقند	3
الاخشيدي	الاندلس	2
العبيدي	المهدية	2
الطرسوسي	طرسوس	2
خراسان	مكة	9
الفرضي	دمشق	2
العسكري	مصر	2
الشام	قم	2
العباسي	المصري	2
العبيدي	مصر	4
اللغوي	بغداد	6
الطالقان	الفقيه	2
انطاكية	فارس	2
البغدادي	الشام	19
الليثي	مصر	2
البصرة	التمار	2
الشام	اللغوي	4
الامير	ميافارقين	2
الانطاكي	دمشق	3
الاموي	الكوفة	2
العراق	المغربي	2
المولي	مكة	5
البصرة	طرابلس	2
البغدادي	الضبي	5
الفقيه	القرطبي	14
دمشق	شيراز	3
العراق	قم	2
الدمشقي	المءدب	3
الروم	القسطنطينية	3
البغدادي	فرغانة	2
الاندلسي	المراكشي	2
اليمن	نيسابور	3
الاصبهاني	الصوفي	6
الصوفي	الصوفي	27
النيسابوري	الوراق	6
الطوسي	نيسابور	3
المهدية	صقلية	2
الجيزة	المغرب	2
بخارى	نسف	2
البغدادي	الزعفراني	2
المالكي	بغداد	13
الدمشقي	الربعي	3
المصري	النحوي	7
البغدادي	الشيرازي	2
الموصل	واسط	3
المحدث	المصري	5
العراق	النحوي	4
حمص	واسط	2
الاندلسي	المغرب	2
الشافعي	بغداد	26
الرملة	الموصل	3
المقريء	الموصل	3
انطاكية	مصر	4
الاعرج	القرطبي	2
الري	الشام	4
الحبشي	الصوفي	2
العراق	المغرب	4
الازدي	مصر	9
الجرجاني	الغازي	2
الكرامي	النيسابوري	4
الرملة	الشام	12
البصرة	الكرخي	2
الجزيرة	المغرب	2
الاهواز	مصر	9
بخارى	هراة	2
الروم	المغرب	3
الشام	النحوي	5
المحدث	خراسان	9
المتنبي	دمشق	2
اليمن	سمرقند	2
بخارى	بلخ	6
المهدية	المولي	2
الفقيه	المولي	26
الدمشقي	العراق	4
البغدادي	السامري	3
الجرجاني	الري	2
الدمشقي	الرملي	2
اصبهان	نيسابور	19
الروم	القاضي	3
اشبيلية	قرطبة	5
الاندلسي	المحدث	5
المدينة	حلب	3
البصرة	خراسان	4
الموصل	اليمن	2
التركي	طرابلس	2
الاهواز	الطالقان	2
الامير	العباسي	6
البخاري	المروزي	4
الاستراباذي	سمرقند	4
الشيرازي	الصوفي	5
المءذن	مصر	3
المصري	المغرب	3
صقلية	طرابلس	2
افريقية	العبيدي	3
السوسي	المقريء	2
الهروي	خراسان	2
الشاعر	ميافارقين	2
الشام	الصوفي	22
اصبهان	دمشق	12
الانصاري	الفقيه	2
الربعي	بغداد	2
الصوفي	الفرغاني	3
المقريء	النيسابوري	22
الاصبهاني	النقاش	3
القيروان	طرابلس	8
الفقيه	بلخ	3
البصري	المعتزلي	6
البغدادي	التنوخي	4
التاجر	بغداد	4
الحنفي	القاضي	12
دمشق	فارس	8
البغدادي	الموصل	4
الدقاق	المولي	2
الرحال	الشاعر	2
الاديب	الخراساني	2
البصرة	المولي	10
الصوفي	بغداد	20
المحدث	طرسوس	2
العطار	المصري	2
البوشنجي	الصوفي	2
القاضي	همذان	6
الشام	القاهرة	3
الشاعر	تستر	2
المروزي	مصر	2
المقريء	فارس	21
الصوفي	الموصل	2
الروم	المالكي	2
الاشبيلي	قرطبة	6
البغدادي	الخرقي	5
الاسكندري	الاسكندرية	3
البغدادي	مكة	14
اصبهان	النحوي	3
الطالقان	خراسان	2
الالبيري	الخولاني	3
امل	مصر	2
الشعراني	النيسابوري	4
الاندلسي	القرشي	2
الاسكندرية	المولي	5
القاضي	القيروان	3
الامير	البصرة	4
البجلي	البغدادي	3
البغدادي	القزاز	3
الضرير	الواعظ	2
