Source	Target	Weight
الري	جرجان	2
العراق	حمص	5
الهاشمي	فارس	2
الشاعر	النديم	5
العبدي	الفراء	3
الضرير	الكوفة	2
الانطاكي	انطاكية	7
الذهلي	الري	2
النساءي	نيسابور	2
اشبيلية	الاندلسي	2
الجزري	المولي	3
الشيعي	الهاشمي	2
الجعفي	المقريء	3
طبرستان	فارس	2
الافريقي	المغربي	3
الاديب	الاديب	2
ترمذ	نيسابور	2
الاندلس	الجزيرة	2
الضبي	مصر	2
الجوال	مكة	2
الحاكم	الري	3
البصري	الرملي	2
الحنفي	العراق	7
الاسكندري	القاضي	3
المقريء	سامراء	4
البخاري	الحنفي	2
اصبهان	قيسارية	2
البصري	الشاعر	6
الصدوق	الكوفي	2
التوزي	المولي	2
الازرق	دمشق	2
التميمي	خراسان	4
الخطيب	الشاعر	2
خوارزم	قيسارية	2
القرشي	المكي	3
العباسي	الكوفة	4
الخوارج	امل	2
الري	بغداد	23
التيمي	القرشي	2
القيروان	بغداد	2
البصرة	المدينة	12
القرشي	دمشق	5
الخزاز	بغداد	4
الاندلس	المغرب	2
الامير	الحازم	2
دمشق	قيسارية	2
الدارمي	مصر	2
الفقيه	مصر	40
العراق	القيرواني	2
الانصاري	التاجر	2
البيروتي	بيروت	2
العراق	طبرستان	2
البصري	الخياط	2
الجوهري	مكة	2
الاسكافي	بغداد	2
التركي	المولي	3
المطوعي	النيسابوري	2
الخزاعي	العراق	3
الاهواز	البغدادي	2
القاضي	نيسابور	16
البجلي	الدمشقي	3
العراق	النيسابوري	13
الروم	الهاشمي	2
العبدي	الفقيه	3
اسفرايين	الشام	2
الضرير	المولي	3
الاخباري	القيسي	2
الظفري	بغداد	2
الازدي	بغداد	8
الاصم	بغداد	3
المعتزلي	المقريء	2
الجوهري	المروزي	2
ما وراء النهر	واسط	2
الاهواز	البصري	3
القاضي	نسف	2
القرشي	مصر	7
الكوفي	المحاربي	3
السند	العراق	4
الاسكندراني	الفقيه	2
الشافعي	خراسان	2
البزاز	التميمي	3
القيسي	مصر	3
الاندلس	الليثي	3
الري	الصوفي	5
البيهقي	مصر	2
الحجاز	قيسارية	2
البصري	الكلابي	4
الاسكافي	الفقيه	2
الكوفي	خراسان	2
الحلواني	بغداد	3
امل	مرو	6
الشافعي	المكي	3
الجرجاني	الجوال	2
التركي	الشام	3
الايادي	المولي	2
كرمان	نيسابور	2
الطبري	المقريء	2
الشام	المدينة	9
البلخي	الخراساني	2
ترمذ	خراسان	2
التميمي	مصر	5
البصري	الذارع	4
القيروان	المغرب	7
الاندلس	الفقيه	16
الصفار	الكوفي	2
البصري	الهذلي	3
جرجان	سامراء	2
العباسي	مصر	5
البصري	الصواف	3
اصبهان	الخراساني	2
المولي	بسطام	3
افريقية	اللغوي	2
الاسدي	البخاري	2
اصبهان	الضبي	3
بخارى	قيسارية	2
البصرة	السدوسي	2
البصري	المصيصة	3
التميمي	الكاتب	2
الرقي	الفقيه	2
الفقيه	الكندي	3
السعدي	المروزي	5
الامير	المدينة	2
امل	خراسان	6
الشام	المصري	3
الجبال	العراق	2
التميمي	الرحال	2
المولي	ما وراء النهر	3
القنطري	بغداد	2
الحجاز	انطاكية	2
الاولياء	خراسان	2
الترمذي	السلمي	2
الاندلسي	قرطبة	5
العدوي	المولي	6
الصدفي	المصري	6
بغداد	عبادان	3
الرقة	القاضي	3
الفرغاني	دمشق	2
الاموي	البصري	3
الاسكندرية	المغرب	3
الطاءي	بغداد	7
سمرقند	قيسارية	2
البغدادي	المروزي	17
الاديب	الخزاعي	2
الحراني	بغداد	7
البلخي	المحدث	2
الديلم	جرجان	2
الجوال	الرحال	5
الطاءي	المولي	3
امل	سرخس	2
الاملي	الطبري	2
الخطيب	المولي	3
التاجر	سجلماسة	2
القطان	المحدث	2
المعتزلي	المعتزلي	13
القضاعي	المقريء	2
الشام	المداءن	2
الرقي	المقريء	2
البصرة	الجزيرة	8
المقريء	حمص	4
الحجاز	عسقلان	3
اذربيجان	العراق	2
العامري	النيسابوري	4
العسقلاني	بغداد	2
الايادي	القاضي	3
البخاري	الري	4
دمشق	فلسطين	2
البغدادي	الواسطي	3
الصوفي	فارس	2
الامير	هراة	2
المدني	المدينة	16
العالي	المحدث	3
المفتي	المقريء	2
الشام	القاضي	4
حران	دمشق	2
دمشق	سمرقند	4
الهاشمي	سامراء	7
الفراء	المعتزلي	2
الشام	المحدث	5
الصفار	النجاد	2
الاموي	الفقيه	3
الاهواز	بلخ	2
الخزاعي	مصر	5
الشام	المولي	14
الرقي	القاضي	3
المدينة	حمص	4
الخراساني	مكة	2
الدمشقي	طرسوس	2
الرحال	العالي	3
الاصبهاني	البصري	2
بسطام	مكة	3
بخارى	مصر	5
بغداد	حلوان	4
الصاءغ	المولي	3
الاهواز	البصرة	4
الفقيه	المرادي	3
المدينة	المفتي	3
حلب	مصر	2
الاندلس	الكوفة	2
السلمي	نيسابور	9
الاملي	امل	2
الامير	الاندلسي	2
القاضي	القاضي	6
الشافعي	المتكلم	2
التميمي	طرابلس	2
القصار	الكوفي	2
الاموي	العتبي	2
الضرير	الكوفي	6
الرقة	طرسوس	3
الحجاز	الفقيه	6
البزار	الواسطي	2
الرازي	المقريء	16
الصفار	سامراء	2
التركي	الكاتب	2
بخارى	فارس	4
قيسارية	مكة	4
البسري	القرشي	4
الفقيه	سامراء	7
العطار	المولي	5
الجواد	الخزاعي	2
البصرة	مرو	4
الشاعر	الفارس	2
خراسان	هراة	5
الكلابي	دمشق	2
الثقفي	الرازي	2
اصبهان	مصر	9
البصري	النرسي	2
اليمن	بخارى	3
الخولاني	الموصلي	2
اللغوي	النحوي	6
البغدادي	طرسوس	8
الطالقان	العلوي	2
السجستاني	مكة	3
الجوهري	المقريء	6
الاندلسي	مكة	2
البصري	الجهضمي	4
البصري	السقطي	2
العدوي	المقريء	3
الاشبيلي	الالهاني	2
الرقة	دمشق	4
الري	سامراء	2
الكلاعي	دمشق	2
القاضي	جرجان	2
بغداد	طبرستان	4
المغرب	خراسان	9
حمص	مصر	7
سمرقند	نسف	2
الاشجعي	الدمشقي	3
الاصبهاني	الفقيه	6
البغدادي	القاضي	16
الروم	الشام	4
دمشق	مرو	4
البغدادي	مصر	25
القيرواني	مصر	2
الفقيه	المقريء	4
القطان	الواسطي	3
المري	الموصلي	3
البلخي	المقريء	3
الاموي	الاندلس	6
الثقفي	دمشق	2
الفارسي	مصر	2
الشاعر	الضبي	2
الاهواز	القاضي	2
داريا	دمشق	2
البصرة	العنبري	2
المولي	سامراء	8
الاندلس	القاضي	2
المولي	الهمداني	3
الحنفي	الضبي	2
اصبهان	الاسدي	3
المحدث	اليامي	2
الشيباني	الكوفي	2
التمار	الشيعي	2
البصرة	المالكي	2
خراسان	فارس	10
الخزاز	الكوفي	7
الشام	حران	2
الجزيرة	الري	3
البخاري	الشام	2
الطوسي	بغداد	6
البصرة	الشام	21
العامري	نيسابور	3
الاغلبي	المغرب	3
الرازي	نيسابور	4
الرقة	بغداد	10
العراق	حران	3
الفقيه	بخارى	3
العنبري	الفقيه	3
خراسان	طوس	3
حلوان	دمشق	2
البغدادي	الدقاق	4
الاصبهاني	الشام	3
الشام	النساءي	5
البلخي	بلخ	8
القرشي	المولي	27
المروزي	اليشكري	3
العراق	المروزي	10
خراسان	مرو	15
الذهلي	المولي	2
المدينة	بغداد	18
الباهلي	واسط	2
البغدادي	الحجاز	3
مصر	نسف	2
المقريء	الموصلي	4
المروزي	نيسابور	6
المحدث	بغداد	11
الاموي	الدمشقي	2
الفراء	الكوفة	2
الشافعي	الصفار	2
الشام	حمص	7
البصرة	قزوين	2
الخطيب	بغداد	7
الاندلس	العراق	3
المدينة	خراسان	7
الحجاز	بلخ	3
المدينة	الهاشمي	2
الرقي	الكلابي	3
الحذاق	المعتزلي	2
الاولياء	الصوفي	2
الجزيرة	فارس	3
الترمذي	نيسابور	2
الاحمر	الكوفي	2
الخراساني	الصوفي	5
القيروان	صقلية	2
بخارى	سمرقند	5
المدني	النحوي	2
الغنوي	الكوفي	2
الدني	المولي	2
السلمي	المفتي	2
افريقية	الفقيه	7
الصفار	المقريء	2
افريقية	الاندلسي	2
القاضي	حلب	3
دمشق	مكة	10
البصرة	الخزاز	2
امل	فربر	4
عسقلان	قم	2
البصري	الرقة	2
الخزاعي	المروزي	6
المروزي	المولي	14
الحاكم	الحنفي	3
المصري	بغداد	10
الانبار	سامراء	3
اصبهان	الهمداني	6
الباهلي	السهمي	2
المولي	قرطبة	8
الحجاز	القاضي	2
الكرج	فارس	2
الطاءي	الكوفي	2
الموصل	الموصلي	9
القزويني	المحدث	2
اسفرايين	الاسفراءيني	2
الشام	مكة	16
الشاعر	المعتزلي	2
تونس	مصر	2
قومس	قيسارية	2
اصبهان	الاصبهاني	26
الاصبهاني	الضبي	3
الشافعي	مصر	10
البصري	التستري	2
الجزيرة	الرقي	3
امل	امل	7
الاهوازي	البصري	2
الرصافي	المخرمي	2
البصرة	الضرير	3
دارا	دمشق	2
الجواد	العراق	2
الزهري	مصر	2
الصفار	بغداد	6
الامير	نيسابور	5
الطاءي	الموصلي	5
البصري	المحدث	3
العجلي	الكوفي	7
البهراني	دمشق	2
المالكي	مصر	10
الاغلبي	سجلماسة	2
البصري	نيسابور	3
سجستان	نيسابور	4
الجعفي	الكوفة	2
البصري	المدينة	5
بلخ	ترمذ	3
المغرب	تونس	2
اذربيجان	امل	2
بخارى	بغداد	12
الخطيب	الدني	2
استراباذ	المحدث	2
البصري	الدلال	3
امل	نيسابور	4
السلمي	العباسي	2
الباهلي	البصرة	4
الحضرمي	بغداد	2
الاسكندري	طرابلس	2
المدينة	مكة	12
الخراساني	دمشق	4
البغدادي	الخطيب	4
القاضي	المغرب	2
المولي	الواسطي	6
الجرجاني	الفقيه	4
الكوفة	المروزي	2
الضبي	الكوفي	7
العراق	طرسوس	4
المقريء	بسطام	3
البصري	الهلالي	2
الخزاعي	بغداد	9
عسقلان	نسف	2
مروالروذ	هراة	2
النيسابوري	بخارى	3
سامراء	مصر	8
الري	امل	4
اصبهان	المروزي	2
البغدادي	الهروي	3
الهروي	بغداد	7
الانبار	التنوخي	2
الامير	الشاعر	7
الجوال	المحدث	3
البصرة	دارا	4
الاشجعي	المدني	2
الانصاري	المولي	10
البصري	العنزي	2
العمري	المدني	2
البغدادي	الصيرفي	2
القاضي	عكبرا	2
العراق	قيسارية	2
المولي	قيسارية	4
البصري	فارس	9
الروم	خراسان	2
الترمذي	العراق	4
اليمن	سامراء	3
النيسابوري	واسط	3
الدمشقي	الهاشمي	4
الشيعي	المولي	2
العراق	المحدث	7
الرازي	العراق	5
البلخي	مكة	2
الرملة	بغداد	3
القاضي	بست	2
الحجاز	المدينة	7
الشام	الكوفة	19
الوراق	بغداد	4
الاسكندرية	القاضي	4
المدينة	سامراء	4
الرازي	بلخ	2
اصبهان	العنبري	4
الحجاز	فارس	6
العراق	القرطبي	2
الذارع	السعدي	2
الخطيب	دمشق	2
الضبي	الكاتب	2
الري	الفقيه	4
الدقاق	نيسابور	2
البصري	مروالروذ	2
البصرة	الكوفة	27
المصري	مصر	54
الشام	الضبي	2
البصرة	سرخس	2
الحنفي	الموصلي	2
الرعيني	المصري	5
البخاري	العراق	2
المرادي	المصري	12
الازدي	المولي	7
الشاعر	الطويل	2
العراق	بخارى	4
الاغلبي	الامير	4
المقريء	دمشق	14
الازدي	البخاري	2
التميمي	المولي	16
البصرة	النيسابوري	8
الامير	بخارى	3
الاديب	الكوفي	2
امل	كرمان	2
الشاعر	المنجم	2
الثقفي	الشيعي	2
البصري	الجرمي	3
التميمي	الكوفة	6
الشام	العراق	52
ريدة	مكة	2
القاضي	مكة	7
طوس	واسط	2
البغدادي	السقطي	3
التاجر	الحلي	2
حلب	خراسان	3
حمص	هراة	2
الثقفي	فارس	2
بغداد	نيسابور	18
الشام	طرسوس	4
التاجر	الحازم	2
الرازي	الرملة	2
الصنعاني	دمشق	2
الفقيه	المفتي	10
الحمصي	الشام	4
الري	مصر	10
الكوفي	المسعودي	3
البصري	الزيادي	3
الامير	السند	2
الازرق	المقريء	7
الاندلسي	سوسة	2
الامير	الديلم	2
الزيات	الكوفي	3
الشامي	الفقيه	3
الامير	امل	2
الذهلي	المعتزلي	2
امل	قومس	2
الازرق	المصري	3
الكوفي	المصيصة	5
بغداد	واسط	20
الامير	البصري	2
البخاري	خوارزم	2
البصري	الفقيه	5
البصرة	العطار	2
الشيعي	مصر	2
الحاكم	نيسابور	8
الاحول	الجوهري	2
المولي	طرسوس	2
القاضي	بغداد	39
الامير	بغداد	24
الاندلس	المرواني	5
الداراني	الصوفي	2
الجمال	بغداد	4
الامير	النحوي	2
الثقفي	المدينة	2
الاغلبي	القيروان	3
السكوني	الكوفي	3
الليثي	بغداد	2
شيراز	نيسابور	2
الاصبهاني	الكاتب	3
البصري	كرمان	2
البصري	مرو	5
الحجاز	مصر	26
النيسابوري	الواعظ	3
سمرقند	واسط	2
الجمال	خراسان	2
العراق	بسطام	3
المدينة	بسطام	2
فارس	مرو	2
البغدادي	البلخي	3
الحضرمي	الكوفي	7
فلسطين	قيسارية	2
الخراساني	المروزي	6
الانطاكي	النصيبي	2
الاصبهاني	العقيلي	2
الاحمسي	الكوفي	2
البغدادي	الصدوق	11
القاضي	المدينة	8
القاضي	المالكي	5
العراق	الفقيه	20
النساءي	بغداد	5
افريقية	سجلماسة	2
الجرجاني	بغداد	2
الامير	طرابلس	2
الرافضي	الرافضي	3
الاسدي	مصر	4
الحجاز	المولي	10
التاجر	سبتة	2
الصوفي	دمشق	4
الشيباني	دمشق	3
نسف	نيسابور	2
الري	الزعفراني	2
القاضي	المحدث	3
الكساءي	مكة	2
البخاري	الهمداني	5
الافريقي	القيروان	3
الحاكم	الحجاز	2
الجرمي	النحوي	2
القاضي	النيسابوري	11
البصرة	الشاعر	3
طرابلس	طرابلس	6
البصري	المءدب	3
الاصبهاني	البزار	2
البصري	قرقيسياء	2
الفقيه	مرو	5
القصري	طرابلس	2
خراسان	دمشق	8
القيروان	المغربي	5
الدمشقي	العاملي	5
امل	بلخ	4
قزوين	مصر	2
الجمحي	المصري	3
الشيباني	العكبري	2
البغدادي	الخراساني	6
سمرقند	نيسابور	4
اليمن	خراسان	14
البخاري	البيكندي	5
الجمال	الهاشمي	2
الامير	دمشق	13
الاحول	البغدادي	3
البغدادي	الصاءغ	7
القيسي	فارس	2
الحمصي	العراق	2
الصدوق	القيروان	2
المصيصي	بغداد	3
الالهاني	الحمصي	2
الرحال	بغداد	2
البغدادي	النساءي	6
الفيوم	المصري	2
القرشي	قم	2
الاسدي	المقريء	4
سامراء	نيسابور	2
العراق	صنعاء	2
المدينة	نسف	2
العطار	المعتزلي	2
السلمي	سلمية	2
الفقيه	الليثي	4
المولي	قم	3
بلخ	خراسان	7
الاديب	الاموي	2
البصري	المصري	5
الدمشقي	القرشي	19
المقريء	انطاكية	2
المازني	المولي	3
الحنفي	المحدث	2
المعافري	المقريء	2
الترمذي	بغداد	3
القاضي	قرطبة	2
الري	ما وراء النهر	2
الثقفي	القاضي	3
البخاري	المولي	6
العالي	الكوفي	3
التيمي	بغداد	6
سمرقند	قم	3
المخزومي	دمشق	2
الامير	التميمي	8
المدني	مكة	4
الري	العراق	13
المرادي	المولي	7
البصرة	بلخ	2
المروزي	بغداد	37
الموصل	اليمن	2
القتباني	المصري	6
القيروان	مكة	3
البلقاء	العباسي	2
السمرقندي	سمرقند	5
اصبهان	قومس	2
البغدادي	العلوي	2
سامراء	قم	2
الحجاز	الضرير	2
الشام	المزني	2
الاسكندراني	الاسكندرية	2
الحراني	المقريء	2
الرازي	الري	19
الشام	بخارى	5
الحنفي	الفقيه	23
الجلاب	بغداد	2
بغداد	نسف	2
الروم	مصر	2
التميمي	نيسابور	3
الاصبهاني	فارس	12
الحمصي	الزبيدي	4
الكوفي	المحدث	6
الرملة	حمص	2
البصرة	الهاشمي	7
البسري	العامري	2
الحمصي	مصر	4
الشام	العسقلاني	2
الاخفش	النحوي	2
الجرجراءي	الشاعر	2
الكوفة	حمص	4
الفقيه	الموصلي	3
المقريء	خراسان	4
المقريء	النحوي	7
الشافعي	الفقيه	16
البصري	الجوهري	3
السجستاني	السند	2
المصيصي	المولي	3
بخارى	بسطام	2
الرقي	السلمي	2
الحضرمي	المصري	3
افريقية	المولي	3
التستري	الصوفي	2
القرطبي	بغداد	3
المغرب	قم	2
المكي	اليمن	2
المءدب	المولي	5
التميمي	السمرقندي	2
المدينة	الموصل	2
القيرواني	المالكي	2
البخاري	النوري	2
حمص	طرسوس	2
فارس	ما وراء النهر	2
الكوفي	بغداد	49
الري	عسقلان	3
التاجر	الغلام	2
قم	نيسابور	5
العراق	قرطبة	2
الخطيب	المقريء	2
الخراساني	بغداد	10
البخاري	المدينة	3
الاسدي	بغداد	11
البصري	السهمي	2
المولي	حمص	5
المطوعي	المقريء	2
اصبهان	مرو	2
اصبهان	البصرة	7
الرقة	مكة	3
الامير	طرسوس	2
انطاكية	بغداد	4
البغدادي	البغوي	2
الضرير	المءدب	2
العراق	قم	6
اصبهان	الكوفة	6
الري	دمشق	7
الشرقي	المولي	5
الكوفة	قم	3
العجلي	فارس	2
الكوفة	اليمن	8
الزبيري	بغداد	2
حلوان	واسط	2
الخطيب	القاضي	3
التنوخي	العراق	2
الكاتب	المدني	2
الاندلسي	الغافقي	2
الري	نيسابور	12
المءذن	المكي	3
التميمي	قم	2
افريقية	الكناني	2
البغدادي	الخياط	8
الدمشقي	مصر	6
العلوي	جرجان	3
الرازي	الرحال	2
الخزاعي	المغرب	2
البصري	العلاف	3
الفقيه	القيروان	7
الاعور	بغداد	4
العطار	مصر	2
المغرب	سوسة	2
الاودي	الكوفي	6
الصفار	امل	2
الانبار	الشام	3
البغدادي	الري	5
البغدادي	التمار	4
الامير	ما وراء النهر	4
الزبيري	القرشي	2
الصدوق	المولي	2
الخزاعي	حران	3
الرازي	المدينة	2
اللخمي	المصري	2
الشاعر	فارس	2
القيروان	سجلماسة	2
الانماطي	الشافعي	2
الخزاز	المقريء	4
بغداد	تستر	2
البصري	المعافري	3
البصري	الخفاف	2
المصري	النوبة	2
النحوي	امل	2
البصرة	طرسوس	4
الامير	البخاري	3
الامير	صقلية	2
المخزومي	مصر	2
المولي	مكة	25
اصبهان	حمص	2
المغرب	اليمن	4
السجستاني	نيسابور	3
الحذاق	المقريء	5
الاسدي	المدينة	2
الحمصي	الطاءي	4
الصوفي	النيسابوري	5
الامير	الفارس	3
البزاز	المقريء	3
الاديب	الدني	2
المغرب	حلب	2
الحجاز	حران	2
البصرة	عبادان	2
الافريقي	الامير	2
الاسدي	التاجر	2
المغربي	المولي	5
الامير	فارس	6
الازدي	البصرة	6
الازرق	البغدادي	3
البغدادي	الضرير	10
امل	ما وراء النهر	2
البصري	الوراق	6
المولي	امل	6
الازدي	الكوفي	4
القاضي	القرشي	4
البغدادي	المحدث	6
المقريء	المقريء	76
العتكي	القاضي	2
الاصبهاني	بغداد	6
الاشعري	الاصبهاني	3
الرازي	القاضي	4
البصري	الحارثي	2
القرشي	المدينة	3
التنيسي	الدمشقي	2
الصوفي	المكي	2
الحجاز	المدني	2
السهمي	المدني	2
النحوي	النيسابوري	2
العراق	نيسابور	19
الازدي	العراق	3
الخزاعي	سامراء	2
الصوفي	خراسان	9
المدينة	فارس	7
العجلي	المقريء	4
العالي	بغداد	4
البغدادي	الرقي	2
الاندلسي	العراق	2
الدمشقي	المفتي	2
الاولياء	الشام	2
البغدادي	خراسان	7
الخزاعي	المولي	7
المقريء	الوزان	6
الرحال	المروزي	3
التميمي	الري	2
البصرة	مكة	23
البلخي	الشام	3
الفارس	فارس	4
العراق	المدينة	13
الاصبهاني	الغزال	2
الحضرمي	المولي	6
المكي	مكة	18
المفتي	النيسابوري	2
المقريء	المكي	12
المخزومي	المدني	6
العراق	بلخ	7
الحجاز	هراة	2
انطاكية	دمشق	3
القرطبي	قرطبة	8
الشاعر	اللغوي	2
حران	سجستان	2
صقلية	مصر	2
الاندلسي	الفقيه	17
الاديب	الازدي	2
التميمي	اليربوعي	2
حلب	طوس	2
الانصاري	البصري	12
الجمال	المولي	3
السكري	مصر	2
المرواني	المولي	5
البغدادي	الدمشقي	2
البصرة	السجستاني	2
التركي	سامراء	4
البجلي	الرازي	2
البغدادي	المدينة	2
التيمي	الكوفة	2
اللءلءي	المولي	2
المءذن	نيسابور	2
الذهلي	الفقيه	2
الاموي	مصر	4
الرقة	سامراء	2
البجلي	الكوفة	2
الضرير	الواسطي	2
القاهرة	مصر	2
بغداد	مكة	31
الدمشقي	المقريء	17
البصري	القاضي	23
الكوفي	المصري	2
السلمي	بغداد	3
المداءني	بغداد	2
المروزي	سامراء	3
الشاعر	المروزي	2
البغدادي	امل	2
العسقلاني	عسقلان	3
البخاري	التميمي	4
القرطبي	مصر	7
الشام	مرو	7
قم	مرو	3
البصرة	الرملة	3
المقريء	مرو	5
الاديب	فارس	2
الكاتب	خراسان	2
خراسان	مكة	15
الانطاكي	البغدادي	2
العنبري	القاضي	3
العسكري	مصر	2
الشام	قم	7
الحاكم	الرازي	3
الاخباري	الفقيه	2
الشيعي	الكوفة	3
الديلم	امل	2
الحجاز	مكة	12
الامير	الخراساني	5
الدارمي	دمشق	2
المولي	قزوين	3
الجزيرة	الرازي	3
السجستاني	الشام	2
الاسدي	الكوفي	19
البخاري	الضرير	2
الانبار	البصرة	2
القرشي	النيسابوري	5
البصرة	الموصلي	2
الداراني	الشام	2
العلوي	طبرستان	2
التركي	الفرغاني	2
البصري	السدوسي	15
البغدادي	الضبي	6
الرازي	بغداد	15
الرملة	مصر	6
الاديب	هراة	3
الدمشقي	المءدب	2
الجرجراءي	المولي	2
المولي	اليشكري	2
اليمن	نيسابور	7
الصوفي	الصوفي	23
الشيباني	المولي	7
الاصم	المولي	2
الخادم	مصر	2
الرقي	السراج	2
الري	السند	2
الاسكندري	المولي	2
الباهلي	بلخ	2
الشيباني	المقريء	3
اللغوي	المروزي	2
المالكي	بغداد	3
البغدادي	النيسابوري	2
طرابلس	قابس	2
العراق	ريدة	2
بسطام	سمرقند	2
العراق	النحوي	3
العجلي	طرابلس	2
المحدث	المصري	2
حمص	واسط	2
الشافعي	بغداد	5
السلمي	العراق	2
انطاكية	مصر	4
الري	الشام	10
العباسي	المولي	12
السجستاني	خراسان	3
التنيسي	مصر	2
العراق	المغرب	6
القاضي	قزوين	2
خوارزم	فارس	2
الازدي	مصر	6
التغلبي	جرجان	2
القرطبي	مكة	4
المحدث	خراسان	5
الحارثي	المصري	2
الفارسي	الفسوي	2
امل	خوزستان	2
التجيبي	المولي	8
الجزيرة	حلب	3
بغداد	جدة	2
الفقيه	المولي	42
الدمشقي	العراق	2
الدني	بغداد	3
سامراء	واسط	3
الانبار	المدينة	2
الاديب	النصراني	2
الاندلسي	المغرب	3
البصري	التيمي	3
البصري	العجلي	6
اشبيلية	قرطبة	3
البيهقي	العراق	2
القاءد	سامراء	2
البصري	الضرير	9
البصرة	خراسان	19
الامير	العباسي	19
البخاري	المروزي	4
المءذن	مصر	5
المصري	المغرب	3
صقلية	طرابلس	2
السوسي	المقريء	3
الشام	الصوفي	4
الحاسب	بغداد	2
اصبهان	دمشق	4
البغدادي	السمسار	9
الانصاري	الفقيه	3
الحلي	طرابلس	2
المقريء	النيسابوري	11
القيروان	طرابلس	4
العراق	القيروان	3
البصري	الحضرمي	3
العبسي	المولي	3
البصري	المعتزلي	11
اصبهان	الامير	2
العوفي	بغداد	6
التاجر	بغداد	4
الحنفي	القاضي	9
دمشق	فارس	5
الاشبيلي	الفقيه	2
البغدادي	الموصل	2
البصرة	المولي	30
الصوفي	بغداد	17
المحدث	طرسوس	2
خراسان	سرخس	2
الاسدي	الحراني	3
القاضي	همذان	2
المروزي	مصر	9
المقريء	فارس	4
الاصبهاني	النقاش	2
الخزاعي	مرو	4
بلخ	قيسارية	2
الجمحي	المولي	5
الاسكندري	الاسكندرية	4
البغدادي	مكة	12
الطالقان	خراسان	4
الحجاج	المقريء	2
فربر	قيسارية	2
امل	مصر	2
الاسدي	العراق	4
الاسكندرية	المولي	4
الصفار	ما وراء النهر	2
القاضي	القيروان	2
الدارمي	العراق	2
الامير	فلسطين	2
الاديب	النيسابوري	2
الرازي	القزاز	2
الامير	البصرة	7
القاضي	المدني	4
السعدي	سرخس	2
اصبهان	قم	2
حران	نيسابور	2
الطيالسي	المولي	2
العراق	دمشق	20
المخزومي	المدينة	5
الامير	الامير	6
الدمشقي	القلانسي	2
العراق	النساءي	3
الاصبهاني	الاموي	3
الجزري	الحراني	2
الاندلس	اللغوي	2
التغلبي	الكوفي	2
البغدادي	الخلال	2
انطاكية	خراسان	2
دمشق	صنعاء	3
بلنسية	قيسارية	2
المدني	المفتي	2
المدينة	عسقلان	2
القيروان	المالكي	6
حمص	قيسارية	4
الخطيب	مصر	3
الرملة	المحدث	2
البصرة	قم	5
الحمصي	الرعيني	2
الفقيه	الكلبي	2
الاصبهاني	الشيباني	2
الصوفي	الهروي	2
القرشي	سامراء	2
الضرير	دمشق	2
البلخي	نيسابور	6
خراسان	طبرستان	3
الصدفي	المولي	4
الاصبهاني	البغدادي	2
الترمذي	ترمذ	4
الثقفي	الفقيه	6
حمص	سجستان	2
الكوفة	نيسابور	9
البصرة	القاضي	19
العراق	شيراز	2
الكاتب	سامراء	2
الشافعي	المطلبي	2
الكوفة	انطاكية	3
النيسابوري	فارس	6
الدمشقي	المولي	18
البصري	النميري	5
القاضي	فارس	3
التركي	العراق	2
الشام	الفقيه	9
صنعاء	مكة	2
البجلي	مصر	2
السجستاني	مصر	3
الشاعر	المصري	2
العدوي	بغداد	3
دمشق	مصر	27
العامري	بغداد	2
جرجان	خراسان	3
الاسدي	فارس	2
المروزي	عسقلان	2
المكي	بغداد	5
المزكي	نيسابور	2
الطلحي	المولي	2
الري	المغرب	2
اذربيجان	الامير	2
العامري	المصري	3
البزار	بغداد	5
الكندي	مصر	6
حلوان	قيسارية	2
تستر	سامراء	2
الامير	الحاج	2
الحاكم	القاضي	3
الاسدي	الدمشقي	5
الشرقي	دمشق	2
الاديب	بغداد	7
افريقية	الافريقي	7
الاصبهاني	الانصاري	5
القضاعي	المصري	5
مكة	هراة	3
الطبري	مصر	2
الدمشقي	المري	5
البربري	المولي	3
افريقية	الاغلبي	2
الحنفي	المروزي	2
المدينة	بخارى	5
الاموي	المرواني	8
اصبهان	نيسابور	4
الزيات	بغداد	3
الكوفي	الوراق	4
الطاهري	بغداد	2
الشيباني	خراسان	3
الازدي	المالكي	2
القاضي	واسط	4
سجستان	هراة	3
البخاري	الفقيه	3
البسري	الدمشقي	4
المولي	بلخ	4
بخارى	ما وراء النهر	4
الجرجاني	طرابلس	2
الكاتب	بغداد	12
البصري	الحجاز	2
الباهلي	خراسان	2
الحجاز	الري	9
السهمي	بغداد	2
الاندلسي	المالكي	8
القرشي	المخزومي	2
التيمي	فارس	2
شيراز	فارس	2
الاصبهاني	المءذن	3
الدمشقي	تنيس	3
افريقية	مكة	2
المءذن	المقريء	5
الثقفي	المولي	10
الشاعر	الكلبي	2
الري	سجستان	3
الامير	الكاتب	4
العراق	بغداد	41
البغدادي	العوفي	3
الديلم	نيسابور	2
الفقيه	المالكي	22
الرقة	المدينة	2
الانماطي	البصري	2
الحلبي	حلب	2
افريقية	القيروان	11
الذهلي	النيسابوري	6
الاسكندراني	دمشق	2
الرازي	المحدث	3
الفقيه	بغداد	34
العبدي	دمشق	2
الكوفي	المزني	2
البارع	الفقيه	2
القيروان	اليمن	2
حران	مصر	5
البصري	الكوفي	2
المخزومي	المولي	11
الاموي	المولي	18
الصفار	كرمان	2
الاسدي	حران	2
الصوفي	طرسوس	4
العلوي	خراسان	2
