Source	Target	Weight
الجزيرة	فلسطين	2
الحنفي	اليمامي	7
الامير	حلب	2
الحجاز	المولي	12
ريدة	مرو	7
الاحمر	البصري	2
الاديب	المدينة	2
الانصاري	الساعدي	2
الصوفي	بسطام	2
البصري	الحذاء	2
المخرمي	المدينة	2
البصرة	الشاعر	3
البصري	المجاشعي	3
التميمي	القزاز	3
الليثي	طرابلس	2
الاموي	المدينة	8
الفقيه	مرو	4
الساعدي	المدني	5
خراسان	دمشق	7
العباسي	مكة	5
العراق	الفزاري	3
الانصاري	المدينة	15
الجمحي	المصري	3
الاموي	الطويل	2
العمري	الكوفة	4
البصري	العامري	2
المقريء	امل	2
اليمن	خراسان	4
الامير	دمشق	16
المقريء	مرو	3
القدس	مكة	2
السبيعي	بغداد	2
الحمصي	العراق	2
الاشهلي	الانصاري	3
المحدث	المدينة	2
الاعمي	الضبي	2
القرشي	الكوفي	15
الالهاني	الحمصي	4
القرشي	قم	3
الاسدي	المقريء	16
الاموي	الموصل	2
القاضي	شيراز	2
الفقيه	الليثي	2
الشيباني	واسط	3
السعدي	اليمن	3
الشام	اليمني	2
المولي	قم	3
المصيصة	دمشق	3
الرعيني	القاضي	3
بلخ	خراسان	6
الاموي	الشام	7
الحمصي	اليحصبي	2
التيمي	الفقيه	9
البخاري	المولي	3
اللخمي	مصر	2
المخزومي	دمشق	2
الامير	التميمي	3
المدني	مكة	11
المداءن	المدني	2
العنبري	القاضي	4
بيروت	مكة	2
الاوزاعي	بيروت	3
القتباني	المصري	4
الشام	الواعظ	3
العراق	اللخمي	2
الشام	المزني	2
العمار	الكوفي	2
الاسكندراني	الاسكندرية	3
الرازي	الري	7
الجزري	العقيلي	3
الروم	مصر	7
الحمصي	الزبيدي	5
الفقيه	القيرواني	2
الحمصي	مصر	3
الكاتب	المغرب	2
الكوفة	حمص	2
الفقيه	الموصلي	2
الشام	الموصل	2
المقريء	النحوي	14
الاسود	الحبشي	2
الاعمي	الكوفي	6
الجرمي	الكوفي	2
ارمينية	الامير	6
افريقية	المولي	14
الغافقي	مصر	2
المغرب	قم	2
الجزري	الحارثي	2
المكي	اليمن	2
المءدب	المولي	3
المءدب	واسط	2
التيمي	النيسابوري	2
اشير	دمشق	2
الكوفي	بغداد	34
افريقية	الازدي	4
الخراساني	بغداد	3
الكناني	المولي	3
الاسدي	بغداد	5
البجلي	القاضي	3
المولي	حمص	4
اصبهان	البصرة	4
الرقة	مكة	2
الامير	الدمشقي	6
امل	فرغانة	2
الخزرجي	المولي	2
الكوفي	اليمن	3
العراق	قم	2
اصبهان	الكوفة	3
الحماد	المولي	2
الكوفة	قم	6
الكوفة	اليمن	7
الحماني	الكوفي	7
الاسدي	الشاعر	2
الثقفي	فارس	2
الكوفة	المصيصة	2
البصري	واسط	4
الشيعي	بلخ	2
الاموي	العراق	2
الري	القاضي	8
الامير	واسط	5
الفقيه	القيروان	3
الاهوازي	المقريء	3
الاودي	الكوفي	9
افريقية	تونس	2
الامير	البغدادي	2
الصدوق	المولي	3
المدني	النجاري	3
اللخمي	المصري	4
الاسكندرية	بغداد	2
الخزرجي	المدني	2
السراج	الكوفي	2
المغرب	اليمن	3
الحضر	المصيصة	2
السري	الشام	2
الاسدي	المدينة	5
الحمصي	الطاءي	3
التميمي	اليمن	3
الحجاز	الكوفي	2
التنوخي	المصري	2
البصرة	عبادان	3
الامير	فارس	7
العراق	المفتي	2
الازدي	البصرة	13
العراق	الواعظ	2
الايادي	البصري	2
الدمشقي	القدس	3
المولي	امل	4
الازدي	الكوفي	8
الكوفي	المحاربي	8
القاضي	القرشي	6
حمص	فلسطين	2
المقريء	المقريء	55
الشام	المفتي	2
اذربيجان	سجستان	2
القرشي	المدينة	17
الحجاز	المدني	6
السهمي	المدني	2
الطائف	مكة	3
الامير	القرشي	4
الازدي	العراق	5
المدينة	فارس	2
الدمشقي	المدينة	6
المصري	الهاشمي	2
البصري	الواعظ	5
البغدادي	خراسان	2
الخزاعي	المولي	6
المداءن	المداءني	2
اصبهان	الامير	2
البصرة	مكة	21
البلخي	الشام	2
الفارس	فارس	4
الحضرمي	المولي	4
المكي	مكة	22
المقريء	المكي	13
المولي	اليسار	6
المخزومي	المدني	22
الكوفي	المجاشعي	2
البربري	المدينة	3
الاعرج	البصري	3
الاحمر	الكوفي	2
الانصاري	البصري	18
الرازي	الكندي	4
الثقفي	المغرب	2
الري	الفقيه	2
الحضر	الكوفة	3
المقريء	اليحصبي	2
السلمي	الشيباني	2
البجلي	الرازي	3
الحجاز	المفتي	2
المدينة	خراسان	9
التيمي	الكوفة	9
اذربيجان	الشام	3
الاموي	مصر	7
الدمشقي	الفزاري	5
البجلي	الكوفة	7
بغداد	مكة	18
الروم	المدينة	5
البصري	القاضي	9
السلمي	بغداد	3
الازدي	الامير	6
البلقاء	دمشق	2
الشاعر	القصير	3
الشام	مرو	6
طرابلس	طرابلس	4
الاعرج	مصر	2
افريقية	الانصاري	3
خراسان	مكة	9
المءدب	المدينة	3
الرافضي	امل	2
الاموي	حمص	5
الشام	قم	4
العباسي	المصري	3
الديلم	امل	2
الاسدي	الكوفي	38
الاموي	الكوفة	5
المولي	مكة	36
البصري	السدوسي	13
الازدي	الواعظ	2
القاضي	المحاربي	2
الروم	القسطنطينية	2
الحمصي	بغداد	6
المولي	اليشكري	3
المداءن	خراسان	2
الحجاز	العامري	2
الشيباني	المولي	5
المصري	المصري	2
الاسكندري	المولي	5
التميمي	الضبي	2
افريقية	الرعيني	3
المحدث	المصري	2
اذربيجان	الشيباني	3
الحيرة	العلوي	2
الخراساني	الري	3
السلمي	العراق	3
المقريء	الموصل	6
الخراساني	اليشكري	2
البصري	السبي	2
المصيصة	امل	2
الصدوق	ريدة	3
العراق	المغرب	5
الجمحي	المولي	9
الحضر	خراسان	3
الفهري	القرشي	2
الانصاري	الضرير	2
الهذلي	مكة	2
الروم	المغرب	2
المولي	حران	2
البياع	الكوفي	4
القيسي	اليمني	2
الحمار	الشام	3
الفقيه	المولي	41
الدمشقي	العراق	5
الجهني	المدني	3
الانبار	المدينة	2
افريقية	البصري	6
الامير	الثقفي	2
البصري	التيمي	9
البصري	العجلي	4
الطويل	دمشق	3
البصري	الضرير	6
البصرة	خراسان	9
الامير	العباسي	20
المصري	المغرب	3
البجلي	الرافضي	2
المسعودي	الهذلي	3
الحنفي	الشاعر	2
الشام	الصوفي	2
الانصاري	الفقيه	5
الفقيه	بلخ	3
العبسي	المولي	3
البصري	المعتزلي	2
دمشق	فارس	3
الخولاني	الفقيه	2
الكوفة	طرسوس	2
البصرة	المولي	46
خراسان	سرخس	2
الاسكندرية	الفقيه	5
المروزي	مصر	2
البصرة	السلمي	2
المقريء	فارس	2
الكوفي	الملاءي	7
السند	المهلبي	2
الخزاعي	مرو	2
الازدي	البلخي	3
الاهواز	المولي	4
العراق	المدني	13
البلخي	مرو	3
الاسكندري	الاسكندرية	9
امل	مصر	4
الغساني	الموصل	2
الاسكندرية	المولي	9
الكندي	ريدة	4
الازدي	مصر	3
الامير	البصرة	14
الشام	المءدب	2
القاضي	ريدة	4
الشامي	سارية	4
العراق	دمشق	16
المخزومي	المدينة	8
الخزاعي	المروزي	2
الحجاز	الحمصي	2
الجزري	الحراني	7
التغلبي	الكوفي	2
المروزي	المولي	4
الاحدب	الكوفي	2
التجيبي	المغرب	2
البربري	مصر	2
الكوفة	مصر	8
الحكي	دمشق	2
البصرة	قم	2
الاعور	العراق	2
امل	قم	2
الاعور	البصري	3
المفسر	المولي	4
البصري	المغرب	3
البلخي	نيسابور	2
الرملي	الفلسطيني	4
الشام	الفقيه	7
الخراساني	العباسي	2
الصيرفي	المولي	3
الزرقي	المدني	13
العدوي	بغداد	3
الاهواز	البصري	2
الجزيرة	الموصل	2
الكوفي	الهذلي	6
العدوي	العمري	13
التميمي	خراسان	3
القدس	دمشق	3
الضبي	المقريء	4
خراسان	طرسوس	3
اذربيجان	الامير	7
العراق	النصراني	2
الزهري	الكوفة	2
الكوفة	النخعي	6
الجمحي	المدني	9
المروزي	مرو	8
الخراساني	المداءن	3
افريقية	الافريقي	12
الكساءي	المولي	2
الاوزاعي	مكة	2
الدمشقي	المري	3
البصري	السراج	2
البربري	المولي	2
المداءن	مكة	5
الاموي	المرواني	2
الخراساني	العراق	3
الكوفي	الوراق	3
الموصل	الموصلي	7
القاضي	واسط	5
المدني	المغرب	2
الاسكندرية	الشام	3
البصري	الحضرمي	3
المولي	بلخ	3
المغرب	مصر	10
القاضي	المداءن	3
البصري	الحجاز	3
الخراساني	الشيعي	2
الاسلمي	المولي	2
القرشي	المخزومي	4
الشام	الهاشمية	2
البصري	الخزاز	5
الثقفي	المدني	3
الاسكندراني	المعافري	3
ارمينية	الروم	4
الشاعر	المدينة	5
الامير	الكاتب	2
البصري	سجستان	5
الخراساني	نيسابور	3
الفقيه	المالكي	2
الغساني	المولي	3
الرقة	المدينة	4
القاضي	المفتي	2
الكوفي	المزني	3
الاشعري	القاضي	2
الحناط	المولي	2
الشيباني	اليمن	2
البصري	الكوفي	7
المخزومي	المولي	26
الاموي	المولي	19
التميمي	دمشق	2
الخزاعي	الشام	3
الشام	الطويل	2
الاسدي	دمشق	4
البزاز	المدني	2
المصري	مكة	3
الكلابي	الكوفي	3
المغرب	حمص	2
البصري	دارا	2
المدينة	المغازي	2
الازدي	المداءن	2
البصري	القشيري	6
الهند	بغداد	2
القزاز	المولي	6
المدينة	امل	4
الداني	المقريء	8
العراق	الهاشمية	2
الكوفة	مرو	3
السدوسي	المولي	3
الرقة	المولي	6
البصري	السلمي	11
الحجازي	الصدوق	2
الشاعر	العراق	5
الشام	واسط	2
اذربيجان	المولي	2
الانبار	البصرة	2
اذربيجان	اليمن	2
القاضي	المزني	2
الامير	المغرب	10
البصرة	الجمحي	3
العراق	اليمن	9
القاضي	النخعي	3
اليمني	دمشق	3
القرشي	المقريء	3
السند	العراق	2
الحمصي	الحميري	2
التيمي	العراق	5
المءذن	المدني	5
الرافضي	المتكلم	3
الكوفي	المرادي	7
الشامي	الطاءي	2
المغرب	المغربي	2
الاندلس	الاندلسي	3
الحذاء	مصر	2
المدني	عسقلان	2
الاسلمي	الكوفة	2
الخراساني	المولي	7
المغرب	مرو	2
الازدي	النحوي	2
المصري	المفتي	2
البصري	الطاءي	5
الحجاج	المولي	4
الروم	الكوفي	3
المقريء	قم	4
البصري	اللءلءي	5
التميمي	الكوفي	20
الهاشمي	مكة	2
البلقاء	الحميمة	4
القاضي	المقريء	2
المولي	قنسرين	2
الاسكندرية	البصري	2
الازدي	مكة	4
الاشقر	المقريء	3
الحساب	المولي	2
العراق	الواسطي	2
الفقيه	المغربي	3
الضبي	الكوفة	6
الزهري	القرشي	2
بست	حمص	2
الكوفي	المتكلم	2
الباهلي	المولي	7
الروم	العراق	7
الحمصي	دمشق	5
الطلحي	الكوفي	2
البصري	العتكي	10
المروزي	سرخس	2
الكوفي	حران	3
المدني	دمشق	6
الهاشمي	دمشق	6
الحجاز	الروم	4
الامير	الفزاري	3
الهمداني	دمشق	2
الجندي	المقريء	2
المزة	دمشق	2
البصري	الكوفة	17
السند	دمشق	2
الري	العباسي	5
الحمار	دمشق	2
بغداد	كرمان	2
الكوفة	الكوفي	63
الشاعر	الشاعر	9
التميمي	العراق	5
البصري	المازني	10
امل	مرو	2
الشام	اليمامة	2
العراق	واسط	6
السبي	الفقيه	2
الامير	اليمن	6
المازني	المقريء	4
الحجاز	الشام	11
التجيبي	المصري	12
العنسي	دمشق	3
التميمي	بلخ	2
الرقة	الكوفة	5
المروزي	خراسان	6
الحبشي	الفقيه	2
الحجاز	قم	3
البزاز	الواسطي	2
الفقيه	خراسان	6
العراق	مرو	3
البصرة	المغرب	6
المتولي	دمشق	2
البصري	الحداني	6
الكوفة	الهمذاني	2
المدينة	مكة	22
الكوفي	جرجان	3
المصري	برقة	2
اصبهان	المولي	6
الفهمي	المصري	4
الديلم	المولي	2
اصبهان	العراق	4
البصرة	الحنفي	4
الامير	المرواني	2
المءدب	مكة	2
الحميري	الشام	2
مرو	مكة	5
الامير	الواسطي	2
القاص	المخزومي	2
الاموي	القسطنطينية	2
الجزيرة	مكة	2
الامير	الاندلس	8
الهاشمي	الهاشمية	2
حمص	دمشق	10
الثقفي	حمص	2
الخزاعي	القمي	2
البخاري	المدني	2
الاموي	الكوفي	7
الكوفي	اليامي	7
الامير	البجلي	3
بغداد	طبرستان	2
الكوفي	المءدب	3
الاسدي	الكوفة	10
الجزيرة	الكوفي	2
الامير	الحميمة	4
الروم	الفقيه	2
الفقيه	الكوفي	24
القاءد	المولي	2
الخطيب	العراق	2
المقريء	خراسان	2
الجواد	المولي	5
المولي	الهند	2
الطويل	المداءني	2
السند	خراسان	2
بغداد	بلخ	2
الخولاني	الدمشقي	2
الشام	المخزومي	3
خراسان	قم	2
ارمينية	المولي	3
امل	طبرستان	2
الفسطاط	المصري	2
افريقية	الكاتب	2
الاوزاعي	دمشق	3
الاموي	دمشق	12
الاصبهاني	الفقيه	2
امل	دمشق	4
الطويل	المولي	4
الدمشقي	الروم	2
الاسكندراني	القتباني	2
الحميري	القتباني	3
حلب	مصر	3
ارمينية	الكوفة	2
الكوفة	بغداد	22
الافريقي	الكوفة	2
القاضي	المدني	11
العامري	القاضي	2
الداراني	الدمشقي	7
القسطنطينية	مكة	2
الثقفي	دمشق	3
الفارسي	مرو	2
المتولي	نيسابور	2
العراق	قنسرين	2
العبسي	طرابلس	2
الكوفي	امل	2
الطويل	العراق	2
المعافري	المولي	2
حران	واسط	2
المولي	واسط	12
العراق	امل	6
افريقية	طرابلس	2
البجلي	الكوفي	22
الرقاشي	الشاعر	2
الصيرفي	الكوفي	8
المولي	دمشق	32
الاسدي	المولي	13
الاردن	الامير	2
الاعرج	بغداد	2
العقيلي	القاضي	2
الفقيه	المكي	3
الكوفي	واسط	7
السبي	اليسار	2
العراق	الكوفي	10
العبدي	المالكي	2
البصرة	المهلبي	2
الزبيدي	الكوفي	5
البزاز	البصرة	2
الليثي	المدني	13
البلخي	المولي	2
الجندي	العراق	2
القيروان	مصر	4
البصرة	اليشكري	2
الاوزاعي	الكاتب	3
الكوفة	ريدة	2
الازدي	الموصل	5
البصري	ريدة	18
الكوفة	المتكلم	2
الانصاري	الزرقي	5
الازدي	الرقة	2
الحميري	امل	2
الشيباني	الطاءي	2
الضرير	المرادي	2
الامير	الرقة	3
الشام	بيروت	4
ارمينية	السلمي	2
البصرة	الهاشمي	5
الحضر	دمشق	2
الفقيه	المغرب	6
الامير	القاضي	2
الجمحي	القرشي	4
الدمشقي	الكاتب	5
الحجاز	المقريء	3
السعدي	الكوفة	2
الفارسي	مكة	2
الحجاز	السبي	2
برقة	مصر	2
الخولاني	الشامي	6
البصري	شيراز	2
الانصاري	الشاعر	5
الدمشقي	حمص	3
العراق	المدينة	19
الحبشي	المولي	3
الحجبي	المدني	2
الكوفي	فارس	5
البصرة	العباسي	6
البصرة	الموصل	2
التميمي	بغداد	2
افريقية	المدينة	2
التغلبي	النصراني	2
الكوفي	المدينة	6
البصري	الثقفي	16
الثقفي	الكوفي	16
البصري	فارس	12
السلمي	الطاءي	2
افريقية	التونسي	2
الفقيه	الكوفة	21
افريقية	المدني	2
الحماد	الكوفي	4
الحجبي	المقريء	3
الدمشقي	الشام	14
التجيبي	المولي	5
قم	مرو	2
المدني	اليسار	2
الاموي	الامير	15
الرقة	الفقيه	3
القاضي	الكوفة	17
الشامي	العراق	2
البصري	القزاز	3
البصري	المولي	82
البصرة	الضبعي	3
الانبار	العراق	2
البصري	الصيدلاني	2
البصري	السامي	4
الازدي	القاضي	4
الامير	المروزي	3
الثقفي	المولي	8
العجلي	المولي	2
التجيبي	القاضي	3
الامير	الطويل	4
العباسي	فارس	3
المدني	مصر	13
الحمصي	السلمي	3
الخطيب	الكندي	2
الاموي	العباسي	3
العدوي	مكة	3
السلمي	الكوفي	8
الاسدي	مكة	3
بغداد	حران	2
السمرقندي	خراسان	2
المدينة	اليمن	9
البصرة	القرشي	7
الدمشقي	الغساني	6
المصيصة	مكة	4
فارس	واسط	2
اللخمي	المغرب	2
القاضي	الهذلي	3
المغرب	دمشق	4
الشاعر	الكوفي	7
المصيصة	خراسان	3
السلمي	المقريء	3
المداءني	مكة	2
الري	المقريء	5
الامير	خراسان	7
الحميمة	الكوفة	4
السلمي	المدني	5
التجيبي	مصر	7
المدينة	المكي	2
الاسلمي	الكوفي	2
المداءن	بغداد	2
الامير	سجستان	4
افريقية	القيرواني	2
الاحول	المدني	2
الكوفي	النهدي	3
الاسكندراني	المولي	2
الازدي	سجستان	3
الثوري	بغداد	2
الامير	دارا	2
الاندلس	مصر	4
العلوي	المدني	8
الكوفي	حلب	3
الاحدب	الاسدي	2
العراق	بست	3
افريقية	اللخمي	2
السودان	بغداد	2
البصرة	القاضي	12
الكلبي	المولي	5
الحجاز	خراسان	2
الحضر	طرسوس	2
الكوفة	النحوي	2
الحميمة	الشام	4
الازدي	المدينة	2
المصري	المهري	5
السكوني	القاضي	2
المداءني	المولي	2
الحضر	العراق	5
الشام	بغداد	13
الانصاري	بغداد	5
الاصبحي	المدني	3
الروم	طرسوس	2
الكوفة	المقريء	17
اليمن	امل	6
المولي	طرابلس	2
الكوفي	النخعي	27
المصري	المقريء	5
الشيباني	الكوفة	2
اليسار	طرابلس	2
العراق	القرشي	8
اشير	الاموي	2
الدمشقي	الهمداني	2
الجزري	الكوفة	2
الفقيه	المعافري	3
الرهاوي	المولي	2
الاعور	المدني	2
المولي	بعلبك	2
اذربيجان	الموصل	2
الحذاء	المدني	3
الاسود	الشاعر	2
الاسدي	الزبيري	2
المدينة	المولي	48
المولي	اليمامة	3
الكساءي	المقريء	3
الشيباني	المدينة	2
المازني	المديني	2
القاضي	المكي	3
المضري	دمشق	3
الحمصي	الكلاعي	7
دمشق	واسط	2
الرقاشي	المولي	2
المصيصة	طرسوس	3
القاص	الكوفي	5
الاسكندرية	المعافري	3
الجزري	مكة	2
المغرب	واسط	2
العقيلي	حران	2
دمشق	مصر	10
البصرة	ريدة	4
الفقيه	النخعي	3
الاشعري	الكوفة	2
العبدي	المولي	2
الدمشقي	مكة	4
الحمصي	المولي	6
افريقية	المصري	6
بغداد	مرو	2
الامير	المهلبي	3
الاعرج	المكي	2
الكوفة	حران	3
الرقة	الشام	4
امل	بغداد	6
الازرق	البصري	2
الانصاري	دمشق	3
البصرة	القيسي	2
الامير	الكوفة	10
الحبشي	دمشق	2
الجزيرة	بغداد	5
الشاعر	اليمامة	4
الفقيه	الهمداني	4
العراق	المقريء	2
الحجبي	القرشي	3
الحمصي	الروم	2
البصري	التميمي	21
الافريقي	مصر	2
الجزيرة	الهاشمي	2
القرشي	المطلبي	3
الري	الشيباني	3
البصرة	اليمن	4
الاعور	خراسان	3
الرعيني	المصري	5
البصري	الجمحي	5
بغداد	عسقلان	2
الفقيه	المصري	21
البصري	الروم	2
البصرة	الصوفي	2
الكندي	حمص	3
الثعلبي	الكوفي	5
العراق	فارس	5
التميمي	بسطام	2
الاسدي	القرشي	6
الجرجاني	القاضي	2
الفقيه	القرشي	7
الكوفي	دمشق	21
الانصاري	الحمصي	3
الفقيه	المدني	24
البصري	العمي	8
العراق	النخعي	2
الخولاني	الصدوق	3
المولي	بغداد	35
المعافري	اليمن	2
البصرة	بسطام	5
الكندي	الكوفي	13
بغداد	قم	4
العلاف	المقريء	3
الاعور	الكوفة	2
الاشهلي	المدني	4
اذربيجان	خراسان	2
المدينة	اليمامة	3
الخياط	المدني	3
العباسي	الهاشمي	12
الانصاري	المصري	3
العامري	المصري	2
المولي	مرو	3
الانبار	الحضر	2
الافريقي	المولي	6
السدوسي	ريدة	2
الحجاز	السفاح	2
المروزي	ريدة	6
الامير	المصري	12
الجزيرة	حمص	2
المولي	خراسان	14
البصري	بسطام	6
العمري	بغداد	2
الموصل	بغداد	3
بست	دمشق	2
البصري	الصوفي	2
الباهلي	القصاب	2
التميمي	المولي	13
افريقية	الشاعر	2
التنوخي	الدمشقي	2
الاردن	الاموي	2
الكوفي	قم	4
الامير	الفقيه	3
المولي	حلب	2
الكوفي	النحوي	7
الكوفة	امل	10
الشعبي	المولي	2
الرقة	حلب	2
الحجبي	العبدري	7
الخراساني	امل	2
الفقيه	القاضي	22
الاوسي	المدني	2
القاضي	الهمداني	2
اصبهان	مكة	3
العدوي	المدني	22
البصري	القطان	6
الامير	الجواد	2
التونسي	طرابلس	2
القصاب	الواسطي	2
التيمي	المدني	29
البصري	اليشكري	9
الكوفي	خراسان	6
الاندلس	قرطبة	3
البجلي	بغداد	2
بست	بغداد	2
المولي	فلسطين	5
الجزيرة	الكندي	2
البصري	المداءن	4
الخراساني	الطويل	2
المقريء	مكة	15
التمار	المدني	3
الكوفي	المدني	4
الغساني	المقريء	3
الحميري	الشاعر	2
المقريء	اليمني	3
الشام	الكندي	2
التميمي	المقريء	9
البصري	البناني	3
بلخ	مكة	4
الانصاري	المقريء	3
الانصاري	الشام	3
الكلبي	الكوفي	4
البصري	دمشق	7
المولي	دارا	3
البصرة	الطويل	2
الاصبهاني	المولي	2
اليمن	سمرقند	2
الكوفي	المقريء	31
الطاءفي	المكي	2
فلسطين	مصر	2
الكندي	مكة	2
الكاتب	دمشق	2
المدينة	اليسار	3
الزهري	مكة	2
التيمي	الكوفي	24
الشام	الشيباني	2
الشام	الكوفي	5
الديلم	الكوفي	2
المولي	بخارى	2
البصري	القرشي	13
الشيعي	الكوفي	6
القاضي	دمشق	12
الخولاني	المصري	6
الامير	مصر	22
الاسدي	امل	2
الاموي	الحكي	2
الخراساني	الكوفة	5
المروزي	اليمن	2
الديلي	المدني	4
الشاعر	المولي	17
الشام	الكلاعي	2
البزاز	الكوفي	2
الاندلسي	الجزيرة	2
القاضي	المصري	8
الربعي	المقريء	2
التاجر	الكوفي	2
المتولي	خراسان	3
الرقي	العقيلي	2
التميمي	الحجاز	2
الجزيرة	مرو	2
الشام	القيسي	2
دمشق	طرسوس	2
ارمينية	الجزيرة	2
الامير	الشيباني	4
الشاعر	امل	2
المقريء	الموصلي	2
القاضي	خراسان	2
الشامي	الصدوق	3
البصري	الصفار	3
الكوفي	المسعودي	3
الشامي	القاضي	2
الكساءي	الكوفي	2
المولي	سجستان	3
الحجاز	الري	2
الشام	حران	3
اصبهان	الجهني	2
اليمن	صنعاء	3
الانصاري	الكوفة	5
الانصاري	القاضي	6
الصدوق	سارية	2
الجزيرة	العراق	2
الزهري	العراق	2
الخثعمي	الكوفي	2
المدينة	المصري	2
الابيض	المقريء	3
الخراساني	قم	2
البصرة	الضرير	3
السبي	الكوفة	2
البصري	مرو	6
الخراساني	الشام	4
الامير	الفهمي	3
العمري	المدني	17
الخزاعي	الشاعر	2
الشام	القدس	2
البصرة	الروم	7
البصرة	المديني	2
الجهني	الدمشقي	2
الانصاري	الكوفي	11
السفاح	فارس	2
العراق	المصيصة	4
البصري	القصير	3
الاسكندرية	الحجاز	2
التميمي	الوالي	2
المصري	دمشق	2
القزاز	الكوفي	2
الطويل	بغداد	2
الشاعر	المغرب	2
الاولياء	مكة	2
التميمي	المدينة	4
التيمي	المولي	16
الفهمي	مصر	4
المعتزلي	مكة	2
الرازي	الكوفي	8
المهري	المولي	2
الاشجعي	المولي	3
الاحول	البصري	3
الحميري	اليمن	2
المدينة	مصر	14
المفتي	المولي	2
الجعفي	الكوفي	15
الكوفي	بخارى	2
الازدي	العتكي	2
العلوي	المدينة	5
الكندي	المولي	8
الحجاز	الهاشمي	2
الافريقي	السند	2
المفسر	المقريء	3
التيمي	جرجان	2
الازدي	الافريقي	2
الرقة	الكوفي	3
الابلي	البصري	3
الاسكندري	المدني	2
المروزي	قم	2
الحنفي	مكة	3
الثقفي	العراق	2
البصرة	المداءن	4
اردبيل	الامير	2
اصبهان	المقريء	2
البلقاء	الشام	2
الاسكندراني	الحميري	2
الزهري	المدني	23
الصدوق	المدني	3
الموصل	فارس	3
القيسي	المغرب	2
الدمشقي	دمشق	29
المصري	المعافري	14
الاوزاعي	الدمشقي	5
الجمحي	مكة	3
الرازي	بغداد	2
التميمي	الهروي	2
الثقفي	بغداد	2
العباسي	بغداد	8
السلمي	مصر	2
الضبي	المولي	4
الحمار	الروم	2
اشبيلية	قرطبة	2
المغرب	مكة	4
البصري	السلولي	2
الكوفي	الوادعي	3
السعدي	المولي	2
التاجر	المولي	3
الاسدي	حلب	2
الدمشقي	المولي	38
العجلي	بغداد	2
البصرة	الدمشقي	6
الحجاز	المصري	4
القرشي	بغداد	13
الهاشمي	مصر	7
الري	النحوي	2
الاعور	الاموي	2
الحمصي	الرحبي	3
الواسطي	بغداد	5
الجزيرة	القاضي	2
القاضي	مرو	7
السفاح	خراسان	2
العقيلي	فارس	2
السلمي	الشام	2
الشام	اليمن	5
الهمداني	بغداد	2
الشاعر	الطوسي	2
الجرشي	الدمشقي	2
الحمصي	الشامي	2
الكلبي	المقريء	5
الامير	السعدي	2
الروم	السند	2
الامير	المتولي	8
الابيض	الطويل	2
الاشعري	الشام	2
البلخي	المقدسي	2
الفارسي	خراسان	2
البصرة	الفقيه	7
الدمشقي	الليثي	2
الروم	الكوفة	8
الخزاعي	مكة	2
الشام	خراسان	12
الحجبي	المكي	6
الاموي	البصرة	2
الحجاز	حمص	2
الخياط	المولي	3
الازهري	المولي	2
الحكمي	دمشق	2
القطان	المدني	2
الروم	فلسطين	2
الري	الكوفي	23
الشامي	المقريء	2
الفقيه	دمشق	6
الازدي	الترمذي	2
الحزامي	المدينة	2
البصري	الرقاشي	6
الفقيه	اللخمي	2
الخراساني	بلخ	3
التمار	الكوفي	5
الجندي	المولي	3
الامير	الحاجب	2
الشامي	بغداد	2
الازدي	الدمشقي	11
الحنفي	الري	2
الدمشقي	الفقيه	5
الكوفة	المغرب	6
الفارسي	فارس	3
البصري	جوين	2
الاشجعي	بغداد	2
السلمي	سارية	2
البهراني	الحمصي	4
العبسي	الكوفي	12
المداءن	المولي	4
البجلي	المولي	7
القرشي	مكة	8
الفزاري	دمشق	3
الحضر	مكة	2
السلمي	الواسطي	2
الاعرج	الليثي	2
السلمي	مكة	2
المصري	المولي	41
المدني	اليمامة	3
الروم	بغداد	2
الجزيرة	مصر	4
الازدي	المهلبي	4
عبادان	مكة	3
السودان	مصر	2
الاديب	المولي	2
الشيباني	بغداد	4
البصري	يزد	2
العقيلي	الكوفي	2
الفارسي	المولي	2
الاعمي	الشاعر	2
المحدث	المولي	3
الشيعي	مرو	2
الاسكندرية	المدني	3
القاضي	المولي	15
العراق	الكاتب	3
الشام	العنسي	3
الداراني	العنسي	4
الدمشقي	الكلاعي	2
البصري	الحنفي	9
البصري	العطار	11
الخولاني	المولي	2
الانصاري	العراق	2
الشام	مصر	16
العامري	القرشي	9
الامير	الباهلي	2
الشاعر	بست	2
الدمشقي	الكوفة	7
المخزومي	المقريء	4
البصري	المقريء	21
البصري	الراسبي	7
المخزومي	اليمامة	2
الاخباري	الكوفي	4
القاضي	الكندي	3
الحارثي	الكوفي	7
امل	نصيبين	2
الرافضي	الطويل	2
المدني	الهاشمي	21
التيمي	الخراساني	2
الامير	الشاعر	8
البصرة	العتكي	2
الاهواز	بغداد	2
الحمصي	حمص	10
الكوفة	خراسان	10
الاندلس	الدمشقي	2
البصري	القيسي	14
الشاعر	الليثي	2
المءدب	بغداد	2
السند	المولي	4
البلخي	خراسان	5
الحمصي	الكندي	2
البصري	اليمامة	3
القبلي	المولي	3
الامير	المري	2
الطائف	الكوفي	2
الدمشقي	المحدث	2
الاحول	التيمي	2
اصبهان	خراسان	2
الاموي	القرشي	7
السبيعي	الكوفة	2
البصري	النحوي	6
الاموي	الهاشمية	2
القاضي	حران	3
الموصل	المولي	5
الشام	المغرب	5
الرازي	الفقيه	2
