id	region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	translitTitleOther	arTitleOther	searchNames	arBW
AWISH_313E310N_S_EGYP	Egypt	31.30514	31.00708	towns	cite	Awīš	أويش	Awīš	أويش	Awish	Awish
AYNSHAMS_313E301N_S_EGYP	Egypt	31.30770	30.12919	towns	cite	ʿAyn Šams	عين شمس	ʿAyn Šams	عين شمس	Ayn Shams	Ayn Shams
JABALMUQATTAM_313E300N_O_EGYP	Egypt	31.31852	30.01368	sites	mont	Ǧabal Muqaṭṭam	جبل مقطم	Ǧabal Muqaṭṭam	جبل مقطم	Jabal Muqattam	Jabal Muqattam
DAMIRA_313E311N_S_EGYP	Egypt	31.35040	31.14140	towns	cite	Damīraŧ	دميرة	Damīraŧ, Dumayraŧ	دميرة، دميرة	Damira, Dumayra	Damira, Dumayra
MASHTUL_313E303N_S_EGYP	Egypt	31.37174	30.36522	towns	cite	Maštūl	مشتول	Maštūl	مشتول	Mashtul	Mashtul
NATWAYA_313E306N_R_EGYP	Egypt	31.37316	30.69837	regions	region	Naṭwayaŧ	نطوية	Naṭwayaŧ, Naṭw al-Rummān	نطوية، نطو ﭐلرمان	Natwaya, Natw al-Rumman	Natwaya, Natw al-Rumman
JUBBAMIRA_313E301N_O_EGYP	Egypt	31.38569	30.16070	sites	lieu	Ǧubb ʿAmīraŧ	جب عميرة	Ǧubb ʿAmīraŧ	جب عميرة	Jubb Amira	Jubb Amira
QAW_314E269N_S_EGYP	Egypt	31.47498	26.94253	villages	localite	Qaw	قو	Qaw, Qahqāwaŧ, Qahqaŧ	قو، قهقاوة، قهقة	Qaw, Qahqawa, Qahqa	Qaw, Qahqawa, Qahqa
BASTA_314E305N_R_EGYP	Egypt	31.49925	30.56736	regions	district	Basṭaŧ	بسطة	Basṭaŧ	بسطة	Basta	Basta
TUMAYY_315E309N_R_EGYP	Egypt	31.51063	30.94376	regions	district	Ṭumayy	طمي	Ṭumayy	طمي	Tumayy	Tumayy
GHAYFA_315E303N_S_EGYP	Egypt	31.51348	30.38241	towns	cite	Ġayfā	غيفا	Ġayfā	غيفا	Ghayfa	Ghayfa
TANA_315E310N_S_EGYP	Egypt	31.54194	31.04233	towns	cite	Tanā	تنا	Tanā	تنا	Tana	Tana
KHALIJSARDUS_315E311N_W_EGYP	Egypt	31.55816	31.11972	waters	riviere	Ḫalīǧ Sardūs	خليج سردوس	Ḫalīǧ Sardūs	خليج سردوس	Khalij Sardus	Khalij Sardus
BILBAYS_315E304N_S_EGYP	Egypt	31.57097	30.41776	capitals	capitale	Bilbays	بلبيس	Bilbays	بلبيس	Bilbays	Bilbays
HAWFSHARQI_315E305N_R_EGYP	Egypt	31.57495	30.59137	regions	circon	al-Ḥawf al-Šarqī	ﭐلحوف ﭐلشرقي	al-Ḥawf al-Šarqī	ﭐلحوف ﭐلشرقي	al-Hawf al-Sharqi	al-Hawf al-Sharqi
BUWAYB_315E301N_S_EGYP	Egypt	31.57979	30.16955	waystations	etape	Buwayb	بويب	Buwayb	بويب	Buwayb	Buwayb
BALADNUBA_316E197N_R_EGYP	Egypt	31.60503	19.72554	regions	region	Balad al-Nūbaŧ	بلد ﭐلنوبة	Balad al-Nūbaŧ	بلد ﭐلنوبة	Balad al-Nuba	Balad al-Nuba
DAYR_316E265N_R_EGYP	Egypt	31.60625	26.54490	regions	district	al-Dayr	ﭐلدير	al-Dayr, Dayr Bū Šanūdaŧ	ﭐلدير، دير بو شنودة	al-Dayr, Dayr Bu Shanuda	al-Dayr, Dayr Bu Shanuda
QURBAYT_316E307N_R_EGYP	Egypt	31.62447	30.73556	regions	district	Qurbayt	قربيت	Qurbayt	قربيت	Qurbayt	Qurbayt
FAW_316E266N_S_EGYP	Egypt	31.64900	26.69354	villages	localite	Fāw	فاو	Fāw	فاو	Faw	Faw
KHALIJDAQADUS_316E309N_W_EGYP	Egypt	31.65521	30.93839	waters	riviere	Ḫalīǧ Daqādūs	خليج دقادوس	Ḫalīǧ Daqādūs	خليج دقادوس	Khalij Daqadus	Khalij Daqadus
DAQAHLA_316E312N_S_EGYP	Egypt	31.66289	31.28355	towns	cite	Daqahlaŧ	دقهلة	Daqahlaŧ	دقهلة	Daqahla	Daqahla
ABBASIYYA_317E305N_S_EGYP	Egypt	31.70644	30.53647	towns	cite	al-ʿAbbāsiyyaŧ	ﭐلعباسية	al-ʿAbbāsiyyaŧ	ﭐلعباسية	al-Abbasiyya	al-Abbasiyya
AKHMIM_317E265N_S_EGYP	Egypt	31.72957	26.56301	towns	cite	Aḫmīm	أخميم	Aḫmīm	أخميم	Akhmim	Akhmim
ATRABIYYA_317E307N_R_EGYP	Egypt	31.74628	30.70963	regions	region	Aṭrabiyyaŧ	أطربية	Aṭrabiyyaŧ	أطربية	Atrabiyya	Atrabiyya
DIMYAT_317E314N_S_EGYP	Egypt	31.79125	31.43739	towns	cite	Dimyāṭ	دمياط	Dimyāṭ	دمياط	Dimyat	Dimyat
FAQUS_317E307N_S_EGYP	Egypt	31.79581	30.71061	towns	cite	Fāqūs	فاقوس	Fāqūs	فاقوس	Faqus	Faqus
ABSHAYA_317E264N_S_EGYP	Egypt	31.79880	26.47449	villages	localite	Abšāyaŧ	أبشاية	Abšāyaŧ	أبشاية	Abshaya	Abshaya
KHALIJAMIRMUMININ_317E305N_W_EGYP	Egypt	31.79922	30.57863	waters	canal	Ḫalīǧ Amīr al-Muʾminīn	خليج أمير ﭐلمؤمنين	Ḫalīǧ Amīr al-Muʾminīn	خليج أمير ﭐلمؤمنين	Khalij Amir al-Muminin	Khalij Amir al-Muminin
IBLIL_318E310N_R_EGYP	Egypt	31.83110	31.01550	regions	region	Iblīl	إبليل	Iblīl	إبليل	Iblil	Iblil
SHATA_318E314N_S_EGYP	Egypt	31.87094	31.40557	towns	cite	Šaṭā	شطا	Šaṭā	شطا	Shata	Shata
SAN_318E309N_R_EGYP	Egypt	31.87265	30.97890	regions	district	Ṣān	صان	Ṣān	صان	San	San
BUNDUQA_319E300N_S_EGYP	Egypt	31.93498	30.09522	waystations	etape	Bunduqaŧ	بندقة	Bunduqaŧ, Manzil Ibn Bunduqaŧ, Manzil Ibn Ṣadaqaŧ	بندقة، منزل إبن بندقة، منزل إبن صدقة	Bunduqa, Manzil Ibn Bunduqa, Manzil Ibn Sadaqa	Bunduqa, Manzil Ibn Bunduqa, Manzil Ibn Sadaqa
BUHAYRATINNIS_319E312N_W_EGYP	Egypt	31.99133	31.25935	waters	lac	Buḥayraŧ Tinnīs	بحيرة تنيس	Buḥayraŧ Tinnīs	بحيرة تنيس	Buhayra Tinnis	Buhayra Tinnis
BULYANA_319E262N_S_EGYP	Egypt	31.99590	26.21922	towns	cite	Bulyanā	بلينا	Bulyanā	بلينا	Bulyana	Bulyana
MANSAF_320E301N_S_EGYP	Egypt	32.05366	30.18702	villages	localite	al-Manṣaf	ﭐلمنصف	al-Manṣaf	ﭐلمنصف	al-Mansaf	al-Mansaf
TUNA_320E311N_S_EGYP	Egypt	32.08240	31.16442	towns	cite	Tūnaŧ	تونة	Tūnaŧ	تونة	Tuna	Tuna
JURJIR_321E309N_S_EGYP	Egypt	32.19454	30.91373	towns	cite	Ǧurǧīr	جرجير	Ǧurǧīr	جرجير	Jurjir	Jurjir
TINNIS_322E312N_S_EGYP	Egypt	32.22755	31.21262	towns	cite	Tinnīs	تنيس	Tinnīs	تنيس	Tinnis	Tinnis
HU_322E260N_S_EGYP	Egypt	32.29854	26.02153	towns	cite	Hū	هو	Hū	هو	Hu	Hu
QANTARA_323E308N_S_EGYP	Egypt	32.32461	30.85902	villages	localite	al-Qanṭaraŧ	ﭐلقنطرة	al-Qanṭaraŧ	ﭐلقنطرة	al-Qantara	al-Qantara
NILABYAD_323E150N_W_EGYP	Egypt	32.35560	15.06046	waters	riviere	al-Nīl al-Abyaḍ	ﭐلنيل ﭐلأبيض	al-Nīl al-Abyaḍ	ﭐلنيل ﭐلأبيض	al-Nil al-Abyad	al-Nil al-Abyad
AJARUD_323E300N_S_EGYP	Egypt	32.38039	30.05828	waystations	etape	ʿAǧarūd	عجرود	ʿAǧarūd	عجرود	Ajarud	Ajarud
MAQURRA_324E180N_R_EGYP	Egypt	32.46943	18.06095	regions	region	Maqurraŧ	مقرة	Maqurraŧ, Muqurraŧ	مقرة، مقرة	Maqurra, Muqurra	Maqurra, Muqurra
ARMANT_325E256N_S_EGYP	Egypt	32.51795	25.64017	towns	cite	Armant	أرمنت	Armant	أرمنت	Armant	Armant
SUWAYS_325E299N_S_EGYP	Egypt	32.54404	29.97325	villages	localite	Suways	سويس	Suways	سويس	Suways	Suways
ASNA_325E253N_S_EGYP	Egypt	32.55162	25.32189	towns	cite	Asnā	أسنا	Asnā	أسنا	Asna	Asna
SUBA_325E154N_S_EGYP	Egypt	32.55275	15.48074	villages	localite	Sūbaŧ	سوبة	Sūbaŧ	سوبة	Suba	Suba
QULZUM_325E300N_S_EGYP	Egypt	32.55684	30.02822	towns	cite	al-Qulzum	ﭐلقلزم	al-Qulzum	ﭐلقلزم	al-Qulzum	al-Qulzum
FARAMA_325E310N_S_EGYP	Egypt	32.59811	31.02282	capitals	capitale	al-Faramā	ﭐلفرما	al-Faramā	ﭐلفرما	al-Farama	al-Farama
AQSUR_326E257N_S_EGYP	Egypt	32.61253	25.72063	towns	cite	al-Aqṣūr	ﭐلأقصور	al-Aqṣūr	ﭐلأقصور	al-Aqsur	al-Aqsur
DANDARA_326E261N_R_EGYP	Egypt	32.64544	26.15778	regions	district	Dandaraŧ	دندرة	Dandaraŧ	دندرة	Dandara	Dandara
QINA_327E261N_R_EGYP	Egypt	32.73283	26.17068	regions	district	Qinā	قنا	Qinā	قنا	Qina	Qina
NAHRNIL_327E252N_W_EGYP	Egypt	32.74002	25.22987	waters	riviere	Nahr al-Nīl	نهر ﭐلنيل	Nahr al-Nīl	نهر ﭐلنيل	Nahr al-Nil	Nahr al-Nil
QUS_327E259N_S_EGYP	Egypt	32.74342	25.91848	towns	cite	Qūṣ	قوص	Qūṣ	قوص	Qus	Qus
QIFT_328E259N_R_EGYP	Egypt	32.80433	25.99671	regions	district	Qifṭ	قفط	Qifṭ, Qufṭ	قفط، قفط	Qift, Quft	Qift, Quft
ALLAQI_328E230N_S_EGYP	Egypt	32.87404	23.01969	towns	cite	ʿAllaqī	علقي	ʿAllaqī	علقي	Allaqi	Allaqi
ATFU_328E250N_R_EGYP	Egypt	32.87999	25.01203	regions	district	Atfū	أتفو	Atfū	أتفو	Atfu	Atfu
KUBAN_328E231N_S_EGYP	Egypt	32.88630	23.12192	waystations	etape	Kubān	كبان	Kubān, Qubbān	كبان، قبان	Kuban, Qubban	Kuban, Qubban
JANADIL_329E240N_O_EGYP	Egypt	32.92462	24.01605	sites	cataracte	al-Ǧanādil	ﭐلجنادل	al-Ǧanādil	ﭐلجنادل	al-Janadil	al-Janadil
QASR_329E238N_S_EGYP	Egypt	32.93994	23.86056	villages	localite	al-Qaṣr	ﭐلقصر	al-Qaṣr	ﭐلقصر	al-Qasr	al-Qasr
BILAQ_329E239N_R_EGYP	Egypt	32.94356	23.99294	regions	ile	Bilāq	بلاق	Bilāq, Ablāq	بلاق، أبلاق	Bilaq, Ablaq	Bilaq, Ablaq
WADIALLAQI_329E229N_W_EGYP	Egypt	32.97579	22.98246	waters	wadi	Wādī ʿAllāqī	وادي علاقي	Wādī ʿAllāqī	وادي علاقي	Wadi Allaqi	Wadi Allaqi
USWAN_329E241N_S_EGYP	Egypt	32.98286	24.10701	capitals	capitale	Uswān	أسوان	Uswān	أسوان	Uswan	Uswan
UNBUWA_329E244N_S_EGYP	Egypt	32.98745	24.46534	towns	cite	Unbuwā	أنبوا	Unbuwā, Unbuw	أنبوا، أنبو	Unbuwa, Unbuw	Unbuwa, Unbuw
DAYRNASARA_330E311N_S_EGYP	Egypt	33.05753	31.14397	waystations	etape	Dayr al-Naṣārá	دير ﭐلنصارى	Dayr al-Naṣārá, Ḥiṣn al-Naṣārá, al-Qaṣr	دير ﭐلنصارى، حصن ﭐلنصارى، ﭐلقصر	Dayr al-Nasara, Hisn al-Nasara, al-Qasr	Dayr al-Nasara, Hisn al-Nasara, al-Qasr
BAQQARA_331E310N_S_EGYP	Egypt	33.12566	31.02385	towns	cite	al-Baqqāraŧ	ﭐلبقارة	al-Baqqāraŧ	ﭐلبقارة	al-Baqqara	al-Baqqara
JIFAR_332E307N_R_EGYP	Egypt	33.23727	30.75519	regions	region	al-Ǧifār	ﭐلجفار	al-Ǧifār	ﭐلجفار	al-Jifar	al-Jifar
MAADINTIBR_333E226N_O_EGYP	Egypt	33.35835	22.61001	sites	mines	Maʿādin al-Tibr	معادن ﭐلتبر	Maʿādin al-Tibr	معادن ﭐلتبر	Maadin al-Tibr	Maadin al-Tibr
SANTA_334E194N_S_EGYP	Egypt	33.43051	19.40078	villages	localite	al-Sanṭaŧ	ﭐلسنطة	al-Sanṭaŧ	ﭐلسنطة	al-Santa	al-Santa
WARRADA_335E310N_S_EGYP	Egypt	33.54242	31.06734	towns	cite	al-Warrādaŧ	ﭐلورادة	al-Warrādaŧ	ﭐلورادة	al-Warrada	al-Warrada
FARAN_336E286N_S_EGYP	Egypt	33.67254	28.67926	towns	district/oasis/cite?	Fārān	فاران	Fārān	فاران	Faran	Faran
TIHBANUISRAIL_338E291N_R_EGYP	Egypt	33.80128	29.16755	regions	desert	Tīh Banū Isrāʾil	تيه بنو إسرائل	Tīh Banū Isrāʾil	تيه بنو إسرائل	Tih Banu Israil	Tih Banu Israil
ARISH_338E311N_S_EGYP	Egypt	33.80807	31.12453	towns	cite	al-ʿArīš	ﭐلعريش	al-ʿArīš	ﭐلعريش	al-Arish	al-Arish
MAADINZUMURRUDH_338E250N_O_EGYP	Egypt	33.89324	25.07556	sites	mines	Maʿādin al-Zumurruḏ	معادن ﭐلزمرذ	Maʿādin al-Zumurruḏ	معادن ﭐلزمرذ	Maadin al-Zumurrudh	Maadin al-Zumurrudh
TURSINA_339E283N_O_EGYP	Egypt	33.95454	28.35876	sites	mont	Ṭūr Sīnāʾ	طور سيناء	Ṭūr Sīnāʾ	طور سيناء	Tur Sina	Tur Sina
ABWAB_340E174N_S_EGYP	Egypt	34.09472	17.49927	villages	localite	al-Abwāb	ﭐلأبواب	al-Abwāb	ﭐلأبواب	al-Abwab	al-Abwab
WADIALLAQI_341E221N_W_EGYP	Egypt	34.10934	22.13452	waters	wadi	Wādī ʿAllaqī	وادي علقي	Wādī ʿAllaqī	وادي علقي	Wadi Allaqi	Wadi Allaqi
BILADHABASHA_341E149N_R_EGYP	Egypt	34.14753	14.94825	regions	region	Bilād al-Ḥabašaŧ	بلاد ﭐلحبشة	Bilād al-Ḥabašaŧ	بلاد ﭐلحبشة	Bilad al-Habasha	Bilad al-Habasha
QUSAYR_342E261N_S_EGYP	Egypt	34.27748	26.10673	villages	localite	Quṣayr	قصير	Quṣayr	قصير	Qusayr	Qusayr
AYDHAB_362E224N_S_EGYP	Egypt	36.24428	22.48899	towns	port	ʿAyḏab	عيذب	ʿAyḏab	عيذب	Aydhab	Aydhab
BILADBUJJA_370E192N_R_EGYP	Egypt	37.06730	19.28058	regions	region	Bilād al-Buǧǧaŧ	بلاد ﭐلبجة	Bilād al-Buǧǧaŧ	بلاد ﭐلبجة	Bilad al-Bujja	Bilad al-Bujja
SUWAKIN_373E191N_S_EGYP	Egypt	37.33032	19.11304	villages	localite	Suwākin	سواكن	Suwākin	سواكن	Suwakin	Suwakin
BADI_394E156N_S_EGYP	Egypt	39.48117	15.63308	towns	ile/port/cite?	Bāḍiʿ	باضع	Bāḍiʿ	باضع	Badi	Badi
HINDUWAN_497E302N_S_FARI	Faris	49.70675	30.25118	towns	cite	Hinduwān	هندوان	Hinduwān, Hindīǧān	هندوان، هنديجان	Hinduwan, Hindijan	Hinduwan, Hindijan
MAHRUBAN_502E300N_S_FARI	Faris	50.21436	30.06436	towns	cite	Mahrūbān	مهروبان	Mahrūbān	مهروبان	Mahruban	Mahruban
RISHAHR_502E303N_S_FARI	Faris	50.22217	30.34108	villages	localite	Rīšahr	ريشهر	Rīšahr	ريشهر	Rishahr	Rishahr
SINIZ_502E299N_S_FARI	Faris	50.27838	29.92283	towns	cite	Sīnīz	سينيز	Sīnīz, Šīnīz	سينيز، شينيز	Siniz, Shiniz	Siniz, Shiniz
ARRAJAN_502E306N_S_FARI	Faris	50.29766	30.61030	capitals	capitale	Arrāǧān	أراجان	Arrāǧān	أراجان	Arrajan	Arrajan
JAZIRAKHARAK_503E292N_R_FARI	Faris	50.33529	29.23531	regions	ile	Ǧazīraŧ Ḫarak	جزيرة خرك	Ǧazīraŧ Ḫarak	جزيرة خرك	Jazira Kharak	Jazira Kharak
SANJAHAN_503E297N_S_FARI	Faris	50.38864	29.74023	waystations	etape	Sanǧāhān	سنجاهان	Sanǧāhān	سنجاهان	Sanjahan	Sanjahan
ZAYTUN_503E305N_S_FARI	Faris	50.39397	30.51616	towns	cite	Zaytūn	زيتون	Zaytūn, Zaytān, Firzuk	زيتون، زيتان، فرزك	Zaytun, Zaytan, Firzuk	Zaytun, Zaytan, Firzuk
SARDAN_504E309N_R_FARI	Faris	50.42781	30.99710	regions	region	Sardān	سردان	Sardān	سردان	Sardan	Sardan
SAHIK_504E299N_S_FARI	Faris	50.46130	29.96408	waystations	etape?	Ṣāḥik	صاحك	Ṣāḥik	صاحك	Sahik	Sahik
ROUTEPOINTS0699_505E304N_O_FARI	Faris	50.51371	30.44661	xroads	rPoint	RoutePoints0699	RoutePoints0699	RoutePoints0699	RoutePoints0699	RoutePoints0699	RoutePoints0699
JANNABA_505E296N_S_FARI	Faris	50.53898	29.60089	towns	cite	Ǧannābaŧ	جنابة	Ǧannābaŧ	جنابة	Jannaba	Jannaba
LURDAJAN_507E315N_S_FARI	Faris	50.73914	31.53831	towns	cite	Lūrdaǧān	لوردجان	Lūrdaǧān, al-Lūriǧān	لوردجان، ﭐللورجان	Lurdajan, al-Lurijan	Lurdajan, al-Lurijan
SAHIK_508E307N_S_FARI	Faris	50.80266	30.74015	villages	village?	Ṣāhik	صاهك	Ṣāhik	صاهك	Sahik	Sahik
JUNBADHMALLAGHAN_508E302N_S_FARI	Faris	50.84951	30.29389	towns	cite	Ǧunbaḏ Mallaġān	جنبذ ملغان	Ǧunbaḏ Mallaġān, Ǧunbaḏ Mallaǧān	جنبذ ملغان، جنبذ ملجان	Junbadh Mallaghan, Junbadh Mallajan	Junbadh Mallaghan, Junbadh Mallajan
TAWWAZ_510E294N_S_FARI	Faris	51.03513	29.44172	towns	cite	Tawwaz	توز	Tawwaz, Tawwaǧ !	توز، توج !	Tawwaz, Tawwaj !	Tawwaz, Tawwaj !
BAZRANJ_511E299N_R_FARI	Faris	51.11281	29.92934	regions	region	Bazranǧ	بزرنج	Bazranǧ	بزرنج	Bazranj	Bazranj
NAJIRAM_511E284N_R_FARI	Faris	51.12283	28.49687	regions	region	Naǧīram	نجيرم	Naǧīram	نجيرم	Najiram	Najiram
TAWWAZ_511E294N_S_FARI	Faris	51.17294	29.42208	towns	cite	Tawwaz	توز	Tawwaz, Tawwaǧ !	توز، توج !	Tawwaz, Tawwaj !	Tawwaz, Tawwaj !
BALASABUR_511E303N_R_FARI	Faris	51.17750	30.39947	regions	region	Balā Sābūr	بلا سابور	Balā Sābūr	بلا سابور	Bala Sabur	Bala Sabur
DAKHWID_512E303N_S_FARI	Faris	51.25820	30.30738	villages	pont/bourgade/etape	Daḫwīd	دخويد	Daḫwīd, Darḫīḏ	دخويد، درخيذ	Dakhwid, Darkhidh	Dakhwid, Darkhidh
GHUNDIJAN_512E292N_S_FARI	Faris	51.26065	29.22327	towns	cite	al-Ġundiǧān	ﭐلغندجان	al-Ġundiǧān	ﭐلغندجان	al-Ghundijan	al-Ghundijan
DASHTBARIN_512E292N_S_FARI	Faris	51.26816	29.28011	towns	canton	Dašt Bārīn	دشت بارين	Dašt Bārīn	دشت بارين	Dasht Barin	Dasht Barin
HINDUJAN_513E293N_S_FARI	Faris	51.30074	29.39151	villages	localite	Hindūǧān	هندوجان	Hindūǧān, Hindīǧān	هندوجان، هنديجان	Hindujan, Hindijan	Hindujan, Hindijan
KHASHT_513E295N_S_FARI	Faris	51.30575	29.54859	towns	cite	Ḫašt	خشت	Ḫašt	خشت	Khasht	Khasht
KHURMUQ_513E286N_R_FARI	Faris	51.39095	28.66191	regions	region	Ḫurmuq	خرمق	Ḫurmuq	خرمق	Khurmuq	Khurmuq
NAHRSABUR_514E296N_W_FARI	Faris	51.42853	29.64228	waters	riviere	Nahr Sābūr	نهر سابور	Nahr Sābūr	نهر سابور	Nahr Sabur	Nahr Sabur
KHUMAYJAN_514E300N_R_FARI	Faris	51.44858	30.01617	regions	region	Ḫumayǧān	خميجان	Ḫumayǧān	خميجان	Khumayjan	Khumayjan
KHAWADHAN_515E302N_S_FARI	Faris	51.50809	30.24443	villages	localite	Ḫawāḏān	خواذان	Ḫawāḏān, Ḫawrāwāḏān, Ḫawrābāḏān, Ḫūbaḏān	خواذان، خوراواذان، خوراباذان، خوبذان	Khawadhan, Khawrawadhan, Khawrabadhan, Khubadhan	Khawadhan, Khawrawadhan, Khawrabadhan, Khubadhan
KUMARIJ_515E295N_S_FARI	Faris	51.51373	29.57692	towns	ville	Kumāriǧ	كمارج	Kumāriǧ	كمارج	Kumarij	Kumarij
SHAHRASTAN_515E298N_S_FARI	Faris	51.51624	29.83157	capitals	capitale	Šahrastān	شهرستان	Šahrastān, Sābūr	شهرستان، سابور	Shahrastan, Sabur	Shahrastan, Sabur
SABUR_515E298N_R_FARI	Faris	51.51624	29.83157	regions	circonscription	Sābūr	سابور	Sābūr, Šahrastān	سابور، شهرستان	Sabur, Shahrastan	Sabur, Shahrastan
DARIZ_515E296N_S_FARI	Faris	51.54129	29.66188	towns	cite	Darīz	دريز	Darīz	دريز	Dariz	Dariz
NUBANDAJAN_515E301N_S_FARI	Faris	51.55235	30.12743	towns	cite	Nūbandaǧān	نوبندجان	Nūbandaǧān, Nūbanǧān	نوبندجان، نوبنجان	Nubandajan, Nubanjan	Nubandajan, Nubanjan
QALAJISS_516E301N_S_FARI	Faris	51.64606	30.15444	waystations	citadelle	Qalʿaŧ al-Ǧiṣṣ	قلعة ﭐلجص	Qalʿaŧ al-Ǧiṣṣ	قلعة ﭐلجص	Qala al-Jiss	Qala al-Jiss
KAZARUN_516E296N_S_FARI	Faris	51.68412	29.60743	towns	cite	Kāzarūn	كازرون	Kāzarūn	كازرون	Kazarun	Kazarun
KARU_516E317N_S_FARI	Faris	51.69552	31.79256	waystations	etape	Karū	كرو	Karū	كرو	Karu	Karu
NAHRJARSIQ_517E293N_W_FARI	Faris	51.76932	29.32600	waters	riviere	Nahr Ǧarsīq	نهر جرسيق	Nahr Ǧarsīq, Nahr Ǧaršīq	نهر جرسيق، نهر جرشيق	Nahr Jarsiq, Nahr Jarshiq	Nahr Jarsiq, Nahr Jarshiq
JARKAN_517E300N_S_FARI	Faris	51.78402	30.09815	villages	localite	Ǧarkān	جركان	Ǧarkān, Ḫarkān, Karkān, al-Karǧān	جركان، خركان، كركان، ﭐلكرجان	Jarkan, Kharkan, Karkan, al-Karjan	Jarkan, Kharkan, Karkan, al-Karjan
JAFARABADH_518E311N_S_FARI	Faris	51.81266	31.19326	waystations	etape	Ǧaʿfarābāḏ	جعفراباذ	Ǧaʿfarābāḏ	جعفراباذ	Jafarabadh	Jafarabadh
SUMAYRAM_518E313N_S_FARI	Faris	51.81266	31.35567	waystations	etape	Sumayram	سميرم	Sumayram	سميرم	Sumayram	Sumayram
BUHAYRAKAZARUN_518E295N_W_FARI	Faris	51.83196	29.50280	waters	lac	Buḥayraŧ Kāzarūn	بحيرة كازرون	Buḥayraŧ Kāzarūn	بحيرة كازرون	Buhayra Kazarun	Buhayra Kazarun
QUMISA_518E320N_S_FARI	Faris	51.86732	32.00251	waystations	etape	Qūmisaŧ	قومسة	Qūmisaŧ	قومسة	Qumisa	Qumisa
KAMFAYRUZ_519E305N_R_FARI	Faris	51.90116	30.50943	regions	region	Kām Fayrūz	كام فيروز	Kām Fayrūz	كام فيروز	Kam Fayruz	Kam Fayruz
MAS_519E314N_O_FARI	Faris	51.91938	31.44454	sites	site	Mās	ماس	Mās	ماس	Mas	Mas
KALLAR_519E307N_S_FARI	Faris	51.92199	30.72449	villages	localite	Kallār	كلار	Kallār	كلار	Kallar	Kallar
TIRMARDAN_519E298N_R_FARI	Faris	51.92718	29.86635	regions	region	Tīr Mardān	تير مردان	Tīr Mardān	تير مردان	Tir Mardan	Tir Mardan
KURD_519E306N_S_FARI	Faris	51.93240	30.69092	waystations	etape	Kūrd	كورد	Kūrd, Kūrad	كورد، كورد	Kurd, Kurad	Kurd, Kurad
DASHTARZAN_519E296N_S_FARI	Faris	51.94222	29.60960	villages	localite	Dašt Arzan	دشت أرزن	Dašt Arzan	دشت أرزن	Dasht Arzan	Dasht Arzan
KHARRARA_519E300N_S_FARI	Faris	51.94541	30.04859	waystations	etape	al-Ḫarrāraŧ	ﭐلخرارة	al-Ḫarrāraŧ	ﭐلخرارة	al-Kharrara	al-Kharrara
RUZKAN_519E318N_S_FARI	Faris	51.96103	31.80584	waystations	etape	Rūzkān	روزكان	Rūzkān	روزكان	Ruzkan	Ruzkan
KHURRA_519E292N_S_FARI	Faris	51.97730	29.22327	towns	cite	Ḫurraŧ	خرة	Ḫurraŧ	خرة	Khurra	Khurra
URD_519E307N_S_FARI	Faris	51.99227	30.77818	towns	canton/cite	Ūrd	أورد	Ūrd	أورد	Urd	Urd
KHANRUSHAN_520E312N_S_FARI	Faris	52.02871	31.25559	waystations	etape	Ḫān Rūšan	خان روشن	Ḫān Rūšan, Ḫān Awīs, Ḫuwāriš	خان روشن، خان أويس، خوارش	Khan Rushan, Khan Awis, Khuwarish	Khan Rushan, Khan Awis, Khuwarish
AZKAS_521E315N_S_FARI	Faris	52.17709	31.51558	waystations	etape	Azkās	أزكاس	Azkās	أزكاس	Azkas	Azkas
KHULLAR_521E299N_S_FARI	Faris	52.19005	29.98842	waystations	etape	Ḫullār	خلار	Ḫullār, Ḫullān	خلار، خلان	Khullar, Khullan	Khullar, Khullan
MIHRJANAWAZ_522E303N_S_FARI	Faris	52.21353	30.39049	waystations	etape	Mihrǧānāwāz	مهرجاناواز	Mihrǧānāwāz	مهرجاناواز	Mihrjanawaz	Mihrjanawaz
KHANASAD_522E295N_S_FARI	Faris	52.22036	29.56820	waystations	etape	Ḫān al-Asad	خان ﭐلأسد	Ḫān al-Asad	خان ﭐلأسد	Khan al-Asad	Khan al-Asad
MAH_522E280N_S_FARI	Faris	52.28050	28.05331	waystations	etape	Mah	مه	Mah, Má	مه، مى	Mah, Ma	Mah, Ma
JUWAYM_522E298N_S_FARI	Faris	52.29587	29.87379	villages	village	Ǧuwaym	جويم	Ǧuwaym	جويم	Juwaym	Juwaym
SIRAF_523E276N_S_FARI	Faris	52.34306	27.69666	capitals	capitale	Sīrāf	سيراف	Sīrāf	سيراف	Siraf	Siraf
KIRAND_523E284N_S_FARI	Faris	52.36569	28.41977	waystations	etape	Kīrand	كيرند	Kīrand	كيرند	Kirand	Kirand
BAYDA_523E300N_S_FARI	Faris	52.36712	30.03958	towns	cite	al-Bayḍāʾ	ﭐلبيضاء	al-Bayḍāʾ, Nasā	ﭐلبيضاء، نسا	al-Bayda, Nasa	al-Bayda, Nasa
JAMM_523E278N_S_FARI	Faris	52.39133	27.81680	villages	localite	Ǧamm	جم	Ǧamm	جم	Jamm	Jamm
