source,target,weight,distance
TAHIRT_013E353N_S_MAGH,ROUTPOINT1205_011E359N_O_NODA,0.128475256,77836
FAKKAN_000E352N_S_MAGH,TILIMSAN_013W348N_S_MAGH,0.075070003,133209
FAKKAN_000E352N_S_MAGH,HUWARA_004E355N_S_MAGH,0.189100261,52882
ROUTPOINT1204_010E353N_O_NODA,FAKKAN_000E352N_S_MAGH,0.100756683,99249
ROUTPOINT1203_011E353N_O_NODA,TAHIRT_013E353N_S_MAGH,0.528569163,18919
ROUTPOINT1204_010E353N_O_NODA,ROUTPOINT1203_011E353N_O_NODA,0.831946755,12020
MINDAS_008E356N_S_MAGH,ROUTPOINT1204_010E353N_O_NODA,0.236770451,42235
BATHA_006E357N_S_MAGH,MINDAS_008E356N_S_MAGH,0.422386484,23675
BATHA_006E357N_S_MAGH,HUWARA_004E355N_S_MAGH,0.335221749,29831
BATHA_006E357N_S_MAGH,ROUTPOINT1206_000W357N_O_NODA,0.170410006,58682
ROUTPOINT1205_011E359N_O_NODA,BATHA_006E357N_S_MAGH,0.189652557,52728
JAZIRABANUZAGHANNAYA_030E367N_S_MAGH,MARSADAJJAJ_035E367N_S_MAGH,0.214196976,46686
MATTIJA_028E365N_S_MAGH,JAZIRABANUZAGHANNAYA_030E367N_S_MAGH,0.367080244,27242
ASHRASHAL_022E365N_S_MAGH,MATTIJA_028E365N_S_MAGH,0.184668797,54151
TANAS_013E364N_S_MAGH,ASHRASHAL_022E365N_S_MAGH,0.125448478,79714
TAHIRT_013E353N_S_MAGH,ASHIR_031E357N_S_MAGH,0.057959927,172533
BANUWARIFAN_020E362N_S_MAGH,ROUTPOINT1205_011E359N_O_NODA,0.116052363,86168
TIJIS_068E360N_S_MAGH,ARKU_072E360N_S_MAGH,0.296085746,33774
ROUTPOINT1219_060E360N_O_NODA,QUSTANTINIYYA_066E363N_S_MAGH,0.170320031,58713
TIJIS_068E360N_S_MAGH,QUSTANTINIYYA_066E363N_S_MAGH,0.286804141,34867
ROUTPOINT1219_060E360N_O_NODA,TIJIS_068E360N_S_MAGH,0.146679183,68176
SATIF_054E361N_S_MAGH,ROUTPOINT1219_060E360N_O_NODA,0.151731254,65906
ROUTPOINT1218_052E365N_O_NODA,SATIF_054E361N_S_MAGH,0.183826909,54399
BAJAYA_050E367N_S_MAGH,ROUTPOINT1218_052E365N_O_NODA,0.386339051,25884
MARSADAJJAJ_035E367N_S_MAGH,BAJAYA_050E367N_S_MAGH,0.073554831,135953
SUBAYTILA_092E352N_S_MAGH,ROUTPOINT1215_099E354N_O_NODA,0.132446823,75502
JALULA_098E357N_S_MAGH,ROUTPOINT1214_094E358N_O_NODA,0.24664562,40544
QAYRAWAN_101E357N_S_MAGH,JALULA_098E357N_S_MAGH,0.372217673,26866
ZAYTUNA_101E343N_S_MAGH,ROUTPOINT1216_100E356N_O_NODA,0.070287405,142273
QAYRAWAN_101E357N_S_MAGH,ROUTPOINT1217_101E357N_O_NODA,1.231375446,8121
ROUTPOINT1216_100E356N_O_NODA,QAYRAWAN_101E357N_S_MAGH,1.001001001,9990
ROUTPOINT1215_099E354N_O_NODA,ROUTPOINT1216_100E356N_O_NODA,0.503879875,19846
QAFSA_088E344N_S_MAGH,ROUTPOINT1215_099E354N_O_NODA,0.062300638,160512
HAMMA_081E340N_S_MAGH,QAFSA_088E344N_S_MAGH,0.141705281,70569
TAWZIR_081E339N_S_MAGH,HAMMA_081E340N_S_MAGH,0.707363656,14137
NAFTA_079E338N_S_MAGH,TAWZIR_081E339N_S_MAGH,0.413479429,24185
BADIS_066E347N_S_MAGH,NAFTA_079E338N_S_MAGH,0.059308112,168611
TAHUDHA_058E347N_S_MAGH,BADIS_066E347N_S_MAGH,0.130237162,76783
MAQQARA_050E355N_S_MAGH,NIQAWUS_057E355N_S_MAGH,0.161357989,61974
DUFANA_066E354N_S_MAGH,BAGHAY_071E355N_S_MAGH,0.219620934,45533
BILIZMA_061E356N_S_MAGH,DUFANA_066E354N_S_MAGH,0.208220547,48026
NIQAWUS_057E355N_S_MAGH,BILIZMA_061E356N_S_MAGH,0.250871779,39861
TUBNA_053E353N_S_MAGH,DUFANA_066E354N_S_MAGH,0.080570439,124115
BAJA_092E366N_S_MAGH,ROUTPOINT1213_098E368N_O_NODA,0.142708318,70073
ROUTPOINT1214_094E358N_O_NODA,BAJA_092E366N_S_MAGH,0.086252253,115939
ROUTPOINT1214_094E358N_O_NODA,LURBUS_088E361N_S_MAGH,0.152534358,65559
UBBA_087E358N_S_MAGH,ROUTPOINT1214_094E358N_O_NODA,0.150752254,66334
KHAWRKAF_087E361N_S_MAGH,ROUTPOINT1212_084E367N_O_NODA,0.140473113,71188
LURBUS_088E361N_S_MAGH,KHAWRKAF_087E361N_S_MAGH,0.73136839,13673
UBBA_087E358N_S_MAGH,LURBUS_088E361N_S_MAGH,0.279306203,35803
MISKYANA_077E356N_S_MAGH,UBBA_087E358N_S_MAGH,0.10437106,95812
SABIBA_091E354N_S_MAGH,ROUTPOINT1216_100E356N_O_NODA,0.113779881,87889
MARMAJANNA_084E354N_S_MAGH,SABIBA_091E354N_S_MAGH,0.128231432,77984
TABASSA_081E353N_S_MAGH,MARMAJANNA_084E354N_S_MAGH,0.362713094,27570
MISKYANA_077E356N_S_MAGH,TABASSA_081E353N_S_MAGH,0.21977056,45502
ROUTPOINT1220_075E356N_O_NODA,MISKYANA_077E356N_S_MAGH,0.634759426,15754
ROUTPOINT1220_075E356N_O_NODA,ARKU_072E360N_S_MAGH,0.181742181,55023
BAGHAY_071E355N_S_MAGH,ROUTPOINT1220_075E356N_O_NODA,0.212969865,46955
ARKU_072E360N_S_MAGH,LURBUS_088E361N_S_MAGH,0.066567703,150223
TABARQA_088E369N_S_MAGH,ROUTPOINT1213_098E368N_O_NODA,0.098532846,101489
ROUTPOINT1212_084E367N_O_NODA,TABARQA_088E369N_S_MAGH,0.310212185,32236
BUNA_077E368N_S_MAGH,ROUTPOINT1212_084E367N_O_NODA,0.132992872,75192
JIJIL_057E367N_S_MAGH,BUNA_077E368N_S_MAGH,0.053663903,186345
ROUTPOINT1218_052E365N_O_NODA,JIJIL_057E367N_S_MAGH,0.208772626,47899
AWDHANA_102E365N_S_MAGH,ZAGHWAN_101E364N_S_MAGH,0.386892096,25847
TUNIS_101E367N_S_MAGH,AWDHANA_102E365N_S_MAGH,0.467093279,21409
QARTAJANNA_102E368N_S_MAGH,BANZART_098E372N_S_MAGH,0.172890733,57840
TUNIS_101E367N_S_MAGH,QARTAJANNA_102E368N_S_MAGH,0.676773146,14776
ROUTPOINT1213_098E368N_O_NODA,TUNIS_101E367N_S_MAGH,0.333222259,30010
ASFAQUS_108E347N_S_MAGH,ZAYTUNA_101E343N_S_MAGH,0.125771925,79509
MAHDIYYA_110E354N_S_MAGH,ASFAQUS_108E347N_S_MAGH,0.119074553,83981
QAYRAWAN_101E357N_S_MAGH,MAHDIYYA_110E354N_S_MAGH,0.114074513,87662
ROUTPOINT1217_101E357N_O_NODA,MANZILBASHU_109E367N_S_MAGH,0.076512265,130698
ZAGHWAN_101E364N_S_MAGH,ROUTPOINT1217_101E357N_O_NODA,0.134555094,74319
KATANA_102E336N_S_MAGH,FAWWARA_105E335N_S_BARQ,0.378071834,26450
QABIS_100E338N_S_BARQ,KATANA_102E336N_S_MAGH,0.380228137,26300
ZAYTUNA_101E343N_S_MAGH,QABIS_100E338N_S_BARQ,0.170505891,58649
TAWARGHA_148E319N_S_BARQ,ROUTPOINT1301_153E312N_O_NODA,0.108496349,92169
WADIRAML_135E327N_S_BARQ,TAWARGHA_148E319N_S_BARQ,0.065823251,151922
ATRABULUS_131E328N_S_BARQ,WADIRAML_135E327N_S_BARQ,0.256647161,38964
SABRA_124E327N_S_BARQ,ATRABULUS_131E328N_S_BARQ,0.145482055,68737
BARJAMT_116E330N_S_BARQ,SABRA_124E327N_S_BARQ,0.117892553,84823
FAWWARA_105E335N_S_BARQ,BARJAMT_116E330N_S_BARQ,0.079775353,125352
ROUTPOINT1301_153E312N_O_NODA,WADDAN_162E289N_S_BARQ,0.036029285,277552
ROUTPOINT1301_153E312N_O_NODA,QUSURHASSAN_158E312N_S_BARQ,0.180642364,55358
WADDAN_162E289N_S_BARQ,ZAWILA_147E257N_S_BARQ,0.022323472,447959
AJDABIYYA_202E304N_S_BARQ,SULUQ_202E314N_S_BARQ,0.096035648,104128
QASRATISH_181E305N_S_BARQ,AJDABIYYA_202E304N_S_BARQ,0.045818595,218252
YAHUDIYYATAYN_177E307N_S_BARQ,QASRATISH_181E305N_S_BARQ,0.186863496,53515
QASRIBADI_172E309N_S_BARQ,YAHUDIYYATAYN_177E307N_S_BARQ,0.221464322,45154
SURT_166E310N_S_BARQ,QASRIBADI_172E309N_S_BARQ,0.147939936,67595
QARYATAYN_164E311N_O_BARQ,SURT_166E310N_S_BARQ,0.540219329,18511
MAGHMADASH_162E311N_S_BARQ,QARYATAYN_164E311N_O_BARQ,0.461233338,21681
QUSURHASSAN_158E312N_S_BARQ,MAGHMADASH_162E311N_S_BARQ,0.269570843,37096
AWJILA_212E289N_S_BARQ,AJDABIYYA_202E304N_S_BARQ,0.049745552,201023
WADDAN_162E289N_S_BARQ,AWJILA_212E289N_S_BARQ,0.019944912,501381
BUMINA_297E309N_S_EGYP,ISKANDARIYYA_299E311N_S_EGYP,0.285030213,35084
DHATHUMAM_293E308N_S_BARQ,BUMINA_297E309N_S_EGYP,0.245555446,40724
HANIYYARUM_288E308N_S_BARQ,DHATHUMAM_293E308N_S_BARQ,0.223169453,44809
TAHUNA_283E308N_S_BARQ,HANIYYARUM_288E308N_S_BARQ,0.190566937,52475
KANAISHADID_279E309N_S_BARQ,TAHUNA_283E308N_S_BARQ,0.289368598,34558
RAMADA_276E310N_S_BARQ,KANAISHADID_279E309N_S_BARQ,0.297796307,33580
JUBBAWSAJ_273E310N_S_BARQ,RAMADA_276E310N_S_BARQ,0.336247478,29740
SIKKAHAMMAM_267E311N_S_BARQ,JUBBAWSAJ_273E310N_S_BARQ,0.187178287,53425
QASRSHAMMAS_263E313N_S_BARQ,SIKKAHAMMAM_267E311N_S_BARQ,0.242195258,41289
KHIRBAQAWM_261E313N_S_BARQ,QASRSHAMMAS_263E313N_S_BARQ,0.407531176,24538
KHARAIBABUHALIMA_255E314N_S_BARQ,KHIRBAQAWM_261E313N_S_BARQ,0.172306844,58036
AQABA_251E314N_S_BARQ,KHARAIBABUHALIMA_255E314N_S_BARQ,0.301105056,33211
MARJSHAYKH_248E316N_S_BARQ,AQABA_251E314N_S_BARQ,0.228838189,43699
HAYYABDALLAH_244E318N_S_BARQ,MARJSHAYKH_248E316N_S_BARQ,0.259882014,38479
JIYADSAGHIR_239E319N_S_BARQ,HAYYABDALLAH_244E318N_S_BARQ,0.193779673,51605
JUBBMAYDAN_233E321N_S_BARQ,JIYADSAGHIR_239E319N_S_BARQ,0.152846771,65425
HALIMAN_222E327N_S_BARQ,JUBBMAYDAN_233E321N_S_BARQ,0.074625752,134002
BARQA_208E323N_S_BARQ,HALIMAN_222E327N_S_BARQ,0.072905427,137164
BARNIQ_200E321N_S_BARQ,BARQA_208E323N_S_BARQ,0.129486715,77228
SULUQ_202E314N_S_BARQ,BARNIQ_200E321N_S_BARQ,0.122074783,81917
MADINASHALAB_084W372N_S_ANDA,QASRBANUWARDAS_084W383N_S_ANDA,0.07459903,134050
KHUSHUNUBA_079W370N_S_ANDA,MADINASHALAB_084W372N_S_ANDA,0.198886237,50280
LAB_072W372N_S_ANDA,KHUSHUNUBA_079W370N_S_ANDA,0.149902563,66710
JABALUYUN_069W374N_S_ANDA,LAB_072W372N_S_ANDA,0.355000178,28169
LABLA_066W373N_S_ANDA,JABALUYUN_069W374N_S_ANDA,0.340820013,29341
ISHBILIYYA_059W374N_S_ANDA,LABLA_066W373N_S_ANDA,0.158127767,63240
ROUTPOINT1402_057W367N_O_NODA,ISHBILIYYA_059W374N_S_ANDA,0.134578634,74306
SHADHUNA_059W364N_S_ANDA,ROUTPOINT1402_057W367N_O_NODA,0.261239844,38279
SHADHUNA_059W364N_S_ANDA,SHARISH_061W366N_S_ANDA,0.348504914,28694
ROUTPOINT1401_053W362N_O_NODA,SHADHUNA_059W364N_S_ANDA,0.174018968,57465
JAZIRAJABALTARIQ_053W361N_S_ANDA,ROUTPOINT1401_053W362N_O_NODA,0.873743993,11445
BAJA_078W380N_S_ANDA,JABALUYUN_069W374N_S_ANDA,0.09134005,109481
JALMANIYA_072W387N_S_ANDA,BAJA_078W380N_S_ANDA,0.099832282,100168
JALMANIYA_072W387N_S_ANDA,BASH_071W388N_S_ANDA,0.845451471,11828
BIZA_078W390N_S_ANDA,JALMANIYA_072W387N_S_ANDA,0.146466496,68275
SHANTARIN_087W392N_S_ANDA,BIZA_078W390N_S_ANDA,0.097542894,102519
SHANTARA_093W388N_S_ANDA,SHANTARIN_087W392N_S_ANDA,0.129737023,77079
LISHBUNA_091W387N_S_ANDA,SHANTARA_093W388N_S_ANDA,0.479294479,20864
MADAN_091W386N_S_ANDA,LISHBUNA_091W387N_S_ANDA,0.710732054,14070
QASRBANUWARDAS_084W383N_S_ANDA,MADAN_091W386N_S_ANDA,0.134741835,74216
MAWRUR_054W371N_S_ANDA,ISHBILIYYA_059W374N_S_ANDA,0.190777801,52417
ROUTPOINT1402_057W367N_O_NODA,MAWRUR_054W371N_S_ANDA,0.204214998,48968
ROUTPOINT1401_053W362N_O_NODA,MAWRUR_054W371N_S_ANDA,0.091556646,109222
ROUTPOINT1414_066W395N_O_NODA,QANTARASIF_068W396N_S_ANDA,0.397314156,25169
QANTARASIF_068W396N_S_ANDA,ROUTPOINT1413_065W397N_O_NODA,0.351877265,28419
BASH_071W388N_S_ANDA,QANTARASIF_068W396N_S_ANDA,0.10033814,99663
BATALYUS_069W388N_S_ANDA,BASH_071W388N_S_ANDA,0.607828835,16452
ROUTPOINT1415_053W383N_O_NODA,BATALYUS_069W388N_S_ANDA,0.056147916,178101
ROUTPOINT1403_057W376N_O_NODA,ROUTPOINT1415_053W383N_O_NODA,0.110669662,90359
ISHBILIYYA_059W374N_S_ANDA,ROUTPOINT1403_057W376N_O_NODA,0.317520798,31494
ISHBILIYYA_059W374N_S_ANDA,BAJA_078W380N_S_ANDA,0.050045541,199818
QARMUNA_056W374N_S_ANDA,ISHBILIYYA_059W374N_S_ANDA,0.34525618,28964
ROUTPOINT1405_051W375N_O_NODA,QARMUNA_056W374N_S_ANDA,0.240471324,41585
ISTIJA_051W375N_S_ANDA,ROUTPOINT1404_049W375N_O_NODA,0.747104968,13385
ROUTPOINT1405_051W375N_O_NODA,ISTIJA_051W375N_S_ANDA,1.339405304,7466
MAWRUR_054W371N_S_ANDA,ROUTPOINT1405_051W375N_O_NODA,0.198345796,50417
ROUTPOINT1401_053W362N_O_NODA,MALIQA_044W367N_S_ANDA,0.095610521,104591
MURSIYA_011W379N_S_ANDA,QANT_004W383N_S_ANDA,0.142692028,70081
LURQA_017W376N_S_ANDA,MURSIYA_011W379N_S_ANDA,0.148047257,67546
BAJJANA_024W369N_S_ANDA,LURQA_017W376N_S_ANDA,0.090328525,110707
MARIYYA_025W368N_S_ANDA,BAJJANA_024W369N_S_ANDA,0.775614675,12893
ROUTPOINT1411_030W367N_O_NODA,MARIYYA_025W368N_S_ANDA,0.206795293,48357
MALIQA_044W367N_S_ANDA,ROUTPOINT1411_030W367N_O_NODA,0.077877374,128407
GHARNATA_035W372N_S_ANDA,ROUTPOINT1411_030W367N_O_NODA,0.131399138,76104
LIBIRA_036W372N_S_ANDA,GHARNATA_035W372N_S_ANDA,1.527650474,6546
ROUTPOINT1408_037W373N_O_NODA,LIBIRA_036W372N_S_ANDA,0.606207565,16496
ROUTPOINT1407_040W374N_O_NODA,ROUTPOINT1408_037W373N_O_NODA,0.277131138,36084
HISNBULKUNA_042W378N_S_ANDA,ROUTPOINT1409_047W378N_O_NODA,0.227169468,44020
ROUTPOINT1406_044W377N_O_NODA,HISNBULKUNA_042W378N_S_ANDA,0.359492397,27817
ROUTPOINT1407_040W374N_O_NODA,ROUTPOINT1406_044W377N_O_NODA,0.232126277,43080
BAYGHU_042W374N_S_ANDA,ROUTPOINT1407_040W374N_O_NODA,0.843454791,11856
ROUTPOINT1404_049W375N_O_NODA,BAYGHU_042W374N_S_ANDA,0.135427952,73840
ROUTPOINT1406_044W377N_O_NODA,ROUTPOINT1409_047W378N_O_NODA,0.348565652,28689
ROUTPOINT1404_049W375N_O_NODA,ROUTPOINT1406_044W377N_O_NODA,0.203636956,49107
ROUTPOINT1410_047W378N_O_NODA,ROUTPOINT1409_047W378N_O_NODA,1.486325803,6728
ROUTPOINT1410_047W378N_O_NODA,QURTUBA_047W379N_S_ANDA,1.457301078,6862
ISTIJA_051W375N_S_ANDA,ROUTPOINT1410_047W378N_O_NODA,0.212888255,46973
ROUTPOINT1403_057W376N_O_NODA,QURTUBA_047W379N_S_ANDA,0.108823401,91892
MALIQA_044W367N_S_ANDA,ISTIJA_051W375N_S_ANDA,0.091109532,109758
QURTUBA_047W379N_S_ANDA,ZAHRA_048W379N_S_ANDA,1.27388535,7850
HISNBULKUNA_042W378N_S_ANDA,ARJUNA_040W379N_S_ANDA,0.634034999,15772
JAYYAN_038W377N_S_ANDA,HISNBULKUNA_042W378N_S_ANDA,0.257247961,38873
WADIYASH_031W373N_S_ANDA,LURQA_017W376N_S_ANDA,0.073221987,136571
WADIYASH_031W373N_S_ANDA,BAJJANA_024W369N_S_ANDA,0.124384298,80396
ROUTPOINT1408_037W373N_O_NODA,WADIYASH_031W373N_S_ANDA,0.1994177,50146
SHAQR_004W391N_S_ANDA,BALANSIYYA_004W394N_S_ANDA,0.333033603,30027
SHATIBA_005W389N_S_ANDA,SHAQR_004W391N_S_ANDA,0.414610888,24119
QANT_004W383N_S_ANDA,SHATIBA_005W389N_S_ANDA,0.133580903,74861
ZAHRA_048W379N_S_ANDA,ROUTPOINT1415_053W383N_O_NODA,0.169511637,58993
MARIDA_063W388N_S_ANDA,ROUTPOINT1414_066W395N_O_NODA,0.129352719,77308
ROUTPOINT1412_059W389N_O_NODA,MARIDA_063W388N_S_ANDA,0.326094046,30666
MADALLIN_059W389N_S_ANDA,ROUTPOINT1412_059W389N_O_NODA,2.32234092,4306
ROUTPOINT1416_052W384N_O_NODA,MADALLIN_059W389N_S_ANDA,0.124613698,80248
ROUTPOINT1416_052W384N_O_NODA,GHAFIQ_050W386N_S_ANDA,0.320852183,31167
ROUTPOINT1415_053W383N_O_NODA,ROUTPOINT1416_052W384N_O_NODA,0.481765188,20757
ROUTPOINT1412_059W389N_O_NODA,QASARASH_063W394N_S_ANDA,0.139569289,71649
SARAQUSA_009W416N_S_ANDA,ROUTPOINT1417_005E407N_O_NODA,0.056141296,178122
MADINASALIM_024W411N_S_ANDA,SARAQUSA_009W416N_S_ANDA,0.071392365,140071
WADIHIJARA_031W406N_S_ANDA,MADINASALIM_024W411N_S_ANDA,0.098980501,101030
MUGHAN_039W399N_S_ANDA,WADIHIJARA_031W406N_S_ANDA,0.096233424,103914
ABNASH_039W396N_S_ANDA,TULAYTILA_040W398N_S_ANDA,0.313332289,31915
MALAQUN_039W391N_S_ANDA,ABNASH_039W396N_S_ANDA,0.189182542,52859
KARKUYA_040W388N_S_ANDA,MALAQUN_039W391N_S_ANDA,0.233415807,42842
QALARABAH_037W388N_S_ANDA,MALAQUN_039W391N_S_ANDA,0.233073068,42905
KARKUYA_040W388N_S_ANDA,QALARABAH_037W388N_S_ANDA,0.375093773,26660
QURTUBA_047W379N_S_ANDA,KARKUYA_040W388N_S_ANDA,0.071306332,140240
TULAYTILA_040W398N_S_ANDA,MUGHAN_039W399N_S_ANDA,0.749625187,13340
TALABIRA_048W399N_S_ANDA,TULAYTILA_040W398N_S_ANDA,0.143669904,69604
MAKHADABALAT_060W398N_S_ANDA,TALABIRA_048W399N_S_ANDA,0.091461184,109336
MAKHADABALAT_060W398N_S_ANDA,SAMMURA_057W414N_S_ANDA,0.050369206,198534
TARAJILA_059W394N_S_ANDA,MAKHADABALAT_060W398N_S_ANDA,0.266084828,37582
ROUTPOINT1413_065W397N_O_NODA,MAKHADABALAT_060W398N_S_ANDA,0.227614148,43934
ROUTPOINT1413_065W397N_O_NODA,QURIYA_065W399N_S_ANDA,0.407116395,24563
QASARASH_063W394N_S_ANDA,ROUTPOINT1413_065W397N_O_NODA,0.292988779,34131
QASARASH_063W394N_S_ANDA,ROUTPOINT1414_066W395N_O_NODA,0.467814371,21376
TARAJILA_059W394N_S_ANDA,QASARASH_063W394N_S_ANDA,0.242571255,41225
ROUTPOINT1412_059W389N_O_NODA,TARAJILA_059W394N_S_ANDA,0.16286645,61400
TURTUSHA_006E407N_S_ANDA,JIRUNDA_028E419N_S_ANDA,0.04215123,237241
TURTUSHA_006E407N_S_ANDA,ROUTPOINT1417_005E407N_O_NODA,1.936108422,5165
BALANSIYYA_004W394N_S_ANDA,ROUTPOINT1417_005E407N_O_NODA,0.05730265,174512
BAYYASA_034W379N_S_ANDA,BALANSIYYA_004W394N_S_ANDA,0.030925763,323355
QASTALLA_038W379N_S_ANDA,BAYYASA_034W379N_S_ANDA,0.260803797,38343
ARJUNA_040W379N_S_ANDA,QASTALLA_038W379N_S_ANDA,0.577600647,17313
JIRUNDA_028E419N_S_ANDA,ARBUNA_030E431N_S_ANDA,0.063875315,156555
SARAQUSA_009W416N_S_ANDA,WASHQA_003W421N_S_ANDA,0.128816179,77630
SARAQUSA_009W416N_S_ANDA,TUTILA_016W420N_S_ANDA,0.134508037,74345
JABRAWAN_456E369N_S_RIHA,URMIYA_450E375N_S_RIHA,0.125206591,79868
BARZA_462E365N_S_RIHA,JABRAWAN_456E369N_S_RIHA,0.131195718,76222
MANZILBAYLAQAN_463E360N_S_RIHA,BARZA_462E365N_S_RIHA,0.193839772,51589
ROUTPOINT1601_463E357N_O_NODA,MANZILBAYLAQAN_463E360N_S_RIHA,0.293332551,34091
ROUTPOINT0501_459E353N_O_NODA,ROUTPOINT1601_463E357N_O_NODA,0.140801442,71022
SALAMAS_448E382N_S_RIHA,KHUWI_449E385N_S_RIHA,0.230351055,43412
ROUTPOINT1606_449E381N_O_NODA,SALAMAS_448E382N_S_RIHA,0.854481757,11703
ROUTPOINT1607_450E375N_O_NODA,ROUTPOINT1606_449E381N_O_NODA,0.129782485,77052
URMIYA_450E375N_S_RIHA,ROUTPOINT1607_450E375N_O_NODA,2.18483723,4577
NASHAWA_453E393N_S_RIHA,DABIL_446E401N_S_RIHA,0.090777052,110160
KHUWI_449E385N_S_RIHA,NASHAWA_453E393N_S_RIHA,0.101680783,98347
SHAMKUR_460E409N_S_RIHA,KHUNAN_455E413N_S_RIHA,0.151004938,66223
JANZA_463E408N_S_RIHA,SHAMKUR_460E409N_S_RIHA,0.292525962,34185
ROUTPOINT1612_471E405N_O_NODA,JANZA_463E408N_S_RIHA,0.128789635,77646
BARDHAA_472E404N_S_RIHA,ROUTPOINT1612_471E405N_O_NODA,1.240233164,8063
QALQATUS_466E402N_S_RIHA,BARDHAA_472E404N_S_RIHA,0.167123471,59836
QALAIBNKANDAMAN_451E415N_S_RIHA,TIFLIS_448E420N_S_RIHA,0.153393054,65192
KHUNAN_455E413N_S_RIHA,QALAIBNKANDAMAN_451E415N_S_RIHA,0.289661964,34523
BARDHAA_472E404N_S_RIHA,ROUTPOINT1613_476E407N_O_NODA,0.215568346,46389
QABALA_476E407N_S_RIHA,ROUTPOINT1613_476E407N_O_NODA,1.330140995,7518
ABKHAN_483E408N_S_RIHA,QABALA_476E407N_S_RIHA,0.148178882,67486
SHABARAN_487E412N_S_RIHA,ABKHAN_483E408N_S_RIHA,0.179102339,55834
JISRSAMUR_484E418N_S_RIHA,SHABARAN_487E412N_S_RIHA,0.138548291,72177
SHAKKI_472E413N_S_RIHA,BABABWAB_483E420N_S_RIHA,0.070849629,141144
ROUTPOINT1612_471E405N_O_NODA,SHAKKI_472E413N_S_RIHA,0.102313304,97739
SISAR_469E353N_S_JIBA,ROUTPOINT1601_463E357N_O_NODA,0.127614502,78361
DINAWAR_474E346N_S_JIBA,SISAR_469E353N_S_JIBA,0.095906702,104268
JABRAWAN_456E369N_S_RIHA,ROUTPOINT1609_461E372N_O_NODA,0.181310512,55154
BARZA_462E365N_S_RIHA,SABURKHAST_461E369N_S_RIHA,0.207701574,48146
MARAGHA_462E373N_S_RIHA,ROUTPOINT1608_458E375N_O_NODA,0.208559273,47948
ROUTPOINT1609_461E372N_O_NODA,MARAGHA_462E373N_S_RIHA,0.559127761,17885
SABURKHAST_461E369N_S_RIHA,ROUTPOINT1609_461E372N_O_NODA,0.317480475,31498
BALKHAB_478E393N_S_RIHA,ROUTPOINT1614_482E383N_O_NODA,0.100099098,99901
BALKHAB_478E393N_S_RIHA,BALKHAB_478E393N_S_RIHA,0.340112917,29402
BARZAND_478E389N_S_RIHA,BALKHAB_478E393N_S_RIHA,0.23817463,41986
ROUTPOINT1614_482E383N_O_NODA,BARZAND_478E389N_S_RIHA,0.122862198,81392
ARDABIL_483E382N_S_RIHA,ROUTPOINT1614_482E383N_O_NODA,0.62676277,15955
NIR_479E380N_S_RIHA,ARDABIL_483E382N_S_RIHA,0.266439305,37532
SARAT_475E379N_S_RIHA,NIR_479E380N_S_RIHA,0.242512429,41235
KULSARA_470E373N_S_RIHA,SARAT_475E379N_S_RIHA,0.126340792,79151
KULSARA_470E373N_S_RIHA,KHUNAJ_472E373N_S_RIHA,0.442380004,22605
MARAGHA_462E373N_S_RIHA,KULSARA_470E373N_S_RIHA,0.13619525,73424
ROUTPOINT1605_458E382N_O_NODA,MARAND_458E384N_S_RIHA,0.514482688,19437
TABRIZ_463E380N_S_RIHA,ROUTPOINT1605_458E382N_O_NODA,0.208624538,47933
DAKHARRAQAN_459E377N_S_RIHA,TABRIZ_463E380N_S_RIHA,0.176972357,56506
ROUTPOINT1608_458E375N_O_NODA,ROUTPOINT1605_458E382N_O_NODA,0.126588688,78996
ROUTPOINT1608_458E375N_O_NODA,DAKHARRAQAN_459E377N_S_RIHA,0.556792873,17960
ZANJAN_485E366N_S_RIHA,MAYANIJ_477E374N_S_RIHA,0.090319551,110718
ABHAR_492E361N_S_JIBA,ZANJAN_485E366N_S_RIHA,0.113676409,87969
MARAND_458E384N_S_RIHA,NASHAWA_453E393N_S_RIHA,0.092037809,108651
KHUWI_449E385N_S_RIHA,MARAND_458E384N_S_RIHA,0.136995685,72995
ROUTPOINT1607_450E375N_O_NODA,ROUTPOINT1606_449E381N_O_NODA,0.140779638,71033
URMIYA_450E375N_S_RIHA,ROUTPOINT1608_458E375N_O_NODA,0.136840089,73078
BARDAJ_475E402N_S_RIHA,BARDHAA_472E404N_S_RIHA,0.260865028,38334
ANDARAB_473E401N_S_RIHA,BARDHAA_472E404N_S_RIHA,0.252972426,39530
BAYLAQAN_474E398N_S_RIHA,ANDARAB_473E401N_S_RIHA,0.341518391,29281
WARTHAN_476E395N_S_RIHA,BAYLAQAN_474E398N_S_RIHA,0.271267361,36864
BALKHAB_478E393N_S_RIHA,WARTHAN_476E395N_S_RIHA,0.336768371,29694
ROUTPOINT1613_476E407N_O_NODA,SHAMAKHIYYA_486E406N_S_RIHA,0.106245086,94122
ROUTPOINT1615_487E406N_O_NODA,SHABARAN_487E412N_S_RIHA,0.130955187,76362
SHAMAKHIYYA_486E406N_S_RIHA,ROUTPOINT1615_487E406N_O_NODA,2.604166667,3840
NATIL_519E364N_S_DAYL,SHALUS_514E366N_S_DAYL,0.224987063,44447
ROUTPOINT1617_523E364N_O_NODA,RUYAN_517E363N_S_DAYL,0.182915676,54670
